"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.00249393470916","1.93052171592452","3.00225769592942","0.986637799891103","0.0312136570746542","0.0340560427152621","0.0244056985131902"
"naive","-0.337704318167863","1.32318327939164","1.72981237069306","2.90526339264365","0.0844653938717176","0.104497834390886","0.0760662014622107"
"cc","0.97284174136246","1.91252411092534","2.97957705977677","0.947998869007861","0.043256664018162","0.0441461413303509","0.0342837912867641"
"ipw","0.974385474296808","1.91488398462496","3.0058264781018","0.948717137360134","0.0434618605025471","0.0463830302037647","0.0361128914712744"
"ipw-hat","0.97486693783281","1.91807131681542","3.02470189154785","0.950085315727123","0.0443935060499843","0.0501557481393575","0.0388638878613199"
"ipw-hat2","0.975492191553787","1.92001327514447","3.02413175192926","0.950002283278524","0.0443804881132162","0.0502150904000795","0.0387526610614179"
"acc-lambda","0.984224653943838","1.91775067085183","2.97855600107257","0.948086915823482","0.0416211218958676","0.0424163154051916","0.031892629935104"
"acc-lambda-hat","0.974889519971804","1.92031099980798","2.99406062049756","0.948199916097885","0.0431706828630684","0.0436684165020912","0.0329169151130737"
"aipw-lambda","0.985569961624253","1.92170190993859","3.00347456458284","0.948664447555021","0.0416224158613037","0.0438829847277768","0.0327147705251958"
"aipw-lambda-hat","0.970921112024483","1.92774888508116","3.03641706535063","0.951106920786956","0.0445232730440059","0.0492442104354681","0.0368349420166779"
