"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.04171927972441","2.01434499500296","3.01700120344942","1.03178853798822","0.0326553168371449","0.0339221053326424","0.0245864069293447"
"naive","-0.372269234865913","1.50121283965897","1.77363541363976","2.91611997979293","0.0841879551089757","0.102212954994784","0.0697928088628794"
"cc","1.05677352944582","1.98135122892312","3.00630343896647","1.07476537314644","0.0488272515923267","0.0571509754019234","0.0375809441776628"
"ipw","1.05059770342505","1.96975884928778","3.00274652447147","1.07483650919922","0.048567652091794","0.0569927679792957","0.0381369987707348"
"ipw-hat","1.04802422501399","1.93701833262521","2.99912604487412","1.0755288300667","0.0490398766358665","0.0596737164706866","0.0422709096822169"
"ipw-hat2","1.04800254246128","1.93658865106979","2.99919714678391","1.07554363527376","0.0490336347435733","0.05932435859537","0.0418405887560601"
"acc-lambda","1.06192979740427","1.98859420511595","2.99185208536926","1.07502217307887","0.0468261842242001","0.0561180768213072","0.0352775134560524"
"acc-lambda-hat","1.05783754199354","1.98464089374946","3.01031496361705","1.07478017354392","0.0487699448340293","0.0568775583232206","0.0370582921586205"
"aipw-lambda","1.05729985081027","1.97584665328921","2.98218556355928","1.07525067331208","0.0464222326682573","0.0559936054283448","0.0341648164224686"
"aipw-lambda-hat","1.04882653597295","1.9367472226335","3.00771747775444","1.07563258902161","0.049023204922609","0.0596655917885329","0.0394078334585458"
