"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.957666980077898","2.055944428612","3.03868682892381","1.02804690429383","0.0325869202627202","0.0334301735182266","0.0232502052290472"
"naive","-0.480825856571544","1.47203990697132","1.79620515074676","2.84232739789265","0.0811972580615092","0.0950845568891759","0.0635101632390952"
"cc","0.965854494292215","2.0396693487814","3.0058251691429","1.0575249865881","0.0483113176273783","0.0495596398132967","0.0341138221189412"
"ipw","0.970009693439123","2.02026099628675","2.99772868056725","1.05769168665539","0.049022696463227","0.0514987783713105","0.0341487862789684"
"ipw-hat","0.97273062568037","2.00467322521243","2.98566135662998","1.05816607080774","0.0502627724521032","0.0548405454685942","0.0350466946664242"
"ipw-hat2","0.972750696748065","2.00465722152278","2.98558262647163","1.05816839066546","0.0502582067093447","0.0548181385839096","0.0350995494509859"
"acc-lambda","0.98523647412813","2.03508190988635","3.01380856183699","1.05778974542053","0.0466829996803189","0.0480408825408985","0.0334699880866126"
"acc-lambda-hat","0.989035947251968","2.04278570857397","3.01615625478709","1.05788068661288","0.0472170033903739","0.0491808164998171","0.0336745717423281"
"aipw-lambda","0.990468329865785","2.01564877429167","3.00705041321237","1.05806235748344","0.0473070515212091","0.0500758439748226","0.0335103457520595"
"aipw-lambda-hat","0.995329214396412","2.01211498037373","2.9979802282424","1.05821065249011","0.0491094392298378","0.0545984366584952","0.034578820899954"
