"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.00041758052389","2.09325594303909","2.98768409630832","0.995283409470481","0.0314454167822026","0.0337226806962417","0.0240903310798343"
"naive","-0.345124873257468","1.31842650484274","1.77998272853334","2.83977542535042","0.0806374205959598","0.0943982667971752","0.0668123694288628"
"cc","0.952903281234723","2.0794050183253","2.97360124588879","1.01867766419179","0.0461372192897725","0.0472112059839287","0.0344323208304131"
"ipw","0.949106126201574","2.0848559312537","2.97115492697939","1.01871790820855","0.0467940117765903","0.0478770551880233","0.035254920329588"
"ipw-hat","0.950110841254164","2.08846184131662","2.9638788445607","1.01889046487007","0.048366080289663","0.0503130725495923","0.0377665685983216"
"ipw-hat2","0.950133353173662","2.08842456646949","2.9638397067212","1.01889082060907","0.0483621662557341","0.0503360431284801","0.03774819713206"
"acc-lambda","0.958991508762773","2.07674548980293","2.97381388689278","1.01870031963007","0.0445399096439695","0.045825812790785","0.0333319169186937"
"acc-lambda-hat","0.957423854965591","2.08237620097539","2.98238034143658","1.01876503892868","0.0459475977544146","0.0469970686080204","0.0339883200410551"
"aipw-lambda","0.955305186393412","2.08145185204277","2.9700863081283","1.01869880845642","0.0452083122256541","0.0463401395907986","0.0340239207116373"
"aipw-lambda-hat","0.953986438599222","2.09426813655259","2.97547075264061","1.01878145290473","0.0482742522680969","0.0499992366555839","0.0369186935987725"
