"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.95664454232037","2.02872544691149","2.97450012108198","1.00188880108467","0.0317000660459184","0.0336763624294012","0.0238825598523612"
"naive","-0.300081034006435","1.53574943290931","1.79193798224607","2.91114680125986","0.0823236984962985","0.10400495806062","0.0760865081645093"
"cc","0.959705894473237","2.04432062985479","2.97520103134453","1.01866650425241","0.0457290074359919","0.0480121587143751","0.0359217804365759"
"ipw","0.96221139696668","2.05032468568933","2.96776779681992","1.01875054596019","0.0466320942518861","0.0478228926848457","0.0364998944085133"
"ipw-hat","0.965690108316708","2.05911340991807","2.96454087763011","1.01893980090224","0.0477844670337264","0.0484730694043283","0.0377153628474068"
"ipw-hat2","0.965693283987645","2.06001512183813","2.96458402671402","1.01895592466204","0.0477796798063911","0.0484573840463198","0.0377157857958483"
"acc-lambda","0.957462220278818","2.0396033618593","2.99266684114537","1.01898082500448","0.0445273073326585","0.0466426630614542","0.0339879701787321"
"acc-lambda-hat","0.958442300683789","2.04665592322071","2.97730283917313","1.01867118462177","0.0456130025552127","0.0477313417588907","0.0355573022829582"
"aipw-lambda","0.957996431131401","2.04365450858983","2.98716643213185","1.01879609495002","0.045315243018682","0.0460824534279089","0.0344151928035113"
"aipw-lambda-hat","0.964402480057972","2.05947515560802","2.9706615116565","1.01882830583385","0.0476003315109519","0.0480889105922705","0.0369285279739393"
