"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.998945885037557","1.95946304275936","3.00573413990721","1.03233994164452","0.0325789832458615","0.0346823363914188","0.0241044347513979"
"naive","-0.262101326490074","1.45278311335365","1.78639515856471","2.95809472635072","0.0864993954095571","0.100140234506521","0.0779855362777285"
"cc","1.01667778784191","1.92887981180709","3.00410038293225","1.04123962522025","0.0464164644533531","0.0500137546007782","0.0329596854606118"
"ipw","1.00550787413208","1.93127934855573","3.00598435628802","1.04129899801303","0.0466397143451961","0.0503932765269274","0.0340567781959644"
"ipw-hat","0.993853316606238","1.92990137476362","3.00911634502814","1.04149286572569","0.0477530237504138","0.0511026957203303","0.0354897668306615"
"ipw-hat2","0.992945937235764","1.92774232519615","3.00712797381189","1.04151109265019","0.0477408093960492","0.0511020706110874","0.0355540547268488"
"acc-lambda","1.00733103546548","1.92392985160416","3.00007582275319","1.04130973654413","0.0445947627460965","0.0478014740237033","0.0315391011220416"
"acc-lambda-hat","1.01693224758815","1.92871562524908","3.0040166539855","1.04123966474581","0.0463781942838978","0.0499478494118766","0.0329449030417879"
"aipw-lambda","0.995738639518782","1.92594707786107","3.00292040927003","1.04146183881947","0.0444834145879083","0.0474993083590814","0.0322543377156282"
"aipw-lambda-hat","0.994815758268278","1.92969353707506","3.00857787752331","1.04147067472345","0.0476383067832872","0.0508930133611185","0.0355088833198798"
