"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.00902893211722","2.01019468506608","3.00503425640908","0.996801262248771","0.0315609753476029","0.0367017745268459","0.0237271123563933"
"naive","-0.403724302172032","1.2845005929861","1.80023778525974","2.92991337650056","0.0798495569198231","0.105974791734403","0.0678488741822168"
"cc","0.99345298994369","1.99099996713277","2.9629558567509","0.988218652642827","0.0442253395389666","0.0505313406655221","0.032791737453705"
"ipw","0.993648457985852","1.98603251312195","2.9532866699294","0.988302984729714","0.0447346788408688","0.0524630125379996","0.0354979422434532"
"ipw-hat","0.993693742788605","1.98156046688538","2.94369320292942","0.988553830704784","0.0458166071486248","0.0549269082258464","0.0400978335038585"
"ipw-hat2","0.993678031794672","1.98133890994394","2.94347822987363","0.988561299996456","0.0458164490957132","0.0548972219912592","0.0400431871058004"
"acc-lambda","0.998904623834637","2.00763318826015","2.97961442682837","0.988521894056468","0.0432770396650355","0.0484066253343954","0.0316181111293044"
"acc-lambda-hat","0.996585685441207","1.99133303332507","2.96358797042204","0.988224194030761","0.0440648835141449","0.0503788322588616","0.0326676208259775"
"aipw-lambda","0.998524619989848","2.00450198902914","2.97110191707898","0.988334880574474","0.0436936313512477","0.0499878914425536","0.0343421456728439"
"aipw-lambda-hat","0.996815289589182","1.98203491924811","2.94544721217037","0.988495081736185","0.0456667811840483","0.0546677639714949","0.0398554239394337"
