"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.989106814018155","2.07232698306844","2.97779143200619","0.999146325540117","0.0317987764099463","0.0354404036147731","0.0250047017162619"
"naive","-0.38799682403126","1.47788273539847","1.679675486963","2.85256309766915","0.0790195341644045","0.102341910642525","0.0687108239934179"
"cc","0.974899912639905","2.09023872926798","2.99215255657079","1.00636815127258","0.0445024704825755","0.05271968803221","0.0394898209679505"
"ipw","0.973664111868942","2.09424146870643","2.98864801865335","1.00639233254598","0.0447202747267941","0.0530490907739061","0.0392614375582266"
"ipw-hat","0.973543407631681","2.10038043787198","2.98613694205307","1.00646920690227","0.0454760644604747","0.0541291709786551","0.0398779343094873"
"ipw-hat2","0.973324884497507","2.10035215897887","2.98587569781087","1.00647323134447","0.0454719329289438","0.054118732204126","0.0398783445221518"
"acc-lambda","0.982824343380784","2.0806043986269","3.00481494770631","1.00663550629309","0.043294814606765","0.0505730441157364","0.0375694303931443"
"acc-lambda-hat","0.977702592818329","2.09091002460705","2.99512186091137","1.00637958316391","0.0443686527315644","0.0526744827081632","0.0393811223169593"
"aipw-lambda","0.98095344449176","2.08393673876045","3.00159448822164","1.00650922410846","0.0434838655197777","0.0507532833348509","0.0372169611781327"
"aipw-lambda-hat","0.976024097504519","2.10108154856016","2.9899128998012","1.00643216872269","0.045355737279637","0.0540185276001712","0.0397118837803164"
