"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.994290777669814","2.06209114076212","3.0345729197674","1.02922789698193","0.0325113251445628","0.0336333821887397","0.025056774379593"
"naive","-0.265435488297181","1.44490671935112","1.75963318265423","2.96525746806456","0.0835437761355183","0.103856795470482","0.0759279478161693"
"cc","1.00409758328934","2.04266387603819","3.0223380387817","1.04282576256052","0.0462476880154767","0.0492349230778748","0.0361498090807213"
"ipw","1.00780862257661","2.03708302049414","3.00571734760335","1.0430590454467","0.0480271180280357","0.0512942422538059","0.0385905069982226"
"ipw-hat","1.01004367541133","2.03810621902178","2.98969026844054","1.04378600377318","0.0502755686446341","0.0540720994224772","0.041274900224599"
"ipw-hat2","1.00963723244484","2.04134620384744","2.99135599088441","1.04373171389417","0.0502697997640629","0.054079878579955","0.041186090565098"
"acc-lambda","1.01096165055773","2.06543271831757","3.03517236978276","1.0431230804709","0.0451527990063932","0.0469517372190391","0.034887116598468"
"acc-lambda-hat","1.0091604589107","2.04483470621408","3.02429188032209","1.04284346292395","0.0460094008432721","0.0491464776156388","0.0360955129124023"
"aipw-lambda","1.01493068074564","2.06351457701598","3.02221779292135","1.04310297466537","0.0467404778753874","0.0483726372518295","0.03709715361857"
"aipw-lambda-hat","1.01533236547064","2.04034221967419","2.99461619622874","1.04356356436149","0.0500006477395635","0.0538507032312614","0.0410608140231172"
