"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.05268921767868","1.94417158370237","2.91426659811305","0.974525244550196","0.100294914454908","0.0976560700811176","0.0691032407901351"
"naive","0.324383653178087","0.784931827917582","1.34074025507359","2.99938041381469","0.285127277820786","0.328623854474087","0.29677237851812"
"cc","1.02256918973967","1.93745136874899","2.99596202798153","1.00491810974083","0.137491342080187","0.123352016150587","0.0848774549686029"
"ipw","0.986979577084641","1.93253664019458","3.00284811957907","1.00563069458951","0.141507847366046","0.125685995555101","0.0749313187314695"
"ipw-w","1.10206712184803","1.93099610444964","3.02958887224293","1.00962649127386","0.137920079855071","0.121837880939831","0.0938141355787282"
"ipw-yz","0.850065274036496","1.95954297163302","3.01198105923569","1.01890134084167","0.164711333215819","0.142616982960539","0.0830997398004855"
"acc","1.0163302872948","1.93783866063757","2.99291131831834","1.00494978592077","0.129118545259607","0.115826306779419","0.087567794836314"
"acc-eta1","1.03056702272829","1.92292560142133","2.9671728257946","1.00553488879761","0.135743004300873","0.125871591667211","0.11863382916999"
"acc-w","0.688928963202296","1.77958212757423","2.90621147305208","1.08208535936521","0.18683357041405","0.223371157230499","0.202962475986095"
"acc-eta1-w","0.439538245899678","1.72379621557243","2.84879751031919","1.2100178545027","0.240426925845169","0.343333694948311","0.358838573279784"
"acc-lambda","0.953266848819377","1.94848620594903","3.00854189008098","1.00718704438569","0.129758391355079","0.114064518528332","0.0875771095297129"
"acc-lambda-w","0.882523735736908","1.98525856684004","3.00084582227955","1.01460252958213","0.133681002504136","0.116828876458981","0.089337314073481"
"macc","0.967457693159318","1.94628801283402","3.00803412478668","1.0063697671486","0.132142371117524","0.118102701321062","0.0862669165422973"
"macc-eta1","1.00619582237399","1.91988485386167","2.96355396386961","1.00596895363174","0.144475770521804","0.136164659143862","0.132209565556343"
"macc-w","0.454313705107929","1.66943189015499","2.79254842861569","1.22472788809497","0.254532291920106","0.355839492426894","0.346486293593926"
"macc-eta1-w","0.439538245899678","1.72379621557243","2.84879751031919","1.2100178545027","0.240426925845169","0.343333694948311","0.358838573279784"
"macc-lambda","0.980576155427605","1.95014362930831","2.99646408184497","1.00579266008387","0.130197081837202","0.113284858016611","0.0865333359705347"
"macc-lambda-w","0.912125516385908","2.00009554503663","2.99699644320122","1.012027237828","0.138939044842296","0.121257446239447","0.0886714147671941"
"aipw","0.899012590540675","1.94114213261227","3.01863673910992","1.01249294188953","0.135273106142548","0.120695432943874","0.0861029126764064"
"aipw-eta1","0.964360516475882","1.92304546770077","2.98436135742984","1.00696170432662","0.1353351284026","0.121494451069685","0.0985575311303234"
"aipw-w","0.485630393805566","1.87897540636058","3.10559326439103","1.15343766151976","0.174328927441184","0.139184488873634","0.135787616001794"
"aipw-eta1-w","0.715201728869","1.8748512678305","3.07511157118181","1.06240128859796","0.163243104714268","0.131384374452625","0.136585501436644"
"aipw-lambda","0.941307513994579","1.94052349480123","3.00076362632324","1.0081225978551","0.131626966867322","0.107556955147487","0.0772121137897266"
"aipw-lambda-w","1.01447686490684","1.98310831763651","3.01581043280988","1.00579930430903","0.139909577528085","0.105872773071568","0.0895403779338844"
"mle","1.02138390679292","1.92631033878106","2.96236699091862","0.973954593099154","0.123728241796142","0.112962296142425","0.0752762062480455"
"mle-w","0.467382770860063","1.72365810092127","2.78316793756515","1.43245688253847","0.221075092373127","0.237642931814644","0.192755227405416"
