"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.884487043621505","2.18876668387894","2.97370418028743","0.898203809178294","0.0900784799664546","0.0867146214879692","0.072224422703964"
"naive","-0.017914867145005","1.389758193833","1.24550419039541","3.13848082478112","0.316482916730836","0.391757068582203","0.321578699119582"
"cc","0.899696988100626","2.25071848495641","2.92917815527297","0.867611633631176","0.130511410963767","0.0954078736520785","0.102748301502092"
"ipw","0.874535106485994","2.20905245379033","2.96465208911512","0.870448121205555","0.117490755421439","0.0962466112737151","0.0939562824967095"
"ipw-w","0.813953932948071","2.18761966344556","2.96411694844791","0.87559233009882","0.133497480516843","0.0787641974924676","0.115789708456974"
"ipw-yz","0.798219591394997","2.19989186378737","2.97191871787478","0.876566908511929","0.119796508554679","0.0959191491906895","0.0957592104459211"
"acc","0.906672160738397","2.22093870441104","2.93598823071449","0.868231571893582","0.125241130561572","0.0962799369319437","0.0980761090827885"
"acc-eta1","0.871259976266677","2.222924258826","2.96092261507006","0.869533167871474","0.134421475710518","0.109529249930824","0.101619150725102"
"acc-w","0.77289713048821","2.10182050483579","2.91620549500302","0.890714580905492","0.142200164047878","0.137824403149344","0.122863820655619"
"acc-eta1-w","0.624531383306335","2.0420033675053","2.9582778601713","0.939313658824054","0.168399963314899","0.193227843480361","0.143336876797591"
"acc-lambda","0.866558820000744","2.23666227614609","2.95091661446641","0.868706505918872","0.121107221658622","0.0939611870103195","0.0955371768340844"
"acc-lambda-w","0.805982731802042","2.22837437546928","3.00060848828894","0.876051423195376","0.119919049735694","0.0966684718715283","0.0929007402827723"
"macc","0.899239835843432","2.21961873977947","2.9321849246786","0.86818000568158","0.125302409524092","0.0940808524838027","0.097906713901947"
"macc-eta1","0.871359328406786","2.21465792396923","2.96104463442366","0.869957785990047","0.135666535080939","0.11090571815969","0.101443982356893"
"macc-w","0.665844675383649","2.02762283686155","2.85727987117837","0.933359275417135","0.156454692657395","0.177953706808334","0.142718407544175"
"macc-eta1-w","0.624531383306335","2.0420033675053","2.9582778601713","0.939313658824054","0.168399963314899","0.193227843480361","0.143336876797591"
"macc-lambda","0.861164911516389","2.24557990697567","2.95439581807664","0.868791270982207","0.123122719885051","0.0945871002828426","0.0973279493235168"
"macc-lambda-w","0.83643178038785","2.27130841473342","3.00805681789077","0.873092443610907","0.128228666341358","0.0938841930932119","0.0983951580937114"
"aipw","0.847760839953259","2.18245435533673","2.97166110203588","0.874122188041732","0.116482316057328","0.101652887119851","0.093828011642236"
"aipw-eta1","0.854614442268205","2.1740358162471","2.98292068979548","0.875751813915622","0.120118373550892","0.109105518669735","0.09387137041947"
"aipw-w","0.472836995660836","2.03939604839556","2.98780068162448","0.997671873068471","0.16229922192551","0.126214450834278","0.126235162560871"
"aipw-eta1-w","0.602520236599186","2.06831928972258","3.00750104776829","0.943220115841432","0.151193884161539","0.115470609944417","0.117294420662231"
"aipw-lambda","0.840025735989023","2.20564605680518","2.98306116567581","0.873536821356163","0.111721242825158","0.0952367147412346","0.0908174980541683"
"aipw-lambda-w","0.761950806762851","2.21039570222715","3.0615508221291","0.891250599599319","0.126408344342317","0.0760542515732871","0.104006654862666"
"mle","0.938002781400156","2.2249246925781","2.91661914468982","0.884923881302508","0.115147163546506","0.0953078930686344","0.0868359754997212"
"mle-w","0.112724055578575","2.085658010746","2.80737530929006","1.74698377880286","0.365403748860828","0.268571325871683","0.409844412570294"
