"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.94569114375542","1.84989127111514","2.9276409953708","1.06246272086608","0.108256201111045","0.117601006197536","0.0670197047679484"
"naive","-0.560673171032565","1.33355440148529","1.7722643412857","3.10017734639709","0.259515336001855","0.379757040748181","0.182807493076685"
"cc","1.11051998887303","1.84207383105459","3.00148862871318","1.00378197443498","0.146570849614467","0.173621963337317","0.0941163687376467"
"ipw","1.08923333155763","1.92623719095398","2.97191320418343","1.00873767369882","0.149473557170478","0.202960990690195","0.108268126872078"
"ipw-w","1.1663049577837","1.82207787569194","3.01320105013448","1.00566612748805","0.179042162161323","0.255135302462676","0.137138742963804"
"ipw-yz","0.97795063029711","1.94927901299622","2.98066200787486","1.01702011386876","0.143625978973638","0.198381083417029","0.103985559354052"
"acc","1.08225031823254","1.84342966861923","3.00296629473037","1.00417369646903","0.139555411025763","0.15663588317289","0.0902200801490924"
"acc-eta1","1.00759409328225","1.83811696406515","3.04273526332036","1.01057843654152","0.14516485635276","0.152340612721898","0.0893458889959398"
"acc-w","0.948192025509741","1.86378585625242","3.02431221857064","1.01656454677982","0.147483633160076","0.153215738208612","0.102185784366453"
"acc-eta1-w","0.718606548427725","1.91612900587211","3.06217202171434","1.07593071591654","0.16783698456746","0.178328433930048","0.111747451148467"
"acc-lambda","1.07725025103786","1.86274683246929","2.99794586880882","1.00447658706606","0.130917920226656","0.146791944915064","0.0873987536254807"
"acc-lambda-w","0.968830741644673","1.98577284303241","2.99446301210661","1.01993452389831","0.132561306407148","0.145131679630067","0.0943324881075644"
"macc","1.06648146810196","1.84309629921376","3.00874341567897","1.00476593500194","0.138728239826214","0.157499461036824","0.088714662487071"
"macc-eta1","0.998974693938148","1.86531662693256","3.04210407196064","1.01072749117588","0.145531296980974","0.154698619359688","0.089058105668177"
"macc-w","0.793853572385358","1.91839483617815","2.99954837339312","1.05205717657107","0.0578301902669324","4.05658234196774","7.39117590147079"
"macc-eta1-w","0.718606548427725","1.91612900587211","3.06217202171434","1.07593071591654","0.16783698456746","0.178328433930048","0.111747451148467"
"macc-lambda","1.07347145522345","1.88682996554669","3.0030356592508","1.00501627139426","0.135695662609524","0.152359868073877","0.0863780186075769"
"macc-lambda-w","1.00001474608448","2.0038770081966","3.02862123250062","1.01631382472739","0.137563597008162","0.136410217371903","0.0949485103729652"
"aipw","1.00044085757211","1.90877016646377","3.0053389364894","1.01050927775008","0.141604404638192","0.178088035443595","0.0979798424062395"
"aipw-eta1","0.999062392351492","1.93393853820184","2.99195375634279","1.01262053528773","0.146292287767442","0.17775602580071","0.0997002863258685"
"aipw-w","0.65811846068214","1.89207326486262","3.10946220028151","1.10425047682965","0.189347392399584","0.189514990520005","0.12826173438"
"aipw-eta1-w","0.84515564966882","1.82209399420795","3.08522287896175","1.04500827023174","0.183914169929885","0.187041398115955","0.128828564078501"
"aipw-lambda","1.05412788052863","1.97895387048755","2.96879081116942","1.01517923127506","0.137303323245129","0.173699404031845","0.0978443549011275"
"aipw-lambda-w","1.04386699719288","2.10620448055911","3.12475060916557","1.03046559110039","0.161833698652391","0.170517974093412","0.12615572315582"
"mle","1.06627079653221","1.76099293239551","2.93884121704769","1.00566197701467","0.12858806649721","0.151614587039443","0.0878350285479277"
"mle-w","0.0988346911664081","1.46520943099184","2.62717831474945","1.86207627565563","0.253925523388777","0.250466102721139","0.177628248892037"
