"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.09400585242187","2.07017121658901","3.05660616325571","1.05359358112784","0.105746986280621","0.108467247928138","0.0813831446152236"
"naive","-0.29363782868038","1.24003998776856","1.76771816432152","3.33474980239047","0.337310302360244","0.435253046571833","0.257357788581842"
"cc","1.0444752728157","1.83758399620464","2.92648835336661","1.01368499052037","0.142223305617331","0.163420350065122","0.109160953336084"
"ipw","0.956222048404553","1.87030825293595","3.10366924654863","1.04298246850288","0.135078742466454","0.157347727333066","0.0910265826445918"
"ipw-w","1.03490484179046","1.47059035534115","2.78912352195129","1.05249342183302","0.168009979465651","0.216378199778151","0.12143430518203"
"ipw-yz","0.863338298486246","1.88889233055681","3.08422224280486","1.04178554206777","0.135974981831888","0.157661804514774","0.0917678964258179"
"acc","1.08923715378913","1.93309859726244","2.91164368972404","1.01915189032354","0.133573885847387","0.163723261456353","0.0905344451051501"
"acc-eta1","1.0356591513813","1.83974683443185","2.94476857101648","1.01401368914206","18.2837609871561","6.00432679225717","25.1458833800451"
"acc-w","0.857488748911594","2.19093543703331","2.963842509803","1.0695227903659","0.167175869764743","0.169178320487327","0.144494113812689"
"acc-eta1-w","0.707394977145883","2.51736769031451","2.97490619759532","1.21070755456975","0.215484825221231","0.248115463222937","0.205633442863185"
"acc-lambda","1.06619420810375","1.94505031675416","2.90426389291658","1.02046132155644","0.134161764438715","0.16194052917728","0.0940646918374062"
"acc-lambda-w","0.966241929647034","2.04048064616311","2.93375170082773","1.03192059135806","0.140521508882509","0.159836396853478","0.102051455603266"
"macc","1.07907794559645","1.94595346845489","2.91027214913303","1.02012540435285","0.130645656076325","0.157151701439705","0.0879439965237255"
"macc-eta1","-22.7123286543237","-31.9957636122139","0.00660505236813252","37.1680784422567","112.882785399074","148.657590564952","0.0715065901047651"
"macc-w","0.686393300948129","2.33814283856877","2.86985768391508","1.19540915695968","0.191793324879918","0.218394486938683","0.224214509493215"
"macc-eta1-w","0.707394977145883","2.51736769031451","2.97490619759532","1.21070755456975","0.215484825221231","0.248115463222937","0.205633442863185"
"macc-lambda","1.06689955151051","1.91677872878113","2.8875862111523","1.01990512559837","0.13201042595687","0.161019118992848","0.0988700873197127"
"macc-lambda-w","0.975230784038652","2.06034277464002","2.95575671702342","1.03135823343957","0.142789513888541","0.142385648477295","0.107666424435697"
"aipw","1.15235881737438","2.12494515527609","2.89386972718362","1.05684854611194","0.13333248547956","0.176191895432638","0.0610510950854492"
"aipw-eta1","1.2501848630572","2.19212533150963","2.83672415519844","1.10288321307154","0.158808307178276","0.20684780689534","0.0734339303514207"
"aipw-w","0.560134956140849","2.12451198141664","2.95257299153884","1.14653724938445","0.24071818560547","0.198897993616135","0.142991093559854"
"aipw-eta1-w","0.78929546697441","2.01464482862985","2.96436272762041","1.05141578127768","0.228992180742064","0.245292007205409","0.155872388840622"
"aipw-lambda","0.972543462270778","1.90881998303472","3.04565896001981","1.02501466695552","0.126635582407046","0.15111762825651","0.0723506831054428"
"aipw-lambda-w","0.948970641441386","1.89459201012054","2.8641466541826","1.02884908604793","0.179675212837302","0.207662588181275","0.112925327518413"
"mle","1.02937133438981","2.01440983897457","2.97994789876956","1.01559901072069","0.131634904916008","0.150867970957964","0.0935798059364025"
"mle-w","0.134946486136254","1.92638066818847","2.94524352054884","1.76389988753917","0.316942007674797","0.243882943218912","0.180280542522798"
