"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.05290627122684","1.9621996469229","3.00857802641907","1.01245544723046","0.102959984809062","0.127556443397508","0.0740478296312795"
"naive","-0.332959187252171","1.17840307447378","1.7069424382435","3.38075502240733","0.27284534082906","0.376904063516493","0.231149892262466"
"cc","1.06989305370822","2.02078849050796","3.19928275077513","0.856041638319226","0.157985853386647","0.187628488025832","0.100727201939939"
"ipw","1.08813013926936","2.01586871599764","3.16662297479354","0.857266630150564","0.157737858565009","0.181702195026245","0.104896642670802"
"ipw-w","1.13042019823355","1.87978906740873","3.05804885621973","0.875789926460855","0.169847319152989","0.202417064231176","0.119430561083186"
"ipw-yz","0.990268992788312","2.04001505784583","3.18110343469841","0.860658834523328","0.156092188772743","0.188009011971541","0.105268077530856"
"acc","1.03007861431662","2.07752751315652","3.22726602187302","0.857637549833102","0.152138793792479","0.180258619371054","0.0995661564832852"
"acc-eta1","0.939216062556497","2.14944105314836","3.29064729931105","0.868964621094424","0.151624654088162","0.18044319193384","0.101687280250309"
"acc-w","0.971352420117526","2.08302330703894","3.24839205706093","0.861471765847081","0.160176214622259","0.186972302371826","0.111967497073953"
"acc-eta1-w","0.818331173818465","2.14509492965847","3.32860655945849","0.891407102415772","0.162376941177287","0.200002036814641","0.119704108358553"
"acc-lambda","1.06423522328319","2.03107755454218","3.20466775497418","0.856091109795559","0.150986826305772","0.178409721797743","0.0996499005959436"
"acc-lambda-w","1.03418916613416","2.04836919434396","3.20615677552143","0.856769599870584","0.153646491956114","0.178785499868671","0.100311132797183"
"macc","1.06135850505496","2.02940345243646","3.2137415494037","0.856246199458487","0.150090890673109","0.174229427586948","0.0981526338804513"
"macc-eta1","0.932551090393816","2.15627755058437","3.2906470594565","0.869841736508672","0.149552840671656","0.177901397244267","0.100423381675043"
"macc-w","0.955508746621941","1.98031733475891","3.22111656491126","0.866046775118477","0.158450130278961","0.192995233101716","0.118575303234988"
"macc-eta1-w","0.818331173818465","2.14509492965847","3.32860655945849","0.891407102415772","0.162376941177287","0.200002036814641","0.119704108358553"
"macc-lambda","1.01755333379738","2.082012952664","3.21383103176196","0.858170309525563","0.14891801739453","0.178801975192896","0.0977378480016918"
"macc-lambda-w","1.03068115458521","2.07040271421642","3.21706532675598","0.857298296909182","0.154831011181363","0.178910952658305","0.0992905807940366"
"aipw","1.05290595841264","2.01797294088865","3.19963146676414","0.856226174972299","0.146044096056573","0.167324207128431","0.100084278647923"
"aipw-eta1","0.962668671555092","2.1589894219405","3.2492491110549","0.865604285128995","0.149510738091046","0.172050715134402","0.102599357393764"
"aipw-w","0.934099406218697","1.8400447545067","3.11319867260558","0.893626808082665","0.165216772628889","0.194938530017184","0.136295765444184"
"aipw-eta1-w","0.895094740305179","2.04355672469286","3.1632456539657","0.877199042057894","0.170470566260399","0.18712896010325","0.138352280037752"
"aipw-lambda","1.02899173684856","2.08210523787523","3.18483398022396","0.859341769846435","0.148902802617283","0.172428561465305","0.100861174193261"
"aipw-lambda-w","1.08755657539029","1.93671997408306","3.0726164000809","0.872233011499057","0.16656068805382","0.183945835172845","0.119157315502465"
"mle","1.11988502198559","1.90032308277587","3.12553627255179","0.900127271188698","0.138959531722922","0.167198961855561","0.0893067511672905"
"mle-w","0.0398005603874429","1.61035508418277","2.82707003353825","2.05809369991395","0.282936922993764","0.326082108661358","0.269919088080494"
