"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.995108563622224","1.83675353548202","2.80231880926074","0.977134286125221","0.104141579807469","0.101722386995105","0.0854019710669982"
"naive","0.444396059188259","0.926683729813184","1.5696451578581","2.68743964585906","0.25898623491577","0.301504160804043","0.258663070790737"
"cc","1.1431765810667","2.0224737828984","2.70784028609909","0.938469181244816","0.129116146972022","0.126439819843024","0.0876162435633106"
"ipw","1.17043205099766","1.99726714189242","2.71559921751782","0.939556044097699","0.129592677754967","0.13662228509394","0.0879096804427466"
"ipw-w","1.18747830953973","1.86437849786393","2.75065861989819","0.959690257080696","0.139480932103182","0.154247495546427","0.104070409666156"
"ipw-yz","1.05694108828335","2.01074236243328","2.72078266984366","0.942045514391376","0.133338070343201","0.136406812723318","0.0879108807519848"
"acc","1.15741856062033","2.00558414238094","2.70954430674917","0.938774273245823","0.125346694169992","0.128546961205677","0.0894446196599058"
"acc-eta1","1.15610256369933","1.99474588997306","2.71782588508916","0.939334540909889","0.138614849453126","0.138138513582998","0.0996728744981908"
"acc-w","1.03056340636845","1.98151129768588","2.6635571376022","0.949430213417083","0.130336060183649","0.139977225501882","0.116487961415328"
"acc-eta1-w","0.875824300944675","1.97252123952738","2.65005603908913","0.986049009969507","0.15214074458004","0.169536854137499","0.171249045921387"
"acc-lambda","1.1193893048008","2.00299211272203","2.71116340249241","0.938920622997107","0.125373671100708","0.126939009629682","0.0870727430719457"
"acc-lambda-w","1.03239362759389","1.99365754852036","2.73678548664613","0.944750385288562","0.12319610412968","0.125826766338054","0.084537295007214"
"macc","1.1226170042891","1.9903351949784","2.71338320864154","0.939219283365752","0.126565016657406","0.127555034110599","0.0886764574745819"
"macc-eta1","1.18209800717943","1.97392733278731","2.71484698273919","0.941029532629236","0.151144412449331","0.145779037486121","0.106081194438476"
"macc-w","0.881143259850524","1.89606290773894","2.56948808308469","1.00807104193142","0.13774781239897","0.179207703069957","0.182678924170583"
"macc-eta1-w","0.875824300944675","1.97252123952738","2.65005603908913","0.986049009969507","0.15214074458004","0.169536854137499","0.171249045921387"
"macc-lambda","1.13610837059069","2.01040738718648","2.71862280359184","0.938732658290206","0.126710270686287","0.125644023772907","0.0866184633065689"
"macc-lambda-w","1.04647729893719","2.02034741851408","2.72593383484861","0.942816336030284","0.125126823503453","0.121940123735126","0.0845356719722057"
"aipw","1.11190719459321","1.95348231922486","2.74465142039314","0.94363676269771","0.133978795431505","0.141595579856035","0.0931317451110014"
"aipw-eta1","1.20523559976261","1.958582559989","2.73704469681752","0.946085482943435","0.141088431809978","0.147218358619871","0.0976699944775265"
"aipw-w","0.761675169370697","1.83659009803398","2.75355415418726","1.02045905495603","0.133181584972777","0.143317923083768","0.103216873120733"
"aipw-eta1-w","0.985160958062797","1.85809895612525","2.76034102139038","0.96607951625901","0.136874990613792","0.152335454985682","0.103864462728609"
"aipw-lambda","1.15459356920811","1.98112677560465","2.73261129457027","0.940945145577097","0.127737875789177","0.134125485213436","0.0859552441968285"
"aipw-lambda-w","1.02802223625856","1.85406674643088","2.75190458331173","0.961362762932488","0.132517798578909","0.134455113422948","0.091102969751021"
"mle","1.1454848901004","1.91108028818637","2.69272249338534","0.930021200106895","0.115078490643734","0.114646645012526","0.0819630094966054"
"mle-w","0.675112795665853","1.7678825017322","2.69428255143204","1.25369441385704","0.194892569574372","0.19125899439155","0.149675377679657"
