"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.975442260291106","1.7935371386612","2.94177659571677","0.919926482303239","0.0919165771370063","0.109258436439475","0.0617960667207053"
"naive","-0.429373406495161","0.86109588911422","1.33147463885724","3.3438110770498","0.299359365480253","0.323693209728444","0.177730574921918"
"cc","1.06294445917312","1.94774131924928","2.99714414202837","0.881796582637496","0.143211552162321","0.157222631814617","0.0954592240317673"
"ipw","1.08507761483386","1.90511953277281","2.98202405122662","0.88306926010134","0.137966172618092","0.146491255019662","0.0855701412085935"
"ipw-w","1.06971189064293","1.84147235422013","2.93683019705283","0.889825343833658","0.151971529155312","0.140432832752908","0.109744907081691"
"ipw-yz","0.996774413168779","1.9457449810067","2.99257542326128","0.884454307054917","0.140390476506888","0.159533288468575","0.0897067825593857"
"acc","1.02358511497029","1.90409701390618","3.0029367117783","0.883868252488164","0.140814521184184","0.151447043608001","0.0936265809670505"
"acc-eta1","0.963695757830631","1.91349878838625","3.0267876962718","0.888342979058472","0.157488856753047","0.162232492733435","0.102218427547128"
"acc-w","0.780907826352288","1.92310997912087","2.96048685452492","0.932115930191814","0.171094563194321","0.173371085669171","0.118011078734545"
"acc-eta1-w","0.543645934514821","1.89096074942421","3.00818572513058","1.01976643792991","0.211547978232573","0.225415110153857","0.149020300536397"
"acc-lambda","1.02787860416686","1.86606292675001","3.01575452962682","0.888052088861665","0.142257017616343","0.152943499950924","0.0919672488609053"
"acc-lambda-w","0.973876848261497","1.88939889231597","3.01799788400138","0.888568702461645","0.141848812046858","0.143786104901809","0.0856225641174523"
"macc","1.07625650822002","1.89041475496359","3.00297860439646","0.884581088628216","0.139886400198553","0.152456162808059","0.0909229792231714"
"macc-eta1","0.980024626186321","1.91178170308374","3.03035647415289","0.887415576787786","0.162041681629591","0.167166795348709","0.103898081947051"
"macc-w","0.650315954140456","1.9446711747246","2.92622352491654","0.995082794627399","0.194022174114919","0.200201072556129","0.147546956569239"
"macc-eta1-w","0.543645934514821","1.89096074942421","3.00818572513058","1.01976643792991","0.211547978232573","0.225415110153857","0.149020300536397"
"macc-lambda","1.04609033443069","1.92965951305329","3.00608152825433","0.882318281317952","0.141872624980677","0.155527784424933","0.0939298116912256"
"macc-lambda-w","0.991970203667454","1.93707694608324","3.06081024633091","0.889237843379047","0.144968414206382","0.151304887343861","0.0872197895635492"
"aipw","1.1101002747364","1.85736110029542","2.99026573445951","0.888468644247597","0.136019113267324","0.146869413786105","0.08392065100291"
"aipw-eta1","1.02002290928895","1.86884171159548","2.99648601788421","0.886548189879209","0.147924511748564","0.152213658011585","0.0932793935094681"
"aipw-w","0.526546502027339","1.79380219987154","2.9778297663476","1.03979267924737","0.195795230937203","0.156858971513062","0.10316337768039"
"aipw-eta1-w","0.645415947148265","1.74256509462899","2.96895339336136","0.9936615888372","0.177379469908571","0.14243250176129","0.109895139015086"
"aipw-lambda","1.06403892316833","1.8748176840077","2.99602961849923","0.885313870903004","0.133124516599762","0.145317468471198","0.082969740370611"
"aipw-lambda-w","0.949669893567965","1.83300453770845","3.04992257729326","0.902240763551762","0.158585896357885","0.12168146782535","0.0924062618062574"
"mle","0.987503907344414","1.85802052044149","2.99935693660314","0.895015241560009","0.129539474814622","0.142320660501565","0.0852622438058114"
"mle-w","-0.332054378768317","1.30280324737595","2.53356512158081","2.17546216970908","0.247742695677646","0.276408678003048","0.244699393622607"
