"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.11673300676878","2.21843191505778","3.00487518415077","0.853558029477936","0.0855860915661601","0.0937299914512191","0.0551181971921739"
"naive","-0.825526652084171","1.28973227618493","1.56987822374597","3.5022425688278","0.332564070713162","0.303273718785627","0.204864278263787"
"cc","1.14300693140691","2.29055398183544","3.11842948346418","0.586303141611751","0.0864908724253795","0.0982002825589269","0.0387930312592816"
"ipw","1.13663762604311","2.29669981913098","3.10962614582915","0.586587228881339","0.083688447963222","0.105514799920339","0.0376644524982799"
"ipw-w","1.15250084088667","2.40217842502471","3.16590374801576","0.597482074000592","0.092322427606368","0.118367718073971","0.056448868387844"
"ipw-yz","1.10429427260771","2.31470418595462","3.10925571148065","0.588824597508751","0.084858723648292","0.111173662536122","0.03959709860663"
"acc","1.1459859939836","2.28343745208071","3.12830278075677","0.586616374391384","0.0866875355715368","0.0963930799477445","0.0441854486094361"
"acc-eta1","1.14234945273823","2.26983467307304","3.12731281946829","0.587020704399244","0.0930164131781658","0.0947195493979921","0.0542319095559147"
"acc-w","1.08670142407972","2.2959306413659","3.14638429055341","0.59031709929647","0.0881851115494373","0.0988192354469464","0.046396808390648"
"acc-eta1-w","1.02081136081261","2.28964304157676","3.16559519400113","0.602480528107938","0.0974446417977694","0.100254007722865","0.0575370344525726"
"acc-lambda","1.1532782555149","2.28234547977262","3.11403874796637","0.586484942149851","0.0854572338596345","0.0956617544111198","0.0379903549818001"
"acc-lambda-w","1.12151656153918","2.3077091124605","3.11876918714692","0.587090413700606","0.0850864087605553","0.098004558051416","0.038854900671269"
"macc","1.16516620905785","2.3122160990448","3.1400021342069","0.587534814431445","0.087058973592911","0.0977731614645612","0.0447975467464636"
"macc-eta1","1.15190139655644","2.27417382000202","3.12056579551231","0.586714961185092","0.0959412176683206","0.096032116328596","0.0561627334859235"
"macc-w","1.0596083780019","2.31388046135569","3.15044496959484","0.594352099528397","0.0927709752937182","0.103909109552929","0.0513866258633231"
"macc-eta1-w","1.02081136081261","2.28964304157676","3.16559519400113","0.602480528107938","0.0974446417977694","0.100254007722865","0.0575370344525726"
"macc-lambda","1.15377203571631","2.27380461721028","3.116875679256","0.586707619102122","0.0852331808668741","0.0948095753153856","0.0381451644009923"
"macc-lambda-w","1.10846408849214","2.30460182518548","3.12611462116008","0.587654491239767","0.0852039719857606","0.0968217899733002","0.0391543687559673"
"aipw","1.18262100595186","2.34040683725832","3.13431422970067","0.589214401193315","0.0854464249462583","0.104905323986683","0.0442746408321681"
"aipw-eta1","1.14427643527659","2.28158383627569","3.11126785392255","0.586424992903801","0.0868491169155818","0.10348794239471","0.0478433856149236"
"aipw-w","1.03002656106387","2.45001303360109","3.21948617776414","0.629731254711091","0.0889235449105361","0.114950801703528","0.0584056448661081"
"aipw-eta1-w","1.04966878838731","2.40574721426738","3.21075341292643","0.615132935580841","0.0910460367929603","0.108472159979478","0.0595398608965339"
"aipw-lambda","1.1484937505605","2.28085185086534","3.11003303569515","0.586493489516046","0.0809301164829874","0.102118381982334","0.0367144325311199"
"aipw-lambda-w","1.06619699152779","2.42225826336854","3.19342005646839","0.611998692995452","0.0869447833520316","0.107922059187746","0.056067149849696"
"mle","1.11331015959754","2.29148774121914","3.15327561453872","0.59795150462368","0.0853678562744035","0.0950834710799466","0.0474047996796005"
"mle-w","-0.452036921262094","1.61650203842145","2.6631704814884","2.30291866333152","0.287385548688035","0.236241482469829","0.181994140992188"
