"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.02864827554027","1.90485139686176","2.93119439024398","0.983147832939349","0.0975205913144468","0.111422102644933","0.0839778478139472"
"naive","-0.358185741861721","0.963153368798151","1.52154801761901","3.08470428909651","0.297831194391354","0.364680444696672","0.245579475247285"
"cc","0.991660320453509","1.88902885159126","2.9601965900679","1.03149144991338","0.167313004494167","0.162203289818309","0.157664579721331"
"ipw","1.03123600746207","1.89493296175671","3.00127895754045","1.03396543901702","0.17395677747548","0.163056359570065","0.170806801918147"
"ipw-w","0.985200531519708","1.94602584095873","2.90239716845609","1.03746504819815","0.160199451634167","0.147450617416804","0.162836223348978"
"ipw-yz","0.863132034433644","1.90885250520375","3.06425460387844","1.04230779102941","0.189795305156605","0.171003800645374","0.184166552177014"
"acc","0.97742772872355","1.94130996709836","2.97893954803753","1.03233657637393","0.152362695612786","0.155412053516836","0.133626615992695"
"acc-eta1","0.967773886327119","1.98961324110127","2.99244148326598","1.03462819622573","0.154489832882912","0.171337199957932","0.129460291662083"
"acc-w","0.794772538165309","2.13319240151638","3.04829379371925","1.06182701343926","0.189304019230501","0.21198193915539","0.146085851281535"
"acc-eta1-w","0.671401521131903","2.26917004941465","3.08079435182895","1.10878904002925","0.226994801047005","0.252257229205153","0.151647411009958"
"acc-lambda","1.0054413491186","1.91330008928109","2.95473927800564","1.03191041279016","0.146193331393403","0.154417368258544","0.129393735517123"
"acc-lambda-w","0.930636361974416","1.89278859671893","3.00562692573722","1.03387392350315","0.152011859406455","0.158478965823113","0.133899151526553"
"macc","0.987237155228414","1.90609164614518","2.95961794371951","1.03162853701934","0.156982385724715","0.159716083890168","0.139985385534789"
"macc-eta1","0.950603436142841","1.98606834909769","3.03424956283851","1.0352394787646","0.160888156680495","0.17551883057743","0.128070980742206"
"macc-w","0.719388876565238","2.20174390559614","2.95884674761056","1.10482602101047","0.210472612626267","0.243913945026679","0.16121738135802"
"macc-eta1-w","0.671401521131903","2.26917004941465","3.08079435182895","1.10878904002925","0.226994801047005","0.252257229205153","0.151647411009958"
"macc-lambda","0.960839190824472","1.91452414767175","2.99457474987844","1.03226484572327","0.143588237806907","0.156701125849019","0.128649102519046"
"macc-lambda-w","0.959198297186741","1.88513695766295","3.0257466753464","1.0347672725996","0.154444071961076","0.161750921467725","0.135473218948369"
"aipw","1.02166864641147","1.90976592213702","2.98890590579036","1.03269236708543","0.165198044743403","0.173574684938986","0.148870635162528"
"aipw-eta1","1.00630128541537","1.97927489716112","3.06198093477999","1.03816173340403","0.174240317780854","0.175979335358153","0.136974343652281"
"aipw-w","0.710260621576869","2.27425477361759","2.96722552783724","1.12401381374868","0.186516644009303","0.222193092982704","0.15025203575493"
"aipw-eta1-w","0.753747021480609","2.23796077047182","3.06953749368217","1.0856883659464","0.186111662511821","0.209475131336073","0.140458887412669"
"aipw-lambda","0.994090946288327","1.91828170604619","3.03821343417236","1.03528306881072","0.144183464932496","0.157445055990848","0.134302387514597"
"aipw-lambda-w","0.931380927980921","1.93282783545544","2.99172875982227","1.03335090899146","0.141294755324214","0.149936181326186","0.137402890412123"
"mle","0.966610186497837","1.93533426384635","2.95631411382902","1.00498760132239","0.136488697406359","0.134645352182316","0.114272222978192"
"mle-w","0.0651462484570006","1.70452863367389","2.81123605854596","1.6876097427446","0.261270648499546","0.259404960773264","0.249783367015357"
