"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.846744957669202","1.87381043117364","3.04800378253267","0.931586363317658","0.0923001423831157","0.105640831651244","0.0792700681751843"
"naive","-0.460231249712492","1.41432271420912","1.27223299501231","2.83510422546084","0.30051965967257","0.317090319178837","0.238433273422277"
"cc","0.846511366302596","1.83486956360937","3.04716087590765","0.993103450030675","0.142964020204358","0.186777340781119","0.146020295460077"
"ipw","0.832927748777292","1.82819788178948","3.10090134016116","0.994938046549651","0.144514853039146","0.172421390958905","0.158292288719625"
"ipw-w","0.665425934759104","1.82592841895821","2.98869925641341","1.01179355008987","0.148949609644945","0.187845962960568","0.160627561180449"
"ipw-yz","0.714134449797493","1.83330108975919","3.12949360113276","1.00526373506724","0.144651337995326","0.175789016096648","0.154118547019514"
"acc","0.884770331709751","1.89081563464688","3.07186793764663","0.994979679133044","0.136011545661634","0.173421768630852","0.121627193114002"
"acc-eta1","0.910233804300704","1.96233206094076","3.07012845909655","1.00059255336025","0.153128062887629","0.182463597682878","0.173386618608013"
"acc-w","0.88844929736077","1.90421468077572","3.16404886654954","1.00127902936486","0.144386240729386","0.177089107132224","0.122180680465087"
"acc-eta1-w","0.860811600937606","1.97641243770693","3.29437058167921","1.02416519198041","0.167022557948887","0.19828079698186","0.152707295022311"
"acc-lambda","0.869581787832642","1.87062136427436","3.07065329438023","0.993930767046169","0.137101268228365","0.17565115100941","0.121365815239275"
"acc-lambda-w","0.810948411307185","1.88043037998573","3.10991413429031","0.995689141091103","0.138892170738384","0.178373012531411","0.121785461032634"
"macc","0.870648722105211","1.92976374500235","3.08669413051524","0.996435074671881","0.13714140331822","0.173760120238553","0.121612370321864"
"macc-eta1","0.877878589545891","1.96754185293451","3.11193230243384","0.999787607546758","0.146538480453479","0.178775415377683","0.141333304015941"
"macc-w","0.812975250705707","1.91482225739015","3.18515754517072","1.00306678496468","0.151641914003444","0.192953719413174","0.12314371370735"
"macc-eta1-w","0.860811600937606","1.97641243770693","3.29437058167921","1.02416519198041","0.167022557948887","0.19828079698186","0.152707295022311"
"macc-lambda","0.85160733625839","1.88085776500308","3.06002720525254","0.993788725485908","0.136614185129891","0.178060258208467","0.122951820861634"
"macc-lambda-w","0.856911961812858","1.87738504495862","3.13864556057745","0.997427099058579","0.142122047631651","0.178548970248855","0.121063340960775"
"aipw","0.858592195957609","2.00250542556007","3.15395478257887","1.00420202692594","0.136280653584648","0.173199935279516","0.121948168966437"
"aipw-eta1","0.869962067381548","1.95423401808156","3.1570249829417","1.00145547063991","0.138128021156584","0.167146165443688","0.115935570657766"
"aipw-w","0.557777558278472","1.98148782808231","3.22012805267044","1.04693385275735","0.168963484192729","0.229319330782668","0.112743712116816"
"aipw-eta1-w","0.684507839994143","1.96523857318917","3.1970368636194","1.01710674246887","0.156666290807851","0.200444280344779","0.107830099045857"
"aipw-lambda","0.833882828348742","1.8639548645271","3.0988323986985","0.994503089301659","0.133839503311794","0.166302680316472","0.116712645087008"
"aipw-lambda-w","0.677505247470936","1.90175968663161","3.13550551708721","1.01052479590381","0.149835495558199","0.181415171918893","0.109569330545998"
"mle","0.824987396510832","1.91751234859489","3.02885465906059","0.979555121172628","0.127557164221385","0.160569061280908","0.122574030517456"
"mle-w","-0.14614064060333","1.58681309716511","2.55729788706679","1.77894436998211","0.243651688981833","0.211660463681524","0.282659087118307"
