"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.938648193063437","2.0406881358182","3.01955594632998","0.969460066841806","0.0972256281183633","0.101969061536505","0.0661271195515334"
"naive","-0.5946428778797","1.67225794788895","1.92559058223186","3.29763771718362","0.308676414408637","0.278157868920688","0.232294954230327"
"cc","1.05455829874877","1.95629816574913","2.8847274427957","1.03911865635515","0.16969344741324","0.170402055664795","0.104477173061219"
"ipw","1.03221074991939","1.93192937148447","2.84922797151518","1.04123337706934","0.167486292833296","0.172992508828006","0.103118334549428"
"ipw-w","1.07267204271845","1.90721407897342","2.87911293270384","1.04031539766992","0.176307788331896","0.168705904743525","0.104520001859805"
"ipw-yz","0.896945779296491","1.93782795016858","2.88382012792872","1.05081674192304","0.175401985577967","0.183303536168598","0.108431567160696"
"acc","1.04591732536755","1.96678283100932","2.89984886237924","1.03937099603047","0.160420192042158","0.156981265729317","0.103999646962342"
"acc-eta1","1.08123313469213","2.00168500714585","2.91532117768402","1.04136186180795","0.193140257136277","0.169297397945432","0.116918297147932"
"acc-w","0.741490198214807","1.88856333622494","2.94840203266288","1.07922304242284","0.193934233019323","0.203930120448011","0.115940045062534"
"acc-eta1-w","0.516746326525124","1.80663093091562","2.93252868934436","1.15955912975855","0.23163053670776","0.267539986776039","0.136564385108536"
"acc-lambda","1.05712315912517","1.99085747506244","2.89453099108343","1.03965154671323","0.161237052668007","0.157936913394777","0.101731055434198"
"acc-lambda-w","0.92540997586107","1.96690896023339","2.89627671431986","1.04666185121914","0.161672006766339","0.161142311091176","0.0983820452505476"
"macc","1.07496119978312","1.99559526256221","2.88115620464536","1.03985444564649","0.161891977163334","0.163064584037655","0.104809966511227"
"macc-eta1","1.10083145427896","1.98287838403558","2.90001669518867","1.04083608930773","0.210435299947088","0.176281076369541","0.132199943140308"
"macc-w","0.644121327377114","1.77606372095778","2.84202687514243","1.12937059148703","0.224109145884485","0.271265696028638","0.141707792818111"
"macc-eta1-w","0.516746326525124","1.80663093091562","2.93252868934436","1.15955912975855","0.23163053670776","0.267539986776039","0.136564385108536"
"macc-lambda","1.08643866288629","1.97138826680422","2.88235245019701","1.03960811333065","0.16265039889091","0.163366144113081","0.103428821195166"
"macc-lambda-w","0.956886109173165","1.97890176441005","2.89008334234042","1.04393548335156","0.168493542267064","0.168438253269621","0.0995920000476819"
"aipw","1.09756255867868","2.02508112085415","2.84523866966116","1.04306922162045","0.157595847414969","0.165394352332835","0.108026067090609"
"aipw-eta1","1.0755899583792","1.95925590624355","2.87414831237707","1.03934203268653","0.169125260341351","0.160698915451507","0.122633734970055"
"aipw-w","0.585694453787922","1.81836531625368","2.91318283272077","1.13395004958959","0.225285247219273","0.224964810983992","0.107896835638842"
"aipw-eta1-w","0.636615038499446","1.87424057607917","3.00424410754542","1.11023262653641","0.206883455299508","0.193850828988408","0.102447944190047"
"aipw-lambda","1.08526542033761","1.95474861560723","2.83880672674767","1.0412482803968","0.146866962803221","0.154536239917653","0.0974966982261204"
"aipw-lambda-w","1.0133724755585","1.99743887760266","2.87469465516064","1.04131174845365","0.172821872339494","0.161199705939574","0.0834756231579843"
"mle","0.988247718202888","2.03553102387376","2.95968042560121","1.02601237167348","0.14211096219502","0.142180585879109","0.0913994441722266"
"mle-w","-0.0136880558649976","1.82968037557717","2.99860420360465","1.73215405537848","0.282025718733842","0.167097621493351","0.159984400657739"
