"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.757576114241771","2.06588923948825","3.14729113184868","1.0343079192038","0.103096766570138","0.103608962036544","0.0769601181262856"
"naive","-0.900743597337487","0.935349093004615","1.54167172319259","3.11894087132902","0.292181569263451","0.298450701756958","0.198912201401137"
"cc","0.767959547708122","1.95790725623246","3.21026993304784","1.0742817717729","0.165455788228211","0.183186704653247","0.0964628982773973"
"ipw","0.770983207687472","2.05298089228643","3.26420131734251","1.07875223265534","0.168144305899977","0.197615647361647","0.0756759564101078"
"ipw-w","0.733064744998823","1.86447673038671","3.19446037430342","1.07848494789667","0.194054943562221","0.190326213121779","0.10160487285259"
"ipw-yz","0.653031981315317","2.00762187722516","3.26005419961996","1.0819325201544","0.155432244104577","0.174690476976083","0.0720075474080591"
"acc","0.745809547313113","1.97479747221173","3.14029985731241","1.08114303414752","0.15554770162124","0.172985297094094","0.0948186391811956"
"acc-eta1","0.778937166669985","1.94955982137869","3.05524236597561","1.09950606596862","0.184454314764896","0.179420166227027","0.16058222961589"
"acc-w","0.483242375073812","2.04363805110477","3.12047358099406","1.13435104590672","0.190344880584303","0.18491588550977","0.131937839713301"
"acc-eta1-w","0.253229785723977","1.99971689624448","3.02818081581425","1.2464199700646","0.235272978869021","0.203597661407347","0.192729943229809"
"acc-lambda","0.754250126105281","1.95072694022797","3.18443731889381","1.07508104645503","0.155045366910871","0.171709725019744","0.0922181202699474"
"acc-lambda-w","0.697757784728733","1.99385877308443","3.265649668616","1.07867345184286","0.161251559473916","0.175123316499536","0.0901234710568959"
"macc","0.777807444205165","1.96394597323469","3.15084274942576","1.07835483013455","0.152629513694767","0.16380379084081","0.0937179842539412"
"macc-eta1","0.741558544877026","1.96376537389773","3.08443935238798","1.09313843758196","0.172606793483639","0.183761399818511","0.136614549998548"
"macc-w","0.415548510407716","1.9535649833141","3.02298805606126","1.17864252691539","0.226138646353375","0.191474253229817","0.171420720457724"
"macc-eta1-w","0.253229785723977","1.99971689624448","3.02818081581425","1.2464199700646","0.235272978869021","0.203597661407347","0.192729943229809"
"macc-lambda","0.742683894237359","1.99641546893075","3.19503015944084","1.07608384848659","0.156659301380022","0.175380624031023","0.0944294379153269"
"macc-lambda-w","0.691094335407011","2.00366170938937","3.25098299163908","1.0782609227386","0.163078101417555","0.178428620411511","0.0929827779689422"
"aipw","0.804162374094813","2.01676757471536","3.17187694574321","1.07930523036949","0.157429607189019","0.178498722460842","0.0914568542165369"
"aipw-eta1","0.714071877947178","2.04524578582842","3.15778566992627","1.08620298579204","0.16527919823695","0.20056031451208","0.0879136112762726"
"aipw-w","0.330045963159527","1.86313264187093","3.05272874599548","1.19137269151936","0.189847595580028","0.184926683760507","0.130214499464609"
"aipw-eta1-w","0.330209154097414","2.01233655948268","3.14388719996994","1.17461290939702","0.173082964635407","0.18199638423995","0.118011415941414"
"aipw-lambda","0.758390641449418","2.1111584424478","3.24508502111169","1.08397679268682","0.159622396713455","0.188112599115023","0.0740876210967069"
"aipw-lambda-w","0.48965926792282","1.98533394454022","3.24786902702158","1.10931344781078","0.174099818818678","0.179815020674825","0.093963616862075"
"mle","0.762140890970034","1.97906324186834","3.14790254610039","1.01996599405088","0.137708545394362","0.140723854116","0.0940076744045077"
"mle-w","-0.429243927928585","1.50795443935856","2.73010962279348","2.10540502500428","0.287940092247572","0.314291277433057","0.28597006828254"
