"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.03226203419589","1.93285123272002","3.02912508981228","0.970204635260598","0.097684965183695","0.115537421423423","0.0803840805191588"
"naive","-0.415603689009325","0.656249423947161","1.91750290678341","2.76278300098063","0.285053961065209","0.262062962424184","0.169292413367776"
"cc","1.0284344477224","2.00675694117055","3.02356498992296","0.979073944866352","0.138074671699855","0.153524834685737","0.0857123031569009"
"ipw","1.053347589809","1.92534021831765","3.002208150461","0.982408274009158","0.140983428531758","0.133687961557487","0.0803001025428119"
"ipw-w","1.01353360840891","1.87341557375897","3.03411563781492","0.991504968344773","0.168805257725685","0.144349819880482","0.116074759527968"
"ipw-yz","0.940374905746518","1.91457175133956","2.99102669379541","0.986808061774177","0.141364304901409","0.148749730179483","0.0842843772262335"
"acc","1.01818475491124","1.97649876186466","3.0119255157206","0.979531733923246","0.135182610994148","0.150036300523831","0.0902365503148408"
"acc-eta1","0.950383693959475","1.97781567299649","3.03238417896865","0.98265353157961","0.147559978702894","0.1830533846938","0.107656408141326"
"acc-w","0.860234540772802","2.10505354284314","3.04576752940426","0.998217299770517","0.151740462853623","0.184218943183744","0.0986016583477356"
"acc-eta1-w","0.617150281640405","2.2067342875824","3.07059153684689","1.08038293165649","0.176301024211372","0.242309816282997","0.123949827810221"
"acc-lambda","0.996554891117719","1.96317292333988","3.0226063471614","0.980619692520522","0.127885719449693","0.138628057072896","0.0849612450865114"
"acc-lambda-w","0.923623180561102","1.90295679148712","2.99476180744654","0.989361580755864","0.134009654862881","0.135156533076101","0.0848295761140608"
"macc","1.01641603257468","1.98309522697775","3.02346207546363","0.979468992222147","0.135654498830777","0.151699189784547","0.0883875470237479"
"macc-eta1","0.955094804213027","1.92263266220394","3.00850542688445","0.985019318008285","0.152273124256731","0.205504032177575","0.117495335769832"
"macc-w","0.726783311611549","2.16603941823245","3.01407084331031","1.04581487725579","0.16866574365975","0.231499188521975","0.111895752450533"
"macc-eta1-w","0.617150281640405","2.2067342875824","3.07059153684689","1.08038293165649","0.176301024211372","0.242309816282997","0.123949827810221"
"macc-lambda","0.963218201679196","1.94000744373738","3.01676711548929","0.98336217175397","0.130977307576724","0.140413653747457","0.0834313798621109"
"macc-lambda-w","0.924399772974734","1.97561595334465","3.02465039633342","0.984901171118882","0.138494688002388","0.14157108714198","0.0871107958552653"
"aipw","1.00598659200625","1.90297459660266","3.01644068096253","0.985192161618006","0.139341275024486","0.144092181054844","0.0856531429958407"
"aipw-eta1","0.987742109634908","1.84968377428246","2.97974491828989","0.990833736815874","0.144001320666822","0.156079666590257","0.0933294241208265"
"aipw-w","0.54178563455812","2.05161716722255","3.12178632611786","1.09111323246654","0.196428082258606","0.158108709697496","0.128204796958287"
"aipw-eta1-w","0.69071001507417","1.96939204055559","3.10330787556264","1.03867486436819","0.180158330773501","0.149200486901216","0.117164209103797"
"aipw-lambda","0.982282613583217","1.86556845383327","2.994434141749","0.989356266587313","0.134193444025656","0.119079683067591","0.0777437546326728"
"aipw-lambda-w","0.884010573684913","1.89717574160088","3.09181923458778","1.00606650404266","0.166019962943848","0.133869209486145","0.111632564447215"
"mle","0.994869275189323","1.90657654691767","3.01904150944073","0.978739508133711","0.125207591553379","0.133468383544181","0.0790413006068662"
"mle-w","0.00631548844728568","1.20787271240876","2.6471123082886","1.89294895593789","0.230127265235676","0.264109044055973","0.185990130742801"
