"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.898681242745737","1.90009125634395","2.99973824231917","0.980521149398883","0.0981902292913469","0.0983773743361977","0.0888753160370298"
"naive","-0.32058237437881","1.28418172617886","1.88355879070864","2.72324023773145","0.229158411750405","0.318943098096514","0.208116023208409"
"cc","0.85921866238706","1.96657852913497","3.00226816791717","0.967383457884872","0.129918669260846","0.153632816623226","0.105330011439985"
"ipw","0.906124219974398","1.88016265775497","2.98938617976827","0.970774775113848","0.132627586747959","0.169863167100221","0.132093341382951"
"ipw-w","0.692239657012617","1.94906031177972","2.94767157865085","0.984770603135987","0.171539308145943","0.168087829048313","0.163157324250908"
"ipw-yz","0.786180566230431","1.91087020983563","3.01987471108019","0.9720834627811","0.134762245635575","0.172183323895229","0.136725958337683"
"acc","0.880628005968944","1.97894191425574","3.01146153324265","0.967729627001174","0.130351106739996","0.149964066961352","0.101174207729712"
"acc-eta1","0.853901316294074","2.05045362548542","3.02332181781888","0.969651886866301","0.14002306354782","0.152428210220328","0.105238957092956"
"acc-w","0.819844805695938","1.95063889946953","3.00791737537665","0.968357673406363","0.139687385143478","0.16354162205001","0.10969734621656"
"acc-eta1-w","0.70460281948611","2.04514825580678","3.02664725581731","0.980755991179017","0.171893695769548","0.179470478063459","0.13332815460833"
"acc-lambda","0.867378072035265","1.99251886328511","3.01975257374239","0.967754945644966","0.129292003836137","0.145838335648181","0.0992844473533674"
"acc-lambda-w","0.805951763976037","1.92097592325498","3.02186601014085","0.970375361149884","0.128254137295976","0.149418805367677","0.100220339085881"
"macc","0.856227641066677","1.98142384458425","3.03188706404143","0.968003311519589","0.130609156710516","0.147658861909204","0.105887997721981"
"macc-eta1","0.852704267232745","2.04605215666331","3.03766832743121","0.969589988674598","0.140888732670016","0.153539595300067","0.101997329115928"
"macc-w","0.692329334559549","1.9638250650561","3.00070759247281","0.981720630987653","0.154519435562925","0.173000729733151","0.128729602371947"
"macc-eta1-w","0.70460281948611","2.04514825580678","3.02664725581731","0.980755991179017","0.171893695769548","0.179470478063459","0.13332815460833"
"macc-lambda","0.86026275942687","1.99690562803108","3.02538219295041","0.967879294504965","0.12843866548511","0.146657521157476","0.0967906389179807"
"macc-lambda-w","0.850191186355242","1.95722605243261","3.03507412305426","0.968469897770555","0.128282013799137","0.149560614953956","0.099642628652824"
"aipw","0.868605882297286","1.96433773507457","3.05848595846064","0.970168845717263","0.139986402283776","0.162239453594396","0.127326431028565"
"aipw-eta1","0.908728354935943","1.95818864717563","3.02391332440417","0.969220995907505","0.145736245212106","0.168930492415034","0.119452744813676"
"aipw-w","0.322387998158598","2.06909262345729","3.01966160467994","1.10639530752718","0.227768647705695","0.183035410686273","0.17815477884452"
"aipw-eta1-w","0.537597723330608","2.02764341528054","2.96827123097063","1.02259686079285","0.198048444725128","0.173543906103776","0.158378126447114"
"aipw-lambda","0.904369714971475","1.90650674031083","3.01932582688039","0.970440912092972","0.130598811911702","0.163509442722387","0.118193010982354"
"aipw-lambda-w","0.688129524601238","1.92881530538533","3.04165845550782","0.9845662621697","0.170754903436596","0.149383432613286","0.158566511297399"
"mle","0.899109236335689","1.91637921655422","2.98345076356612","1.02442945748743","0.12490496926911","0.142267253546759","0.113328602513427"
"mle-w","0.207769230884817","1.5972596626042","2.75356644472287","1.64116090524172","0.266736364945963","0.292555112376517","0.271339889965239"
