"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.952723299408688","1.98541737099351","3.0060703302331","0.912085282753403","0.0530634699049873","0.0507033517655616","0.03954774624715"
"naive","-0.524604526859419","1.63609211674769","1.69591884597924","2.86556668378187","0.139079180534777","0.149545768061223","0.122959648313518"
"cc","0.863859081036723","2.01987439430967","3.04421429502683","0.875213398036946","0.0706560809968351","0.0644412454861704","0.0550456553779091"
"ipw","0.858546733396475","2.01202303195856","3.0322033129072","0.875389301720142","0.0720086636092037","0.0652982459999722","0.0563698469031169"
"ipw-w","0.933313009168398","1.9853290760016","3.05594981691592","0.87905051869521","0.0857043417399396","0.0776290056306234","0.0771043519634165"
"ipw-yz","0.808474892618034","2.0138486413871","3.0378828969634","0.877065490775386","0.0709231699602364","0.0649026082424548","0.0551602486543147"
"acc","0.862780048055999","2.00927655896213","3.04073868452975","0.875287015366337","0.0685035785191584","0.0621465659772883","0.0552490731281876"
"acc-eta1","0.86320951563452","2.00053433823611","3.04373399936009","0.875451575309849","0.0716727425547893","0.0638436696319661","0.0597579464259157"
"acc-w","0.834248698710777","1.95008354368724","3.04753023448864","0.878949208981943","0.0725237836554879","0.0694907254016705","0.0598192751267831"
"acc-eta1-w","0.800684594862207","1.89587963295979","3.07838259961848","0.889630844241013","0.0873401507023672","0.0860548244634124","0.0737800643358519"
"acc-lambda","0.857571882000727","2.00502767499492","3.03737505519703","0.875398313657033","0.0683752680514601","0.0620437609895818","0.0547791722473246"
"acc-lambda-w","0.821899770738041","1.99093946040456","3.02499538080068","0.877066014530691","0.0682631106499168","0.0619729048141447","0.0538144699614959"
"macc","0.859897079026813","2.0115002352523","3.03720285238873","0.875301028566385","0.0685467005873495","0.0621246849236031","0.054832910108456"
"macc-eta1","0.8640707110155","1.99994313065835","3.04096990335853","0.875458215168405","0.0722632082457514","0.0641375420292098","0.0599830771391731"
"macc-w","0.783727510988","1.94562778182045","3.04114625920896","0.882477298963004","0.0719624675385556","0.0708327297859457","0.0610398394547772"
"macc-eta1-w","0.800684594862207","1.89587963295979","3.07838259961848","0.889630844241013","0.0873401507023672","0.0860548244634124","0.0737800643358519"
"macc-lambda","0.861986053419442","2.00860222674575","3.04132749901265","0.87529593313043","0.0687703839455562","0.062497393614071","0.0548634216279822"
"macc-lambda-w","0.846604474563338","2.00334478675262","3.04050624830037","0.875566586217308","0.0698782180895894","0.063859789593167","0.0543652758493668"
"aipw","0.851802305917042","1.99879260222316","3.02545548383885","0.875834097952953","0.0710324712369666","0.0639548029105254","0.0582232831587387"
"aipw-eta1","0.857780361341979","1.99353537244008","3.03043457652095","0.875764084821038","0.0718876095579598","0.0642928652743038","0.0593093069894839"
"aipw-w","0.806328698105681","1.89858927731926","3.10090257107671","0.891473341293788","0.0794395504993108","0.0735045295136059","0.072160972571132"
"aipw-eta1-w","0.890349721325885","1.89699062434266","3.10527141565398","0.891367842330269","0.0827485890320984","0.0756973613469297","0.0744233566863517"
"aipw-lambda","0.856533625061309","2.00043900259979","3.03037532542994","0.875604148907094","0.0700702792952368","0.0632429566069807","0.0560798332284278"
"aipw-lambda-w","0.904556306988543","1.97683488585187","3.05434533914609","0.877606051692169","0.0806363053383417","0.0734597158699956","0.0719539302907329"
"mle","0.881216129972433","2.00440493639783","2.99648069399699","0.882183895235843","0.0646017333409768","0.0586340795908425","0.0484164851210402"
"mle-w","0.0442626989750012","1.77501916483428","2.71915245497026","1.67035325313938","0.169327581577295","0.108247260189939","0.142463881383664"
