"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.06007429210169","1.98129442606516","3.02705556735003","0.995840939934273","0.0579330919501377","0.0661448669160795","0.0417312439967682"
"naive","-0.27941540430705","1.30967773382353","1.82901392680473","3.02460663771339","0.155459025531761","0.189288175349106","0.118577515617168"
"cc","1.03656788060199","1.94013971897993","2.97247049078878","1.03515633581676","0.0852459961318651","0.0798762227088159","0.0584339919073864"
"ipw","1.0126563288503","1.94325924943664","2.99247129219227","1.03574384504788","0.0879779422764016","0.0822335761330741","0.0654085501206524"
"ipw-w","0.967477944889438","1.91702389806371","2.94555664155802","1.03860064555568","0.0939433846067703","0.0823191082232013","0.056108335145793"
"ipw-yz","0.942755439233763","1.94196928293908","2.99712381563101","1.0394812397797","0.0890318155609251","0.0826444072078263","0.0640634335544743"
"acc","1.04932143808853","1.96687893124445","2.9599554254227","1.03592081827009","0.0802901263814385","0.0787427305428317","0.0521210141998997"
"acc-eta1","1.10533331519375","1.99906012956903","2.90502336878233","1.04558045205486","0.0972989730497112","0.0892471929095362","0.0852557648008397"
"acc-w","0.99932068642977","1.99930555351391","2.99485419154126","1.03709103743432","0.089376707808452","0.0918819134424902","0.0615478526347375"
"acc-eta1-w","0.95118323298971","2.07971412839899","3.0163565437002","1.04567928389495","0.113525148510234","0.123765558439973","0.0803508878925143"
"acc-lambda","1.05329267388929","1.94849381440293","2.95951400918311","1.03552955638408","0.0804740521177708","0.0775226296547159","0.052158518804408"
"acc-lambda-w","1.00941031332661","1.95203055306255","2.98106815593227","1.03555081353819","0.0820624319724986","0.0777840180957701","0.0545756837182984"
"macc","1.0436567585735","1.96526082779805","2.96002336297927","1.03583488101309","0.0806860064519129","0.0790353912429024","0.0519867452419637"
"macc-eta1","1.10317078186041","1.99846576652872","2.90474340094755","1.04547542325024","0.0988297582775986","0.0905394054010494","0.0860984605628494"
"macc-w","0.939476004637955","2.02269698311133","2.98970135191121","1.04220852254419","0.091150719043397","0.0989576330848509","0.0622139759015194"
"macc-eta1-w","0.95118323298971","2.07971412839899","3.0163565437002","1.04567928389495","0.113525148510234","0.123765558439973","0.0803508878925143"
"macc-lambda","1.05765012591451","1.95111613242839","2.95889417524189","1.03565726741769","0.080785612022937","0.0780896157892116","0.0528439174705587"
"macc-lambda-w","1.02562261647189","1.96009848462792","2.98583054973698","1.03541217654127","0.0841752016228968","0.0791325205002249","0.0572528843475694"
"aipw","1.04266475074472","1.99923578091305","2.95657492175227","1.03769942821349","0.0821400715728407","0.0855792204971856","0.0504792993965094"
"aipw-eta1","1.05397297590129","2.00444634951961","2.9545285349932","1.03826921168869","0.0835879530107452","0.0865035466382049","0.0516871800757483"
"aipw-w","0.815505342740029","2.04932007626342","2.99104523821953","1.06292528177306","0.098427035550963","0.103488849415359","0.0616515956664158"
"aipw-eta1-w","0.906013302732259","2.02333588001642","2.99221284836294","1.04573536720065","0.0970678299160318","0.0942654451060068","0.0624745225624154"
"aipw-lambda","1.03813215579826","1.94637284836106","2.96621752148133","1.03524411845994","0.0812755372770878","0.0789518305780069","0.050229640562643"
"aipw-lambda-w","0.946914257354216","1.95406721981159","2.97162991891589","1.03919438670721","0.0900225620870232","0.0791511768931964","0.0534704551227411"
"mle","1.04366775218381","1.98809972012155","2.98627661558963","1.0314688220117","0.0759359958636689","0.0756566567623234","0.0521971952770786"
"mle-w","0.23723355630907","1.72573980263168","2.77668888263909","1.70986352780883","0.148173143411919","0.14032771328011","0.108007303480626"
