"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.958027051398915","2.09217190055195","3.01049873589971","0.973795686425769","0.0561745676360903","0.0643562624054219","0.0468447318860865"
"naive","-0.469724527263157","1.26143986513135","1.70980039278911","2.93524576082666","0.148219341767979","0.177336872461602","0.112379202300393"
"cc","0.934356411155292","2.2081561622076","3.06887216865501","0.962337142053026","0.0794240736963782","0.09587220671786","0.0647532560618137"
"ipw","0.927218267059008","2.22206164146066","3.04756157397225","0.963217500166647","0.0794288821177619","0.102234578944287","0.0638642760454409"
"ipw-w","0.905369225855797","2.13795554117844","3.04393555192035","0.96486424251977","0.103797739022138","0.102724266613881","0.0718577204322246"
"ipw-yz","0.866796840282583","2.23140084036169","3.0560893764407","0.965585103894219","0.0800114667865717","0.10578287465434","0.0628791438067909"
"acc","0.978636992223392","2.20651683632428","3.04701458638498","0.963723596504992","0.076230138794609","0.0881750700753375","0.0631965680228942"
"acc-eta1","1.0429972191823","2.21168180503208","3.01521010393037","0.97088759850508","0.0825502720967071","0.0849950414815876","0.0683740544268781"
"acc-w","0.969716638721839","2.24402964394505","3.05776004043323","0.963928177860861","0.0817455214789673","0.0957216646806254","0.0734681422074814"
"acc-eta1-w","1.01462345055834","2.28939570601858","3.02238900042658","0.973096244943118","0.118061561879182","0.109971842907241","0.112553437687664"
"acc-lambda","0.969336261921222","2.19237115981083","3.05629256623495","0.963099190849784","0.0760774916961803","0.0872269688740188","0.0629232364444363"
"acc-lambda-w","0.922496841300636","2.20852172572492","3.04936276038472","0.962896102881812","0.0760487092668295","0.0877261942623415","0.0646118418981539"
"macc","0.980224632737852","2.2112362953098","3.04687517128172","0.963861171271575","0.0770516622090957","0.0893068360242303","0.0626344794295643"
"macc-eta1","1.04753733244425","2.22617058611552","3.01024211148902","0.97256970841202","0.0859867515722658","0.0880518596738953","0.0699795725609492"
"macc-w","0.914408161242655","2.25225535944564","3.05586396676861","0.964197939215854","0.0818490883103868","0.0960549622733578","0.0726357014062741"
"macc-eta1-w","1.01462345055834","2.28939570601858","3.02238900042658","0.973096244943118","0.118061561879182","0.109971842907241","0.112553437687664"
"macc-lambda","0.956939262879288","2.19877599074442","3.06921378421727","0.962659952276807","0.076277169450957","0.0890087581561076","0.0631188771062569"
"macc-lambda-w","0.94048046844162","2.24679170587475","3.07047666914848","0.963070021358541","0.0784355251933564","0.0928071674814728","0.0662465577648972"
"aipw","1.01127436949957","2.23779207212704","3.01463765930396","0.969503798149933","0.0798967346048039","0.0930517971861441","0.0624954123568541"
"aipw-eta1","1.01459545874214","2.24288753060331","3.01313814105766","0.970273429814581","0.080707072428772","0.0937770407251442","0.0637245813907441"
"aipw-w","0.865187066985635","2.23331692593699","3.03277931979332","0.96775497521165","0.10527541286248","0.0961094808271354","0.076509125312123"
"aipw-eta1-w","0.963410848052261","2.22425170619116","3.03244065105594","0.964634911281437","0.104815831810653","0.0959229482736524","0.0801919763126521"
"aipw-lambda","0.949741527005334","2.20716490591675","3.05210424787819","0.962731899423498","0.0758730189629535","0.0955259688860818","0.0615196872300062"
"aipw-lambda-w","0.937839237624869","2.20318148163019","3.04478392043129","0.962934791515123","0.0975934976307429","0.0939815581073038","0.0712164461797961"
"mle","0.944566443378944","2.15851153880813","3.05888999619323","0.941895850164632","0.0702936640386546","0.0841612949995459","0.0572983593667875"
"mle-w","0.087846161407745","1.74228693145615","2.78302616967228","1.67300919534352","0.155905123969262","0.167982363019481","0.133920229137119"
