"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.01338228358005","2.01683687155306","2.99054444349392","1.02239734739652","0.0597920090937","0.0646712479025478","0.0532149357876769"
"naive","-0.484221254159445","1.52963395324615","1.56626716709974","2.88213501406545","0.148530404872557","0.182343430378436","0.131371213325895"
"cc","1.07150815281659","2.14501865710517","3.05357714740696","1.00608342177366","0.0799530927176486","0.0861745502591381","0.0684087592936151"
"ipw","1.05919873061655","2.10219003126308","3.05305143885273","1.00720655636335","0.0802788721799838","0.0853169951792317","0.0675640637147301"
"ipw-w","1.0047997600815","2.10750084448207","3.0490670008111","1.00921442458394","0.0905733787209307","0.0795555774975192","0.0891410355330905"
"ipw-yz","0.998970460046026","2.10428491040422","3.0656040528001","1.01035099568351","0.0795688361860822","0.0838928849465139","0.0669123467014805"
"acc","1.05770796289765","2.13248615644084","3.02097252289019","1.00702979504751","0.0766994369317338","0.0827821713043354","0.0652887732258119"
"acc-eta1","1.05988384619533","2.13193281442302","2.97466117032956","1.01148574807978","0.0802260424054745","0.08454798016843","0.0715611001543829"
"acc-w","0.965674427759279","2.1468122850693","3.02614719266269","1.0121374408227","0.0878035174174868","0.0907355010450957","0.0706417520752261"
"acc-eta1-w","0.858960916726815","2.17325649380925","3.00244571021918","1.03053288443853","0.114779614992326","0.111952794154962","0.096379447371485"
"acc-lambda","1.03844085826761","2.09107730088701","2.98929101432883","1.01027203599593","0.0760249374997071","0.0820723954316891","0.0663745679573982"
"acc-lambda-w","0.990353820028617","2.05933508227523","2.97016820755239","1.01625165957728","0.0754815252777305","0.0819714250768784","0.0647630110084779"
"macc","1.05430189087316","2.11170975579188","3.01797489980492","1.00740983253502","0.0764549608307822","0.0816968617203247","0.0652536556227087"
"macc-eta1","1.0584846710827","2.12332813279729","2.97585663540339","1.01114968969008","0.0810017365789965","0.0846475144159868","0.072125493834118"
"macc-w","0.90202807997221","2.14501544098259","3.00742396742497","1.02167088765722","0.0921384708895335","0.0931442491201743","0.0745502291997531"
"macc-eta1-w","0.858960916726815","2.17325649380925","3.00244571021918","1.03053288443853","0.114779614992326","0.111952794154962","0.096379447371485"
"macc-lambda","1.05857993467536","2.11737988170532","2.99862126224934","1.00859622111721","0.0767706475911041","0.08271663925161","0.0670381945633222"
"macc-lambda-w","1.03695895165253","2.1208087327841","3.04144632464995","1.00703081351619","0.0788397204181964","0.0862260762888994","0.0673174358088736"
"aipw","1.03236044441936","2.05511958945049","2.99138807052411","1.01208896360896","0.0779698744938393","0.0807472065918088","0.065107111062177"
"aipw-eta1","1.03650007606341","2.08402403973798","2.99305324901707","1.01025701251232","0.07939273077723","0.0826287402477093","0.0653942234930699"
"aipw-w","0.762145977220724","2.11633282316373","3.03027820677377","1.05347208460535","0.110012003362214","0.0889748485328764","0.0932371737153228"
"aipw-eta1-w","0.848611527686548","2.11989303564183","3.03619119456707","1.03112213277339","0.106267828694444","0.0879940410153528","0.0917856670751627"
"aipw-lambda","1.04856108218209","2.07760809219742","2.99938024448541","1.00970939925061","0.0767162275637023","0.0810715746086015","0.0643842388874117"
"aipw-lambda-w","0.969776681830582","2.070723126279","3.06584213139859","1.01567241635863","0.0882492738737796","0.077597926007927","0.0870780204030994"
"mle","1.04005127655098","2.08306178852505","2.99558056688304","1.02754351527139","0.0734974044787605","0.0817950541366849","0.064734887630821"
"mle-w","0.0471550652221238","1.79981718536713","2.55273732413777","1.96483528432951","0.16044437212259","0.165322275401596","0.174297606766004"
