"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.956167415343579","1.95284682251863","3.00098556661579","0.980659217171639","0.0569765006116082","0.0639211564573103","0.0426444229155162"
"naive","-0.312951112176003","1.42818053413437","1.83017346557261","2.79450231462759","0.146578883823847","0.176810346232512","0.11542035832293"
"cc","0.9181866634832","1.94297512951444","2.94742407211533","0.912282786676571","0.0771431771870502","0.0786962844319375","0.0554293714734864"
"ipw","0.916501382333682","1.92974419358497","2.94797538760192","0.912368597617096","0.0771488859906426","0.0808448879284744","0.0566046858687087"
"ipw-w","0.87514555446621","1.95100100082459","2.94815017189254","0.913339899292597","0.0845484444517893","0.0859047804359263","0.0615410114031063"
"ipw-yz","0.859573568085227","1.92633920543286","2.95973791717742","0.914279128181319","0.0783344591137991","0.0833104404827092","0.0582465432657996"
"acc","0.921207979562828","1.95021286523223","2.96952831106875","0.912742827446498","0.0744951855764995","0.0749059357626148","0.052218589738859"
"acc-eta1","0.916684652544404","1.96783308723681","2.99024335924006","0.913886674073732","0.0775348188604627","0.0771100617112327","0.0537718390357295"
"acc-w","0.80456887424355","1.9003607023991","2.95979363418396","0.919873412920197","0.0881644800378425","0.0869421268966209","0.0657712975542172"
"acc-eta1-w","0.715436665259074","1.89552928860048","2.99143171450119","0.935411126550869","0.112375367808633","0.108805064688527","0.0833226237444062"
"acc-lambda","0.914793021505216","1.96458634061759","2.97059381405716","0.912789885447322","0.0738221751818347","0.0743522075687106","0.0520345659846771"
"acc-lambda-w","0.886370728774958","1.94104600797703","2.96531609444402","0.913015242128932","0.0741532673343804","0.0746018548185811","0.0523001292424073"
"macc","0.91886283167063","1.9563360787271","2.9707089125315","0.912765298211056","0.0747819376921678","0.0756515600764256","0.0525925710919293"
"macc-eta1","0.917022256110178","1.96299823868912","2.99332583604886","0.914130035758707","0.0780869333805347","0.0782430431387001","0.0540235864212579"
"macc-w","0.755967485108589","1.90653682034119","2.95398038685654","0.926684120744003","0.0926912544504562","0.0894546199188894","0.0702723501073859"
"macc-eta1-w","0.715436665259074","1.89552928860048","2.99143171450119","0.935411126550869","0.112375367808633","0.108805064688527","0.0833226237444062"
"macc-lambda","0.913426245075658","1.96144663001621","2.97124064414553","0.912787927751686","0.0741296363929253","0.0746304008857026","0.0523100767763774"
"macc-lambda-w","0.880939288377439","1.92259582224176","2.95678390469689","0.913269944512525","0.0757426248391152","0.0773984949334419","0.0540366386357802"
"aipw","0.916191553341512","1.96141363763125","2.98636378665427","0.913601726790406","0.0755842574189013","0.0777347146112337","0.0539228444325459"
"aipw-eta1","0.921251594308114","1.94649739325648","2.98982212676207","0.914059441573141","0.0758904310649225","0.0780102064487417","0.0534361545261884"
"aipw-w","0.640952268569806","1.93962417176128","3.00970176499958","0.95267199881","0.095854266705039","0.0921637292323252","0.0647862061780723"
"aipw-eta1-w","0.710686381689654","1.9204906667465","3.00751429386506","0.936312404737167","0.0915479030249838","0.0913296739530743","0.0611759313699472"
"aipw-lambda","0.906615755001344","1.9473317193619","2.9748980463373","0.912980243538883","0.0734046507469531","0.0765734055472271","0.0528872326810666"
"aipw-lambda-w","0.803384179526907","1.91118903840879","2.9601842951832","0.919659894817078","0.0775707787907592","0.0785595282839645","0.0539233295783917"
"mle","0.969961668909412","1.98092236575277","2.96737898772465","0.927025762256912","0.0697004861445359","0.0748999476728276","0.0502933962068048"
"mle-w","0.275415903995574","1.75768497581115","2.88411228869237","1.46134984767094","0.159355512388386","0.128634450389312","0.101534664292617"
