"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.995202300200959","2.07426285498818","3.01112964208906","0.970370243243507","0.0558566704286815","0.0622274056579247","0.0436686912114255"
"naive","-0.363736770449023","1.31506067323667","1.70336855542195","2.7793130110357","0.150269819181078","0.176488989151394","0.13300761059543"
"cc","0.952073782532102","2.02367500721487","3.05584637358217","0.995267852235413","0.0827448453949575","0.0973655687012123","0.0617626691348586"
"ipw","0.953050169297151","2.04627453146763","3.07784944938895","0.995730213157834","0.0857248171005766","0.096974635365324","0.0678913363024818"
"ipw-w","0.954851403914128","2.05852715648935","3.01567641422827","0.997783191479612","0.0901029107611202","0.102161658254337","0.0729270358259405"
"ipw-yz","0.885518468310184","2.03989224023558","3.08375306132917","0.99801388113509","0.0855298802639105","0.094859181513603","0.068465315579865"
"acc","0.96180216075996","1.98863009052312","3.02492832130558","0.996256769856255","0.079361012044489","0.094707777082879","0.0551150118371091"
"acc-eta1","0.996788028766001","1.94452036700159","2.96720061954538","1.00317018517952","0.0837187834714428","0.0996854009879753","0.0623231126714553"
"acc-w","0.897678696627869","1.94703172708747","3.05919313840332","0.99868322382936","0.0881347917511595","0.106001280177731","0.0586800341199444"
"acc-eta1-w","0.858610115955306","1.85839838989953","3.04301535298467","1.00796050732402","0.107102622981095","0.137351236508719","0.075873778399787"
"acc-lambda","0.97203520304882","1.99512034296782","3.00918796969846","0.997269937949487","0.0794485148620976","0.0944663762122599","0.0547546134077224"
"acc-lambda-w","0.92283376756218","2.02451256481568","3.03247629959827","0.996314168125732","0.079912665255391","0.0958697441910009","0.0551135935740879"
"macc","0.96386892995527","2.00210546805547","3.03180776290911","0.995848347274197","0.0795988700396996","0.0935778658164292","0.0561781915002082"
"macc-eta1","0.993758186367259","1.95086050820197","2.97722584562362","1.00162984153281","0.0840350745462962","0.100439803791212","0.0605040778003158"
"macc-w","0.861661890819573","1.95161684821854","3.06222193259","1.00091657869233","0.089347078972319","0.105355874005721","0.0614506851634777"
"macc-eta1-w","0.858610115955306","1.85839838989953","3.04301535298467","1.00796050732402","0.107102622981095","0.137351236508719","0.075873778399787"
"macc-lambda","0.977826556200499","1.9967914894471","3.00976055595924","0.997331748648986","0.0793529454296398","0.0948928654916365","0.0547316603673846"
"macc-lambda-w","0.955210122828265","2.02437554236298","3.05374045481258","0.995276811560854","0.0806004644890086","0.0965335035550734","0.0573351525896584"
"aipw","0.981035616087889","2.01286811183442","3.03045596489844","0.996177925564421","0.0831378284803463","0.09520421262187","0.0571129274730193"
"aipw-eta1","0.977540806428121","1.98973349983178","3.02017760100632","0.996726436553273","0.0840784442286082","0.0982201528152189","0.0556882150805581"
"aipw-w","0.825684477877005","1.959587509194","3.02707530446138","1.00466671809904","0.100805820881704","0.118438189436969","0.063890378176401"
"aipw-eta1-w","0.880430230325655","1.93884790388714","3.01462367207103","1.0006628415621","0.10062536877257","0.12099840706936","0.0593603854305371"
"aipw-lambda","0.983325427649639","2.0196004552371","3.01806295329392","0.996936812026264","0.0815215987837544","0.0940667786360029","0.0555740167004985"
"aipw-lambda-w","0.967844452364039","2.07837988197757","3.03551301595654","0.997216165118748","0.0834175615211931","0.099709845420962","0.0588330816466639"
"mle","0.963893765426672","2.00910135059052","3.01692455638343","0.974680162996025","0.0725025763441553","0.084474917819445","0.0545624863160057"
"mle-w","0.176925981968672","1.69841227002399","2.75997935456447","1.57222042296802","0.134961902950238","0.126080124332019","0.115366486495406"
