"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.0093197319021","2.00296676822363","2.93684944389561","1.04740687879092","0.0604811062232856","0.0686340211901279","0.0470514989682394"
"naive","-0.369135758387082","1.2497411063246","1.79770564713544","2.65050526796932","0.142831014303479","0.15109503300467","0.122826400245104"
"cc","0.929995381275882","2.03945541593097","2.96395989805414","1.1255242396467","0.096408266626308","0.101109239043352","0.0679188931454133"
"ipw","0.910862871488734","2.05421361290559","2.97170523701479","1.12576061393379","0.0979767308283064","0.104694199249863","0.0716397786749712"
"ipw-w","0.848016334810338","2.09812728565079","2.97743740947639","1.12977764912669","0.11056086462058","0.115263128504056","0.0678651336381128"
"ipw-yz","0.826585133654743","2.05143234399606","2.97427096282925","1.13020273070561","0.0995960761410894","0.106678740942405","0.0722934150066935"
"acc","0.955917641724831","1.97221011398459","2.92565387774984","1.12768936080326","0.0885022965164534","0.0925011076587581","0.0642598255355036"
"acc-eta1","0.988449021253319","1.89301738876306","2.87533818794662","1.13616449016727","0.0928920536076858","0.0946173917438369","0.0750228620491327"
"acc-w","0.907561265791889","2.00906535675903","2.90087323324522","1.1289477309252","0.0971009787189445","0.103142923569144","0.08204475996736"
"acc-eta1-w","0.892659211449323","1.99474776914529","2.8471952846202","1.1371985577216","0.131363977045946","0.139827198127887","0.130203056506794"
"acc-lambda","0.96346978279242","1.93453183536435","2.90350795431133","1.13064301078478","0.088375972226945","0.0912743972657367","0.0632131102868587"
"acc-lambda-w","0.87701900692163","1.98457266370511","2.93839269209865","1.12812982453303","0.0895831868425382","0.0935844468386062","0.0646516707645552"
"macc","0.961506544329284","1.96702398617877","2.92420838484597","1.12807043520776","0.0894264197616269","0.0928132541882215","0.0650744467655174"
"macc-eta1","0.973038497505008","1.899195910194","2.880518919798","1.13477104444108","0.0941403343151488","0.0959411131224611","0.0761204307280367"
"macc-w","0.870688149883204","1.98572994298981","2.89250243645644","1.13158118009343","0.0975488412961952","0.107839953161671","0.0829544457125799"
"macc-eta1-w","0.892659211449323","1.99474776914529","2.8471952846202","1.1371985577216","0.131363977045946","0.139827198127887","0.130203056506794"
"macc-lambda","0.953073659996693","1.9509264039406","2.91363340389429","1.12906071044912","0.0893115102819435","0.0928696862166755","0.0634484604720309"
"macc-lambda-w","0.911842547480717","2.02970664427197","2.95745767960408","1.12573373299701","0.0926233918792484","0.0962563003578763","0.0659031187992164"
"aipw","0.955716100968006","1.92850098818535","2.89929106265717","1.13110081868849","0.090798360341218","0.0953603475935897","0.0685627328375272"
"aipw-eta1","0.937021355541185","1.935001470094","2.90329059499555","1.13035305696862","0.0916135549077991","0.096491229996503","0.0694976932871012"
"aipw-w","0.749371434615889","2.05569469602745","2.92045139698198","1.14365608825085","0.106016109051605","0.114926175707635","0.0805291675533026"
"aipw-eta1-w","0.805128613247312","2.07993966036265","2.92168885780029","1.13686236245996","0.101470059591594","0.105950555484632","0.082298423758502"
"aipw-lambda","0.939066791729666","1.96054242081345","2.91565928524394","1.12838285315738","0.0904746066256587","0.0959760084655301","0.0660769866781621"
"aipw-lambda-w","0.808704553314098","2.09130469524879","2.97107117076891","1.13317092620036","0.0982444025208144","0.102486168682928","0.0644189581629894"
"mle","0.962499162833838","1.95281963439601","2.92508493501555","1.09834868238808","0.080834767237815","0.0873115050614441","0.0596064206412406"
"mle-w","0.120486424856692","1.55796386196613","2.61875511201406","1.74935992479555","0.122515793158019","0.147218811272317","0.122732525814213"
