"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.07181164121669","2.02942885802429","2.98110877413728","0.978584086097145","0.0564535832298189","0.0605258563826769","0.04115935812931"
"naive","-0.423036761891359","1.41301205904495","1.78358195312626","3.00174511843573","0.162261051804933","0.191482643680541","0.12798924939352"
"cc","1.27366732664575","2.06327206915099","3.01191122678011","1.02627513750695","0.0852082278979153","0.0949057486996723","0.0571379857073332"
"ipw","1.27968485175705","2.05371659411567","3.01888660394194","1.02641155863257","0.0851832693749827","0.0906462922035106","0.0542816286422408"
"ipw-w","1.44967880821845","1.93909025927372","3.01476313094593","1.04779691431305","0.113140107066059","0.109219847770072","0.0753500409077775"
"ipw-yz","1.2155177490237","2.06409389281575","3.01725708812606","1.02792586786792","0.0848229772829821","0.0896323230996928","0.0543754621094996"
"acc","1.25775631371756","2.03822978993086","2.98206141137747","1.02741078949359","0.0823084200343981","0.0914145311850032","0.0570407871203617"
"acc-eta1","1.24578475962373","1.9999195462964","2.92757900027919","1.03448075452309","0.0895370644739711","0.109116249694088","0.07906450412192"
"acc-w","1.13417145016756","2.09888179937002","2.99646861442149","1.03700950141228","0.0886668938554415","0.0951685107330145","0.0659541231181495"
"acc-eta1-w","0.97578719736976","2.13306274183668","2.99981020422863","1.0718327794945","0.106998585365092","0.114261922559712","0.0831427764464841"
"acc-lambda","1.25468586107167","2.03379765451868","2.98978023079247","1.02711716411059","0.0821427752375453","0.090948599284625","0.0565355850872339"
"acc-lambda-w","1.2042664272351","2.04835128005865","3.00422612078121","1.02873925625683","0.0823727681145894","0.0898702144197576","0.0561333627787226"
"macc","1.26603450012501","2.03841738046398","2.9809156502753","1.02736965008761","0.0819356297233069","0.090189041614638","0.0567779243298268"
"macc-eta1","1.25207613885704","1.98835639858358","2.91451468177151","1.03689796741474","0.0914222469642856","0.113361310677789","0.0849666562792647"
"macc-w","1.07822238218372","2.08004385613436","2.97392804280142","1.04744009431412","0.088925539751409","0.0944995415537863","0.0684359504906919"
"macc-eta1-w","0.97578719736976","2.13306274183668","2.99981020422863","1.0718327794945","0.106998585365092","0.114261922559712","0.0831427764464841"
"macc-lambda","1.24519402174931","2.03320206247189","2.98390675877838","1.0276419391014","0.0822850446889748","0.0921813742384716","0.056709597277989"
"macc-lambda-w","1.17369376865929","2.07531533008983","3.01167947519011","1.03123242988725","0.0815518227584531","0.0905414310625785","0.056840930398827"
"aipw","1.2569561430309","2.00958600191374","2.95241944330457","1.03043411471899","0.0923727008380188","0.0941343332311737","0.0546584099517143"
"aipw-eta1","1.24304474067155","2.00014134156791","2.94336605460107","1.03213926331648","0.0844018324840179","0.0933848273812127","0.0570882714038196"
"aipw-w","1.13048312541398","2.01311532128266","3.03408066085305","1.03753815102258","0.106771143623895","0.0978157495571107","0.0809463907227588"
"aipw-eta1-w","1.20968387663516","2.03365031077141","3.04935950463159","1.03029377875777","0.111378603408277","0.100033375178737","0.0832892070030899"
"aipw-lambda","1.25312091723026","2.0119318644905","2.97835535411708","1.02815167055557","0.0821494349150442","0.0861035608882183","0.0517250523586982"
"aipw-lambda-w","1.25891638344627","1.94652500796355","3.02042624880621","1.03175725473231","0.105103099293442","0.0926472164645887","0.0746337220250681"
"mle","1.1878332909659","2.06248752858973","3.02210263591792","1.01731541255996","0.0764211634085125","0.0839610525014834","0.0522311534338928"
"mle-w","0.0319231000743847","1.64291505504331","2.62996660335365","2.09719471676004","0.145186947018392","0.148549812084276","0.116057643215259"
