"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.961019414804092","2.06464995400838","3.08511100382743","1.01465344160081","0.0586193920155861","0.0673249861623291","0.0488872549387509"
"naive","-0.426326766320726","1.24983617390442","1.75831109090773","2.90499675633069","0.161769718482493","0.187075835565811","0.135474794426822"
"cc","0.888281394179954","1.98616224120442","3.05051526728738","0.962305477713251","0.077649692568938","0.0872404416824135","0.0620591415453647"
"ipw","0.904306075938441","1.97907515378214","3.01814630577635","0.963266871325422","0.0795185392915811","0.0887656468873681","0.059899228286488"
"ipw-w","0.968355927357348","2.08516282402374","3.10134360533501","0.970092080996666","0.0909058218056082","0.107710805082321","0.073554974145814"
"ipw-yz","0.841738735636463","1.97806848671912","3.01966848062051","0.964535077809587","0.0796262334292424","0.0901202861290225","0.0605516705483815"
"acc","0.88269389334456","2.01632379934379","3.0663637008575","0.962703193701239","0.0775915940758527","0.0842090634146343","0.0614946617240222"
"acc-eta1","0.874567314542423","2.04964343029408","3.08904919553322","0.964202182250491","0.0854362851088885","0.0868556276662873","0.07108209889719"
"acc-w","0.741988974381374","2.02762173002497","3.06272638333544","0.974088608034461","0.0802865816363328","0.0876073740401959","0.0651974792834973"
"acc-eta1-w","0.582658065812994","2.05542024625953","3.07653260022556","1.01126830215872","0.0957786481411161","0.0980083812186851","0.0858374013703437"
"acc-lambda","0.880365424205143","2.02010803483717","3.06414235130793","0.962799161775837","0.0759492975822498","0.0844237520543594","0.059826234897768"
"acc-lambda-w","0.81896435176168","1.98875806970298","3.0032932724465","0.96789572994934","0.0750603680773115","0.0827687244320694","0.0586004863346072"
"macc","0.883221171507881","2.02115216387318","3.0616064315351","0.962816703129798","0.0774720879117561","0.0847203139190297","0.0609948595242058"
"macc-eta1","0.879626241392193","2.04763238405197","3.07891778814097","0.963882831915127","0.086645640669559","0.0872304502913394","0.0729507053830358"
"macc-w","0.685835699016537","2.01472424592353","3.02957798354983","0.985967498011129","0.082110512020052","0.0877099074507853","0.0655729599926205"
"macc-eta1-w","0.582658065812994","2.05542024625953","3.07653260022556","1.01126830215872","0.0957786481411161","0.0980083812186851","0.0858374013703437"
"macc-lambda","0.880591191382776","2.01462898456275","3.06335689351497","0.962662104073003","0.0761340225403489","0.084573462240666","0.0597498128829695"
"macc-lambda-w","0.815736965885209","1.97322702169627","2.99762273660281","0.968229245713139","0.0759308854427737","0.0838547113101314","0.0591960078495278"
"aipw","0.896288003232701","2.04206814056825","3.04129909361531","0.964482644604906","0.0817728360342691","0.0869505009322274","0.0633723734325227"
"aipw-eta1","0.89885073647932","2.03563724465377","3.04316938370555","0.963983253775454","0.0834901052569692","0.086963501721087","0.0657617461317034"
"aipw-w","0.627472879339541","2.19457725019165","3.16874478963555","1.01266289635194","0.0997721040906194","0.112104037604924","0.0812090884998975"
"aipw-eta1-w","0.70778643673279","2.19241480789312","3.18789589733528","0.996791039100491","0.0990213823640771","0.112933942482792","0.0841833010679741"
"aipw-lambda","0.897369803093686","2.0108460185214","3.03345940338986","0.963256238107055","0.0777530191230197","0.0856489985096549","0.0572497905076992"
"aipw-lambda-w","0.876350870557268","2.03610215188823","3.01089442801476","0.967013022266262","0.0874523457627195","0.102915941505246","0.0631337960133762"
"mle","0.882041510837711","2.04805679181039","3.06533335460135","0.972816189673927","0.0830362135526485","0.0707189737789221","0.0656137401347133"
"mle-w","0.00528718237068364","1.72826269352985","2.85264246007226","1.78008810927403","0.154636709232138","0.152449643240576","0.12642460570589"
