"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.999079815792972","1.85946297113266","2.88633616487547","1.04850785033238","0.0622329247241524","0.0664928451205963","0.0432000200021611"
"naive","-0.262175535914627","1.23431324951684","1.7596894667231","2.84557837990615","0.159124317115527","0.18746396286283","0.133484251935788"
"cc","1.03989698043832","1.87580027950402","2.90617058993859","1.06867638364705","0.0894746612054824","0.101194553672083","0.0675659524684234"
"ipw","1.02821912344316","1.91749848389183","2.91548105458247","1.06934138759571","0.0873961026083295","0.101246435077653","0.0678899027803042"
"ipw-w","0.988860811587887","1.95430082296758","2.86924978014351","1.07458193466353","0.106516363528856","0.118920740272701","0.0859835108948915"
"ipw-yz","0.955222860317961","1.92189729635009","2.92110548088961","1.07215735364043","0.0896809637799037","0.103824862016845","0.0688595151326748"
"acc","1.01241106194057","1.86953016487307","2.91188209827278","1.06908552210729","0.0842988020328712","0.0940330703185735","0.0653235397738338"
"acc-eta1","0.97774809921457","1.85889344215914","2.94658001529191","1.07194428177003","0.0881582135273434","0.0940350407865717","0.0695568133032423"
"acc-w","0.916920477467834","1.87223356113059","2.91446019972869","1.07569937218456","0.0946292997489779","0.104621022786697","0.0748502843687461"
"acc-eta1-w","0.77654963007608","1.85523139334451","2.94321812257058","1.10140162634477","0.120802742389218","0.128025571331941","0.100388981108856"
"acc-lambda","1.00134335170813","1.87523498586762","2.90783893844381","1.06936711006451","0.0829944749958213","0.0911617914973914","0.0643825484359983"
"acc-lambda-w","0.943171075310248","1.89840661862348","2.92587879332098","1.07282496718242","0.085666560793155","0.0948420995951359","0.0655639289897157"
"macc","1.00106886823421","1.873158724393","2.90693187441095","1.06939471857881","0.0841599017644802","0.093740610433232","0.0647179279199601"
"macc-eta1","0.973125574264826","1.87118492749538","2.95218197169213","1.07213310982016","0.0887308826124974","0.0942403414128118","0.0691816654927302"
"macc-w","0.850845174256213","1.85403825555772","2.89567979272926","1.08631829720302","0.0970399944344877","0.105666336014401","0.0767943092072395"
"macc-eta1-w","0.77654963007608","1.85523139334451","2.94321812257058","1.10140162634477","0.120802742389218","0.128025571331941","0.100388981108856"
"macc-lambda","1.01588192030964","1.87771303181616","2.91687480261791","1.0689868069535","0.0840577857764583","0.0924388113354647","0.0638929968145114"
"macc-lambda-w","0.984563789498276","1.88431181551227","2.93120903955935","1.07028819176076","0.0882608423599923","0.0984807503290778","0.0660217747574907"
"aipw","0.961355975007659","1.91057353186296","2.94010456287979","1.07179069950092","0.082873852898254","0.090518891461862","0.0645225832560801"
"aipw-eta1","0.976540701488341","1.91259492364156","2.95243669885828","1.07146331142522","0.0847437396282888","0.0922543593099379","0.0663655957008251"
"aipw-w","0.669478482450131","1.95630661099433","2.91639180461692","1.12922716708134","0.117298391081497","0.113475611581211","0.0807266142291822"
"aipw-eta1-w","0.771508000902537","1.96750333501297","2.92061955135694","1.10135876179671","0.114772565326144","0.114855926774848","0.0805608868625131"
"aipw-lambda","1.00452967648998","1.92590088380374","2.92775687726232","1.06996886570244","0.0816127558697668","0.0912922053864215","0.0636365606435978"
"aipw-lambda-w","0.896064996453385","1.99126740366679","2.93363818962014","1.08070434084791","0.100337908762165","0.107653202933415","0.0752761292092431"
"mle","0.988188573427271","1.89250441502584","2.89673173151769","1.05211151980104","0.0784780228871784","0.085329253581008","0.0562656555982708"
"mle-w","0.13745464922529","1.56700625384863","2.61484075057711","1.90217256300873","0.145700754853174","0.162855962000098","0.145917495341168"
