"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.954830758788439","2.01481163706411","2.97036401214411","1.00114270811324","0.0578541977648339","0.0554342404254109","0.0425014059665523"
"naive","-0.310009113609188","1.34105783120743","1.93652048239658","2.77350509148792","0.14736269336092","0.188977226533969","0.125561107718769"
"cc","0.889750575737999","2.04476650271587","2.99044754984141","1.00998773233457","0.0821783602225814","0.0802728077095589","0.0610571608494114"
"ipw","0.892912363241363","2.0507939301835","2.98953658809129","1.01001299952583","0.0830041532801827","0.0803849367411011","0.0684291525472958"
"ipw-w","0.861449898039044","1.96074414442207","2.98278178350097","1.01353975796322","0.105170391017361","0.0999276768279773","0.0785753173389508"
"ipw-yz","0.821830284339499","2.05996080576211","3.00957281239535","1.0124873958403","0.083333497878288","0.0800983525962916","0.0742213993359511"
"acc","0.941210221521221","2.00545616059592","2.97643778524155","1.0118622047832","0.0798389913151631","0.0787896401153612","0.0560064078645576"
"acc-eta1","1.00952561886322","1.95258853980264","2.93159382315745","1.02137352620257","0.0863881311150563","0.08487805233384","0.0594012777983941"
"acc-w","0.813793015144211","2.03620373591278","2.96055173392218","1.01394553512018","0.0949153618909539","0.0850779703722166","0.0634072788109954"
"acc-eta1-w","0.749592704671887","2.0125776992244","2.94626383977013","1.02231962183123","0.127098619830273","0.111299268633569","0.082165357659241"
"acc-lambda","0.939245256942553","2.01117994194119","2.97098599711779","1.01170939701852","0.080440054792646","0.0786805532916394","0.0561110381133644"
"acc-lambda-w","0.878528051359268","2.02817692035736","2.98498297797478","1.01018316204612","0.079380290851418","0.0782213792426061","0.0544834455799138"
"macc","0.933690160459516","2.00754898212961","2.98706205071889","1.01148025624652","0.080924494063781","0.079316969392049","0.057466361158795"
"macc-eta1","1.00814869681858","1.95986827701861","2.93737251864485","1.02042335213097","0.088918443092704","0.0848943109894046","0.0629363072097078"
"macc-w","0.750011972585972","2.01059998483022","2.96649688755735","1.0208683816796","0.100817342013839","0.0886138610413823","0.0660628018003827"
"macc-eta1-w","0.749592704671887","2.0125776992244","2.94626383977013","1.02231962183123","0.127098619830273","0.111299268633569","0.082165357659241"
"macc-lambda","0.93586487166039","2.01513723514536","2.97304913245123","1.01143500973145","0.0809024249720536","0.0785152301912009","0.0573262783953463"
"macc-lambda-w","0.865836869152939","2.04625704039296","2.97998328406761","1.01041684472712","0.0810170330798658","0.0787198412718113","0.0569322207612871"
"aipw","0.971935047384977","1.9832820692298","2.97599056061336","1.01465810566177","0.0847302985012613","0.0829673196731321","0.0636576410917472"
"aipw-eta1","0.988695262542003","1.98143644466735","2.96002426230197","1.01637625789739","0.0852149525562959","0.0826496990514892","0.0643508062368104"
"aipw-w","0.633293781559683","1.93184897991787","3.00086430418692","1.04894745949466","0.117667988065095","0.11247117876987","0.0704136776890629"
"aipw-eta1-w","0.734001326895371","1.95775921313269","2.97577662375193","1.02571439459034","0.112047706654526","0.110396550012414","0.0699773245626376"
"aipw-lambda","0.943033539026285","2.01690376379136","2.96772782607953","1.01187489661523","0.0813711584931268","0.0781993545809024","0.0641286895544348"
"aipw-lambda-w","0.798423131062784","1.97367399011877","2.96725677794491","1.01672241282519","0.0971995803398835","0.0929403080010172","0.0680166826844287"
"mle","0.935164405902498","2.0087483508778","3.01655595929127","1.0145366865109","0.0745801201367347","0.0734249218672725","0.0541907475024551"
"mle-w","0.242267937208849","1.71965904025379","2.83212461667146","1.56926809626668","0.135542664022802","0.164102132839184","0.114541168845606"
