"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.02967534010048","1.94005568022216","2.99110813435695","1.02431354006201","0.0592232947509775","0.0664324355692449","0.0431043097717666"
"naive","-0.454467180473619","1.37730049432691","1.71824507471645","3.05876551753009","0.174314877537306","0.214558818228816","0.121500443277355"
"cc","1.01594445658489","1.86680404617548","3.12617604338025","0.99221393504954","0.0833529275699759","0.102741754774821","0.0693303463099055"
"ipw","0.987728577305807","1.88220192530392","3.14113591887699","0.992653296064533","0.0826728728177637","0.10160447575742","0.0636379019505393"
"ipw-w","1.00335852121845","1.85365396312785","3.15586544470721","0.993442625393546","0.101645854690062","0.111106501733525","0.0696185321973084"
"ipw-yz","0.93411206385175","1.87219888909621","3.13690937730046","0.995389934140078","0.0827758137512824","0.103494667359211","0.0635546062533974"
"acc","0.967395800419373","1.86813393267466","3.10200475202435","0.994318424136146","0.0777689411442705","0.0956641753190389","0.0648604609717659"
"acc-eta1","0.936953213027867","1.88063005508677","3.0792679293731","0.998926560537404","0.0816958552588521","0.0976982368595131","0.0697171478484314"
"acc-w","0.84117662549742","1.82918182770376","3.07347620588915","1.01296612543995","0.0868346761778611","0.114007172657867","0.0877933094452505"
"acc-eta1-w","0.671445493115729","1.80455350580258","3.02637331320371","1.0690839476104","0.108367103367358","0.14290945433291","0.136871585862246"
"acc-lambda","0.937401146103819","1.84969249077064","3.10173665840658","0.996487101405948","0.0771999303726713","0.093873837450885","0.0641313901847969"
"acc-lambda-w","0.895646403943204","1.83370963699187","3.10515959259972","1.00121091379347","0.0791401711113076","0.0950241386242061","0.0639396677464083"
"macc","0.977116512252297","1.85745449767463","3.09209701161869","0.994393197335212","0.0770769163940739","0.0946578089626461","0.0645659910752253"
"macc-eta1","0.929754113124274","1.88084262098214","3.07894439798047","0.999646579382962","0.0807901585395873","0.0966353351919584","0.0687819385753866"
"macc-w","0.79271669103307","1.79151258931297","3.04250679923125","1.02975788167501","0.0894024356289706","0.12185375134831","0.0970824549512728"
"macc-eta1-w","0.671445493115729","1.80455350580258","3.02637331320371","1.0690839476104","0.108367103367358","0.14290945433291","0.136871585862246"
"macc-lambda","0.942143718197384","1.86459009804464","3.10494995127235","0.995820396053371","0.0774963103174989","0.0948366083591763","0.064703762013528"
"macc-lambda-w","0.928890429694199","1.89153786444772","3.12632415077307","0.99606727781844","0.0808087271024949","0.0983972046918148","0.0660097171761062"
"aipw","0.93286983825917","1.87288638521892","3.08228021380859","0.998722267486758","0.0747578958497742","0.08800578133449","0.0589487915188104"
"aipw-eta1","0.908245379223691","1.88953968239269","3.09376578512783","1.00044605212314","0.0760589717297657","0.0898430586567185","0.0592780117652494"
"aipw-w","0.651181892716717","1.81653011345959","3.1155040713461","1.06125764970987","0.10616626992788","0.10931978305713","0.0772947518042597"
"aipw-eta1-w","0.719777633933114","1.84992116184835","3.12664773674418","1.03617767837641","0.103865502451238","0.105461462353288","0.0769767092926593"
"aipw-lambda","0.913177129033625","1.88297254981698","3.12282656436544","0.997586729428651","0.0760194364846244","0.090043623703729","0.0581774235304743"
"aipw-lambda-w","0.864632187979438","1.92619008840433","3.13328985664017","1.00388246742499","0.0934796679367122","0.0958409098179003","0.0608871783892346"
"mle","0.981970196433395","1.89762506412662","3.07461655019545","0.976096888750661","0.0730793394549581","0.0892366323598721","0.0583269995753937"
"mle-w","-0.0442941584955551","1.63806103330486","2.67973166825167","1.97096645451453","0.141617746493711","0.160350256074321","0.126915345310459"
