"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.995344512174464","2.04922734412829","3.02239637805395","1.09269589900825","0.0634359517424727","0.0633161463921015","0.0491300932753203"
"naive","-0.254948372638947","1.58846742577364","1.87788993995651","2.7253627955473","0.136803392687921","0.145534985668728","0.122440510385469"
"cc","0.954654044253074","2.00068910448188","3.05199033320819","1.09619803498767","0.0892488210781783","0.0922052428216709","0.0630473165043581"
"ipw","0.981305438749232","1.96197069310853","3.02781822113774","1.09720606052054","0.0930639550096707","0.104310581148747","0.0766310086572752"
"ipw-w","0.978683201289691","2.06438769993855","3.05429207307321","1.09830851681982","0.0886357796162998","0.0943952285013678","0.0586317413077983"
"ipw-yz","0.896448957793288","1.96161862329836","3.04288835723258","1.09861789845366","0.0917960224518354","0.0995843719375413","0.0714479087345073"
"acc","0.977189926609846","1.9893943961399","3.03192804992938","1.09667544929101","0.0875533616218192","0.0934403527737229","0.0643150776465395"
"acc-eta1","1.01177086209963","1.94678101542107","2.99650227664824","1.09994978234867","0.103876692926161","0.121610504534292","0.0851082949058889"
"acc-w","0.886009339809792","1.97765717859005","3.0150510220045","1.09990660889224","0.0971228103794145","0.103289853431103","0.0780200208557634"
"acc-eta1-w","0.812296646147679","1.96458625336894","2.98943848108669","1.11006053245893","0.123091441605303","0.135958339317824","0.113568614416531"
"acc-lambda","0.96892493362279","2.00998574576507","3.04685729659487","1.09636704088824","0.0863868361620364","0.0909921126866896","0.0617103253700279"
"acc-lambda-w","0.924047834742869","1.98433355688824","3.02994296525648","1.09716493625661","0.0872419012099579","0.0907807385863484","0.0619043563531767"
"macc","0.976962104905026","1.980975782597","3.03631581767614","1.09662385489983","0.0889211254947921","0.0956827190458532","0.0664485280559789"
"macc-eta1","1.02302999241096","1.90980527863437","2.98196468866391","1.10292650149396","0.117309981144682","0.148525582057717","0.100257265888178"
"macc-w","0.841323862479072","1.96558637618651","3.00869047188872","1.10461458998238","0.0986502418244587","0.106184715880021","0.0831513156634667"
"macc-eta1-w","0.812296646147679","1.96458625336894","2.98943848108669","1.11006053245893","0.123091441605303","0.135958339317824","0.113568614416531"
"macc-lambda","0.949243475664851","2.01860968292698","3.05857475662663","1.09633783402537","0.0853211145038511","0.0900585873819662","0.0591361346872369"
"macc-lambda-w","0.935520114918511","1.9900156228614","3.03440889369965","1.09667568147897","0.0892538862352921","0.0918381776550408","0.0628371215672555"
"aipw","1.02608964251738","1.89843393415209","2.99079943114531","1.10308960277096","0.107792336427555","0.143067109089748","0.0962534632410361"
"aipw-eta1","1.02839024986211","1.89272917380555","2.97810920638427","1.10447349648741","0.110184004550133","0.149973384490158","0.0969435818510105"
"aipw-w","0.809936140930385","2.03902857402633","3.03500300873118","1.10662378048308","0.107018296372222","0.116012359326056","0.0720944905585749"
"aipw-eta1-w","0.873771037108016","2.04994002056293","3.0281432872562","1.10096862195224","0.106737474001856","0.115171358866381","0.0702103181696492"
"aipw-lambda","0.964392104577112","2.01084280619698","3.05517785704025","1.09629662990564","0.0865662630514008","0.09295701268342","0.0635660977404618"
"aipw-lambda-w","0.954074743547472","2.05069384740885","3.02410257518274","1.09835993669858","0.0878201022641287","0.09361842647691","0.0557414327690524"
"mle","0.970264986411809","2.00971340407001","3.01553754603634","1.07331369898597","0.0783281806933092","0.0762588144147267","0.0591635368743634"
"mle-w","0.232484432989576","1.80432285783859","2.79558720978914","1.58199811923278","0.11547051656493","0.0999252101417577","0.110134314413693"
