"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.07565467381369","1.98884163748651","3.01911943776535","0.997488666098899","0.057346405154828","0.0660674266207205","0.0389306383498439"
"naive","-0.318511277660467","1.75406702627785","1.60426967442127","2.91351227507824","0.158964181774491","0.173557318306224","0.116247272821337"
"cc","1.09044572574923","2.09415862102204","3.03074903778337","0.950698021115217","0.0802336416651282","0.0917053429581893","0.0588089302500971"
"ipw","1.09302061093999","2.07906992364153","3.03403812316941","0.950847815664535","0.0812280391896809","0.0915950359966303","0.0622851121818673"
"ipw-w","1.14066647559202","2.02020718325583","3.00236650090836","0.954607121060536","0.0876846014477276","0.104387484409321","0.0588731109169754"
"ipw-yz","1.03493941236033","2.08676859663053","3.03616849060731","0.952391091778285","0.0805303864177887","0.0921687398231825","0.0617069747761422"
"acc","1.08493141187795","2.08565369912534","3.04662817386353","0.951027047517118","0.0779081447464774","0.0892606426048378","0.0562106632398278"
"acc-eta1","1.05674359903976","2.09283284155625","3.07112522397156","0.952714295528445","0.0816528622304269","0.0917631225282904","0.0589408324782507"
"acc-w","0.973094936524746","2.10751255681167","3.07158206224603","0.958900804794426","0.087711127695611","0.101374809693558","0.0695742491423664"
"acc-eta1-w","0.826939188356311","2.12949440296634","3.11420982374456","0.990272499272055","0.107055365596821","0.122618362427695","0.0871791820302338"
"acc-lambda","1.08131461544443","2.08009845723367","3.05062060264419","0.951300590901705","0.0780914791765763","0.0892795154997953","0.0561766637503188"
"acc-lambda-w","1.04618926130947","2.09143601471232","3.04639792084935","0.951928745825524","0.0787104767688368","0.0905026128663101","0.0575453109851872"
"macc","1.09058374146734","2.0748077091145","3.05504413603501","0.951600476414069","0.0778784068368012","0.0887933688238799","0.0561199570562234"
"macc-eta1","1.05528774636226","2.09185981615903","3.07153181603868","0.952809871816357","0.081601978818383","0.09143631548084","0.0593813227891629"
"macc-w","0.920556290874328","2.0890306879572","3.06710024410175","0.966647840903498","0.0902241569922888","0.10654996126893","0.0721524468481669"
"macc-eta1-w","0.826939188356311","2.12949440296634","3.11420982374456","0.990272499272055","0.107055365596821","0.122618362427695","0.0871791820302338"
"macc-lambda","1.07457092796957","2.08937395871909","3.04823631850934","0.951137041180013","0.0779279074811996","0.0892780592208249","0.0564890292922186"
"macc-lambda-w","1.03611040017506","2.1088049176913","3.04882857031789","0.952451524732047","0.0797244498059061","0.091794995894536","0.0591486954211052"
"aipw","1.07935731694357","2.05532745568121","3.07454190073455","0.953897616058649","0.079649364338446","0.0891511352394125","0.0604259281274856"
"aipw-eta1","1.06546357865763","2.07324862320464","3.0608751351747","0.952286549895236","0.080256585707737","0.0901670704400732","0.061335621655102"
"aipw-w","0.867348909927083","2.03253683371302","3.08325228354504","0.982052965132016","0.101781832795038","0.120628232247712","0.0816097446358425"
"aipw-eta1-w","0.937816749935089","2.05655462505601","3.07496523480032","0.96582853072553","0.100539502050441","0.115087635051012","0.0800646733881166"
"aipw-lambda","1.07528216838448","2.07299327817184","3.04948981284808","0.951515808817998","0.0785420378550415","0.0890637867218892","0.0601334285777093"
"aipw-lambda-w","1.06590701244665","2.06509776772274","3.03087578680793","0.951509982871057","0.0857781749239503","0.101116256353463","0.0595211565956162"
"mle","1.03579720601793","2.07620753899882","3.04092592370715","0.966378894105336","0.0735229116347053","0.0823188533885219","0.0523333918721049"
"mle-w","0.000623945511712972","1.82290350968856","2.48766113114582","2.04766325563667","0.132817943216753","0.144326927748694","0.131563949741104"
