"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.10031583674918","2.01772690599623","3.00122619596639","0.98437979122454","0.0571788985219488","0.0665061779028202","0.0437206743700328"
"naive","-0.285744920346885","1.37239258880126","1.60749386913585","3.05818618273394","0.151850205863337","0.19859175386056","0.14867167947801"
"cc","1.04056341141853","1.93284673999388","2.98284507443076","0.994028964292412","0.082062216685882","0.0905494905791939","0.0636502365977899"
"ipw","1.05896353951676","1.9151339807859","2.97939652933903","0.994345151963808","0.0841181876072051","0.0952861603348843","0.0647932028402557"
"ipw-w","1.06447951410388","2.08372776816219","3.05923494319166","1.00548382747248","0.115898837124944","0.117162852049267","0.0738709944592391"
"ipw-yz","0.990175111852181","1.92551759274513","2.98615238092096","0.995310900756185","0.0844731490043252","0.0930202279256778","0.0648090227762292"
"acc","1.02807966361036","1.94371987016619","2.99285345852033","0.994196485432916","0.0805074792096746","0.0914078440456659","0.0630457635212876"
"acc-eta1","1.00032665564104","1.95336459914675","3.02065522357534","0.995855981060122","0.0851759038325242","0.0964452618284934","0.0663925759039804"
"acc-w","0.952484579079768","1.8940271192787","2.98517943894494","0.998516688365015","0.0882727480022998","0.101643416838784","0.0692387925737189"
"acc-eta1-w","0.8542519964071","1.86065755471797","3.00510396613616","1.01388242387785","0.115069492269376","0.137733361274342","0.083563086514049"
"acc-lambda","1.0287847272484","1.93732887817199","2.98986718126941","0.994130952318611","0.0802088282519944","0.0901823609760362","0.0625692655030644"
"acc-lambda-w","0.984449350822365","1.9240306552396","2.98401532438552","0.995621010195816","0.0800306626039454","0.0901430242574434","0.0624012597944273"
"macc","1.03003644695885","1.93343769612017","2.99320868469824","0.99416976803876","0.0804902317846639","0.0905287650873439","0.0628549950925952"
"macc-eta1","1.00273102159619","1.95312937644903","3.02511206934568","0.996044795599341","0.0861215391366397","0.0976665691517767","0.0659692863435394"
"macc-w","0.896871825870765","1.86823311537229","2.95726288577307","1.00626442977688","0.0887755621620209","0.100967041793714","0.0703512298655264"
"macc-eta1-w","0.8542519964071","1.86065755471797","3.00510396613616","1.01388242387785","0.115069492269376","0.137733361274342","0.083563086514049"
"macc-lambda","1.0261050489588","1.94161369028783","2.99438819877493","0.99423166201917","0.0805678078733951","0.0902535690343458","0.0622645885838578"
"macc-lambda-w","1.00626321066235","1.93757015017578","2.97970827189965","0.99467344269021","0.080965707819485","0.0913162210789118","0.0637551415941128"
"aipw","1.03114310469144","1.91344224189318","3.0079590096183","0.995077741014667","0.0845071661942097","0.0963955419598274","0.0652417904883253"
"aipw-eta1","1.03021000048449","1.92987575288126","3.0117595407332","0.994893299346237","0.0864761767571623","0.100273702396395","0.0657434423978454"
"aipw-w","0.811558674150319","2.02948348751438","3.10604727227022","1.03002584303514","0.133409220066379","0.138811757909451","0.0832363417758232"
"aipw-eta1-w","0.903035488067402","2.05906996806727","3.1303380073458","1.02058925517729","0.135127986878712","0.147705859855903","0.0846852333326985"
"aipw-lambda","1.04244881210691","1.92372706425531","2.99076184041608","0.994173367572012","0.0824297086281228","0.0952609556084556","0.0634391883251218"
"aipw-lambda-w","1.0190566439353","2.12542219816563","3.05164908480461","1.01053394150468","0.111169619470166","0.119255819808307","0.0735892750794618"
"mle","1.042050685494","1.93034199813427","3.0131324185026","1.01000131937606","0.0738593374928527","0.0809288593210361","0.0564581157515624"
"mle-w","0.282014644977187","1.81716464197905","2.89265941443039","1.6050004427505","0.159415992886221","0.124850884237025","0.115097690697387"
