"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.945585023616455","2.02622520518063","3.06544279688388","0.997727500404408","0.0576255613539737","0.0657485624912413","0.0427017481184125"
"naive","-0.421572840947166","0.987695097540199","1.59937903082457","3.37586487014828","0.175449622789939","0.202635314052891","0.160424083948789"
"cc","0.982125742883565","1.98811454697401","3.07006706893033","1.08020246915268","0.0900312677105661","0.0988263689678261","0.0601171610069491"
"ipw","0.97074206209367","2.05687592964496","3.06429527040173","1.08246131240416","0.0925152985946531","0.112559038496821","0.0646911304610943"
"ipw-w","0.882424187882239","2.11205991210059","3.13808837286598","1.089807310014","0.111245966309398","0.146967392304952","0.0807448658723662"
"ipw-yz","0.822930932588139","2.07879326428735","3.09226251679118","1.09396355967786","0.0976439815427682","0.128721368101944","0.0698484158177642"
"acc","0.979664658359975","1.95680506116767","3.04399446893323","1.08091739649579","0.0855217024263114","0.0894263243660749","0.0571953781132906"
"acc-eta1","0.999082308615335","1.89472418239842","3.0249483188534","1.08361019706322","0.101387610933326","0.0953732119225737","0.0680815707034658"
"acc-w","0.807154462091467","1.89266023534977","2.9795596470844","1.10614363754099","0.0991659066045201","0.106354193963698","0.0787706654643967"
"acc-eta1-w","0.666816494710626","1.75261169368721","2.93631961443667","1.1584913487637","0.137715441000617","0.178473629311481","0.128730730947041"
"acc-lambda","0.973785362669225","1.95244329223164","3.03240617436944","1.08165175362536","0.0854431447098621","0.090626425565255","0.0578286541699695"
"acc-lambda-w","0.854685446863781","1.98396660392131","3.0264122909538","1.09124641951732","0.085678121129563","0.0887030607658141","0.0564189366363271"
"macc","0.962217392786179","1.97324890841189","3.04910150840925","1.08089905094025","0.0866130474417761","0.0938617099126339","0.0584719980064941"
"macc-eta1","0.984301740702254","1.92322640352254","3.04087336426539","1.0817924268996","0.107374509112551","0.101557886970596","0.0713932918166127"
"macc-w","0.632481985611955","1.82948177174285","2.87954652916397","1.18310770728416","0.112226355701745","0.141458716966167","0.119082222262139"
"macc-eta1-w","0.666816494710626","1.75261169368721","2.93631961443667","1.1584913487637","0.137715441000617","0.178473629311481","0.128730730947041"
"macc-lambda","0.99285452658953","1.95228580594353","3.04975916087017","1.0807768601974","0.0877507188423702","0.0921247189979549","0.0576834412494215"
"macc-lambda-w","0.927088394752327","1.94977041290635","3.05517970572756","1.08231080292616","0.0873537410103372","0.0848651703456203","0.0562825412584809"
"aipw","0.942343693314948","2.02931529946375","3.04881339358193","1.08287306680095","0.0917823681553547","0.10716808689638","0.0670226347806024"
"aipw-eta1","0.964044296159679","2.00258877491815","3.04321858372599","1.08158370125708","0.100014822223054","0.109512792562568","0.0702259572354811"
"aipw-w","0.4054339344661","2.03517691394301","3.10495072134924","1.2211737670308","0.120049449256136","0.125514884623765","0.0761455134871374"
"aipw-eta1-w","0.63215322294277","2.01631100618313","3.12447420627888","1.13309006934591","0.119197088512802","0.113680790074688","0.0728747016826635"
"aipw-lambda","0.981288295361436","2.01601732896481","3.04081954907889","1.08190263522784","0.0900009716620791","0.104265007685607","0.0608750517687649"
"aipw-lambda-w","0.776800554395484","2.07061977310097","3.13952908062148","1.10075607607516","0.105063602918847","0.112645991585434","0.0694897058826962"
"mle","0.924007846426356","1.99083472909614","3.06329129974102","1.07922689177878","0.0810966580907994","0.0924997979905045","0.0546822328468297"
"mle-w","-0.0855244033042445","1.54752328646305","2.81448130287867","2.06380747221882","0.16447875901651","0.183394195481576","0.152227967550113"
