"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.04466977462088","2.02668073634922","2.97596812117929","0.967512574820632","0.0561184759103956","0.0591199463160493","0.044162675924103"
"naive","-0.577207868370229","1.67967786529012","1.81798328657506","3.0378259530455","0.15034408518496","0.18414312137527","0.138268230515686"
"cc","0.878507684629594","2.07272878798478","3.048039681347","0.924557150153769","0.0750505793535777","0.0806361662263782","0.059953284532507"
"ipw","0.897648300980871","2.04152842759933","3.03168803048209","0.925224668099919","0.0733354978337349","0.0733956658551666","0.056952614238192"
"ipw-w","0.890389523543168","2.00537370634572","2.97635972004498","0.930200659217601","0.0904151654697441","0.106774063817559","0.0687351992984931"
"ipw-yz","0.802993592344993","2.05214610503769","3.04969793746308","0.927957940829022","0.0759761451636688","0.0742061164366861","0.0601471208489162"
"acc","0.892185318864631","2.06327782765243","3.02415963544661","0.925166588807952","0.0735532994956786","0.0796072245175777","0.0591409992428131"
"acc-eta1","0.893568363911083","2.06445753665885","3.01494406670152","0.925727047912776","0.0806935496854489","0.0929530246249623","0.0649956594286113"
"acc-w","0.764586382352706","2.07260440185278","3.04181818204715","0.931757336350298","0.0878714063176015","0.0872498643873277","0.0679950536651038"
"acc-eta1-w","0.624796044157895","2.11391829654229","3.06635132436228","0.958042929634984","0.10602667113859","0.0953360163805087","0.0748814238571179"
"acc-lambda","0.880165453966389","2.0661917254205","3.02768823652902","0.924984851228427","0.0737391452983805","0.0795869207454474","0.0594086834881186"
"acc-lambda-w","0.820472636178576","2.05660594384382","3.02870699281671","0.927092248534135","0.0742798961894188","0.0789872710561477","0.0588344711237071"
"macc","0.897779884666644","2.04802053925878","3.01704991638186","0.925626080870536","0.0738510840559017","0.0784413011169133","0.0586763160441162"
"macc-eta1","0.89977097115917","2.05056968723446","3.01127906476113","0.925990540489903","0.0833296054002024","0.0979958667842399","0.0666587874308563"
"macc-w","0.626430067274556","2.02740792194191","3.00503422160012","0.963447723427562","0.0951526428063374","0.0875692949835992","0.0725401935256884"
"macc-eta1-w","0.624796044157895","2.11391829654229","3.06635132436228","0.958042929634984","0.10602667113859","0.0953360163805087","0.0748814238571179"
"macc-lambda","0.882936651331582","2.07133777391782","3.03289609198653","0.92481106902543","0.0738271819123986","0.0800406712940664","0.0587861806062854"
"macc-lambda-w","0.854955071869823","2.09032477478719","3.0547829649316","0.924959454784125","0.0755927129853599","0.0807121463992024","0.0605058573506274"
"aipw","0.907279343092313","2.00979375153468","2.99718695194326","0.928003817570842","0.0736930191375361","0.0769611318442161","0.0575521320959657"
"aipw-eta1","0.906495251723346","2.02464301006818","3.00041036191941","0.927251413026945","0.0759994862902456","0.0847806870858747","0.0590534197282113"
"aipw-w","0.485072831965933","2.01125125959405","2.99509166757961","1.01367285260457","0.110800068922421","0.112463851947915","0.0753974849648746"
"aipw-eta1-w","0.678907659728808","2.05679128893959","3.00001973904862","0.950540701833274","0.110189620534645","0.120487140175531","0.077912097998109"
"aipw-lambda","0.903408847041193","2.0429364978226","3.01402340385359","0.925933355717955","0.0715656469726887","0.0721303867742288","0.0550720402772882"
"aipw-lambda-w","0.865348610661207","2.01194492287559","2.96313319161347","0.932505833566009","0.0908734902357296","0.106850746276104","0.0681121778958677"
"mle","0.922004579466016","2.07313115050525","3.01264583962399","0.90854930986561","0.0669637590624763","0.0715198893009974","0.0527312535822267"
"mle-w","0.292165145005073","1.9991820080364","3.01540379190493","1.31683357877614","0.153418827502733","0.104442763673019","0.077846876152698"
