"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.04997577797651","1.99521772369119","2.96374456015739","0.970707647891086","0.0557262965731825","0.0646093745592895","0.0453476710880996"
"naive","-0.509785883570677","1.40589644414954","1.66249897677343","2.99317244713136","0.16869504012542","0.194999381315365","0.135088798614133"
"cc","1.02317073991184","2.06406447007527","2.986465064358","0.978534124648482","0.082533869068824","0.0922482636253096","0.0684121830069467"
"ipw","1.01682922982501","2.03301594761355","2.97094166041961","0.979007930685377","0.086244183539876","0.100999140305072","0.0707923818553416"
"ipw-w","1.06721128144562","2.07285784799777","3.03452463930769","0.981859361741984","0.101555225800266","0.107632850049963","0.072818839228232"
"ipw-yz","0.887956763011874","2.05569915395807","3.00150594215764","0.987818343204046","0.0919973407451782","0.121279628491759","0.0750211967781873"
"acc","1.02717189908336","2.0964026457715","3.02298302920743","0.979618357826475","0.0781258894445332","0.0849823160058401","0.0629742118449551"
"acc-eta1","1.00417374070895","2.1593853238352","3.09665214088643","0.987709447095194","0.0811068665246919","0.0854051981842868","0.064141568776017"
"acc-w","0.880473648819331","2.08632868921729","3.03687821176637","0.989413132080903","0.0899528174096707","0.104771675417663","0.076057171058408"
"acc-eta1-w","0.716053456016137","2.13821171355359","3.11966101372178","1.03053619110745","0.107527791761999","0.128008288461253","0.090135704916076"
"acc-lambda","1.02082515293742","2.10350007639931","3.02577301315711","0.979795929309942","0.0774895892036259","0.0846618138614553","0.0615802729166437"
"acc-lambda-w","0.929616491147357","2.09509080979289","3.006887069007","0.983075272585277","0.0781147072607715","0.086410688775897","0.0649034943127057"
"macc","1.02471322232889","2.08930429376485","3.0186178624341","0.979331128486692","0.0793992129098796","0.0894517576518025","0.0630527251812501"
"macc-eta1","0.993983758315021","2.16003755096365","3.10675942593102","0.98924269583092","0.0841568287606373","0.089770831927606","0.0641665503805881"
"macc-w","0.74318988351868","2.01788271798149","2.96244971175773","1.02019823191424","0.0973159772752119","0.129134816619792","0.0897040244471754"
"macc-eta1-w","0.716053456016137","2.13821171355359","3.11966101372178","1.03053619110745","0.107527791761999","0.128008288461253","0.090135704916076"
"macc-lambda","1.00809733511415","2.09905325788049","3.03667908003168","0.980383032810412","0.0797987731311438","0.0869805017433683","0.063000211332386"
"macc-lambda-w","0.925100189846597","2.0986682428056","3.02139418500219","0.983731676816749","0.0801115238382722","0.0896554094905654","0.0672961393612413"
"aipw","1.00879772886732","2.08988859373175","3.04814768701676","0.981367193304476","0.0848799223120617","0.0975855014210423","0.0648047956746535"
"aipw-eta1","1.00725732632852","2.12271107127206","3.08501080215087","0.985551150895601","0.0881940678375601","0.0953867925241227","0.0661836798651345"
"aipw-w","0.647471290691433","2.11005653890365","3.14950877158679","1.05715347317689","0.110861312165143","0.125248331904518","0.0886283409671624"
"aipw-eta1-w","0.819838598704701","2.15478652163393","3.19504067071979","1.02347474486585","0.108238731666691","0.106007621717431","0.0831732226494272"
"aipw-lambda","0.996255190309791","2.07057528961756","3.02566650699618","0.980010158470409","0.0838590564367744","0.0934760995224872","0.0654226816871279"
"aipw-lambda-w","0.924107844110008","2.1194779574902","3.06281965756452","0.986381601505931","0.0969476337525042","0.0976095344638409","0.0704637995167735"
"mle","1.02493036913171","2.09482098493342","3.01650970031384","0.99153189769434","0.0746711078947425","0.085203992586998","0.0585484604164106"
"mle-w","0.115752413466505","1.88420129432638","2.86625811659507","1.68253869040899","0.153129188301706","0.147305664288901","0.128000456675906"
