"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.04990232508405","2.11401338664506","3.00641817207589","0.940732377038212","0.0543523373123974","0.0595552160188592","0.0416402561469707"
"naive","-0.279561944465023","1.29617161614988","1.51204160764341","3.22410830960143","0.162168010227043","0.211265654876951","0.136037490906135"
"cc","0.975179616189299","2.1615879629888","3.11202575024231","0.936486798236734","0.0813323959198335","0.0815472962280932","0.061924454576686"
"ipw","0.977387876203029","2.17687987596606","3.09853270895373","0.93687480972078","0.0802162788139642","0.0860794013316579","0.0633725139734394"
"ipw-w","1.02668014175631","2.15409943405491","3.13937615424223","0.939204429234934","0.0911893796468683","0.0852065014454053","0.0617684403962403"
"ipw-yz","0.86906808740792","2.16402394473134","3.12497126739793","0.942220057114737","0.08129623463239","0.0878514978927004","0.0634391776248158"
"acc","0.983773160403333","2.12106885842435","3.10466301943487","0.937247041976543","0.0783837259026214","0.0793556818232787","0.0603464942982657"
"acc-eta1","0.998636262946874","2.09052883048631","3.09492838676019","0.938927744445173","0.0855844460875435","0.089632608937404","0.0655575892141705"
"acc-w","0.846976398558816","2.06849862219806","3.08413468825438","0.949883503578886","0.0828857447941647","0.091555202357171","0.0717533282320018"
"acc-eta1-w","0.720733455016688","2.02151553028214","3.08675401858856","0.980030125004746","0.0880621166970192","0.101151199939772","0.0851086992801684"
"acc-lambda","0.973842947407256","2.11631435237825","3.11045138653764","0.937480370599984","0.0788235248227665","0.0796491712258804","0.0602157452848663"
"acc-lambda-w","0.89114749576976","2.11387394407889","3.10801797425848","0.941327573439167","0.077402841149243","0.0791088402373121","0.0609490640815936"
"macc","0.975465602466983","2.12190258889355","3.1017959282582","0.937184566878773","0.0784372751032243","0.0800557241878924","0.0593570655190116"
"macc-eta1","0.995339345464304","2.10409568312464","3.10212089060618","0.938145430207752","0.0880039345160847","0.0927135508391998","0.0660513277901521"
"macc-w","0.763652220612326","2.01109432957899","3.04072542969045","0.97481211392358","0.0862700359301561","0.102636339504556","0.0796870681949426"
"macc-eta1-w","0.720733455016688","2.02151553028214","3.08675401858856","0.980030125004746","0.0880621166970192","0.101151199939772","0.0851086992801684"
"macc-lambda","0.984096262500112","2.14376732111137","3.10951348040286","0.936669524746532","0.0799313482384535","0.080293356052222","0.0610364232339679"
"macc-lambda-w","0.88848292320241","2.12202023005374","3.11161327132928","0.941202761584113","0.0789233177475818","0.0796172866027458","0.0631518602283152"
"aipw","0.975498116281854","2.13127021823888","3.08483910783377","0.937284806880158","0.0804141872910277","0.08877093716115","0.0619636746262901"
"aipw-eta1","0.991373985901508","2.12824939827735","3.09451168412712","0.937133700487366","0.0846046135595526","0.0935555344899632","0.0658090670337505"
"aipw-w","0.719812932397531","2.02347108033963","3.11390846935296","0.979118549511608","0.0907191065518777","0.0893788554062727","0.0689382892157884"
"aipw-eta1-w","0.821949688221576","2.06252116166824","3.13552397427752","0.954001322985732","0.0895118759363391","0.0853569051977003","0.0711058454127172"
"aipw-lambda","0.99274049353388","2.14921600664239","3.09176882752403","0.936911203707415","0.0774763513626892","0.0823366979136108","0.0620705302759662"
"aipw-lambda-w","0.905747550435685","2.09248381461054","3.11647480822172","0.941407070178649","0.0871344258001782","0.080248462373363","0.062630085127239"
"mle","1.02172916484649","2.07295316319455","3.05406209650381","0.963814981190594","0.0734697511361588","0.0769229418293455","0.056160525937593"
"mle-w","0.11752677096494","1.8164655579019","2.81832366135311","1.82346599277379","0.176027010610527","0.153843751415804","0.182502981473752"
