"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.02259073830133","1.88373155247709","2.95286097178069","0.9450207786582","0.0553694388129462","0.0605667134770081","0.0400201218388559"
"naive","-0.568269392609908","1.27441833195635","1.38964731216446","3.19822080515618","0.160212353196099","0.19692552288344","0.121437332621944"
"cc","1.09540007570728","1.92712601591055","2.93002735010721","0.925959316244001","0.0763375865357703","0.0745300861635554","0.0549449961916663"
"ipw","1.09259755115265","1.89314601898871","2.91082257295732","0.926687660709762","0.0763479319096129","0.0727925868880788","0.0561791184997274"
"ipw-w","1.09771207440873","1.87497749056466","2.93783233916421","0.927546264611879","0.0876725750713313","0.0780410470330063","0.0584645863499029"
"ipw-yz","0.994593989442194","1.89399111633499","2.92888142155481","0.931885868644492","0.0781829486605663","0.0771229702346121","0.0603248110260017"
"acc","1.10755006946671","1.92243955681457","2.9274843493572","0.926052576573788","0.0741133875016252","0.0716796025663097","0.0527282375708281"
"acc-eta1","1.11463434112718","1.91559555095303","2.92903653921911","0.926228691111705","0.0805695890405739","0.0777915617608535","0.0576301803900247"
"acc-w","1.01672120152012","1.94757714235176","2.95500721755882","0.929901012776484","0.0783214517469319","0.0756274072854221","0.0545888578076755"
"acc-eta1-w","0.918720949308399","1.95616172035076","2.98390508773879","0.945084638427073","0.0860093922339312","0.0866956662014818","0.0586192171642119"
"acc-lambda","1.10262143356163","1.91984015141246","2.93158058635844","0.926022691803633","0.074204477051474","0.071328444549326","0.0527903271841216"
"acc-lambda-w","1.02429413014101","1.91293787974529","2.93063513934975","0.928760958665342","0.074812956094047","0.072533615436135","0.0518988880894264"
"macc","1.1039814217677","1.91373052903517","2.93253028135682","0.926112108131918","0.0743305334492813","0.0716477297996346","0.0536694565501554"
"macc-eta1","1.12984582109991","1.89872532331301","2.92135931140641","0.927010509801283","0.0851906953597459","0.0822762176204544","0.0627644595155069"
"macc-w","0.962974267464294","1.93799042919486","2.94073494788711","0.9354871310643","0.0803935155847668","0.0762776802638063","0.0546094205660257"
"macc-eta1-w","0.918720949308399","1.95616172035076","2.98390508773879","0.945084638427073","0.0860093922339312","0.0866956662014818","0.0586192171642119"
"macc-lambda","1.10216788286232","1.92236451612167","2.9345914675079","0.926026098023076","0.0747998448059572","0.0727032818381104","0.0536678134319792"
"macc-lambda-w","1.03997017644431","1.93875180394738","2.94734872217234","0.927886154950719","0.0757286989761729","0.0733913465548255","0.0534851282390528"
"aipw","1.09912342940654","1.87353844616481","2.92469079650568","0.927355337686725","0.0742787088707478","0.0704118568224087","0.0563002774036056"
"aipw-eta1","1.12054865717208","1.87183125786993","2.90892599513717","0.927899020137707","0.077914460395445","0.074415662351674","0.0581157484927734"
"aipw-w","0.888455182651415","1.88237525373791","2.97590289656601","0.951849777531372","0.0915541996504624","0.0776215369550826","0.058976399253317"
"aipw-eta1-w","0.951391800575825","1.89808619149063","2.98794780338613","0.940881392576604","0.0886495448738265","0.079403748155973","0.0592041959844463"
"aipw-lambda","1.10236576993839","1.88783408315315","2.91841694331037","0.926746940813539","0.0738586567428594","0.0694403879854771","0.0543753904243314"
"aipw-lambda-w","1.02192747183347","1.92979026298925","2.96920537438383","0.930228118221378","0.0856234665987713","0.0729369695124094","0.0567870828990816"
"mle","1.05306304894494","1.90801948157668","2.94706962690677","0.941384624000218","0.0718077277117359","0.0712738620698617","0.0496149952906127"
"mle-w","-0.201630853092595","1.46021672467037","2.39568709984348","2.26164856043917","0.157847682127614","0.172264482953966","0.157344719687249"
