"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.951809372297349","2.075535053775","3.07605271224853","0.972787517686456","0.0566454279871859","0.0586925017122424","0.0484776373659816"
"naive","-0.257940786585469","1.43993415177667","1.77058226737459","3.06211979872618","0.1490838107105","0.194122405270734","0.143337907330421"
"cc","0.905921882873512","2.07169432555449","3.11569196768871","0.956544255828737","0.0817436228674291","0.0824036517466765","0.0651762290964592"
"ipw","0.80911634937031","2.07669024764568","3.15292308276507","0.961786387892743","0.0925865004456106","0.0933514316261273","0.0829142179107023"
"ipw-w","0.857582469742026","2.04324247628082","3.09900124552944","0.95875342387827","0.0879880742202519","0.0945240607236785","0.0639366263369846"
"ipw-yz","0.685360153708882","2.10608141888433","3.1994494339068","0.981906446113771","0.095967071636579","0.0954730858682253","0.0891153209111254"
"acc","0.941770772667011","2.0812474588594","3.0857618004454","0.958212351796578","0.0731574728315769","0.0748688192539922","0.0590209379384156"
"acc-eta1","1.12915588115588","2.04224383993179","2.91804753448887","1.00877572044915","0.119185391848706","0.0877297022785088","0.128032546351057"
"acc-w","0.800633343467495","2.0918504976381","3.11813496922372","0.962077631284461","0.081598376693904","0.0786085878058704","0.0678117834685892"
"acc-eta1-w","0.71238143195174","2.10353121502133","3.10544416312005","0.976274398773608","0.089417243075595","0.0847594787096874","0.0738721856275912"
"acc-lambda","0.958244014055605","2.06097700921273","3.06145964263359","0.960117972328995","0.0725960005401965","0.073018715930535","0.0590572896894018"
"acc-lambda-w","0.802406787612721","2.02155398346931","3.08625075243077","0.965502989911183","0.073499847435802","0.073939779554556","0.0603243958049466"
"macc","0.911618286855454","2.06541554173123","3.09155061756653","0.957110618298095","0.0753335969954872","0.075964306720531","0.0604859161735738"
"macc-eta1","1.04980495720355","2.07361642523226","2.98834755631225","0.9804544655048","0.0890751344428044","0.0812493148666355","0.078833948242823"
"macc-w","0.712512030282043","2.03119974414397","3.06920710640593","0.982060850948724","0.0844367733430227","0.0813487633536153","0.0744584242268196"
"macc-eta1-w","0.71238143195174","2.10353121502133","3.10544416312005","0.976274398773608","0.089417243075595","0.0847594787096874","0.0738721856275912"
"macc-lambda","0.965268866732645","2.07065036434948","3.06689744944687","0.960214538515757","0.0736712030178577","0.0756258816650619","0.0592980596845458"
"macc-lambda-w","0.834318657456165","2.07174554260806","3.13528034505716","0.959253140033017","0.0780705458094131","0.0777420962420669","0.0632340372318669"
"aipw","0.843380857042112","2.05493261888527","3.09652095656133","0.959510326980691","0.0776386360575239","0.0781833380328834","0.0676336207772833"
"aipw-eta1","0.895566606812661","2.09771980222651","3.08780618941105","0.958347237246726","0.0769433610313579","0.0778695243346565","0.0648239305010017"
"aipw-w","0.555758305953949","2.00845856120511","3.07788726101765","1.02832306764004","0.0879472884674297","0.0867497971791241","0.0647410608676412"
"aipw-eta1-w","0.680860327958981","2.09456820209721","3.1124401549035","0.982308500181232","0.0837553884149085","0.0835413873396702","0.0589368184111249"
"aipw-lambda","0.893387730096048","2.07175290498345","3.05980188857249","0.960374710589252","0.0749816229636346","0.0764135844663346","0.0620991356446702"
"aipw-lambda-w","0.735909248249917","2.06546542125074","3.14026346792515","0.971334019377659","0.0791981392046602","0.0812948481109173","0.0568278563154326"
"mle","0.928115551535317","2.06642225805954","3.07240364306039","0.951166948226518","0.0710022984091208","0.0728307554896001","0.0577437045959051"
"mle-w","0.222394789027816","1.91052959596239","2.94544117191151","1.58043783710231","0.166660336753931","0.144619702161217","0.14326335798815"
