"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.02014825881527","2.02371368865496","2.99844826603364","0.994674124945123","0.0574578186273808","0.0628034879085056","0.0425847676179538"
"naive","-0.34987391064995","1.14667624717761","1.64794771777424","3.04235140655329","0.166272390659593","0.190872555755483","0.133407684043573"
"cc","1.15578129764262","1.90985764154916","3.02548137046143","0.87338249444886","0.072491844735613","0.0796934143829099","0.0500035061920167"
"ipw","1.1740677383323","1.96205081180886","3.07800027639138","0.876782510833316","0.0736872157012253","0.100434038549826","0.0514326568607133"
"ipw-w","1.19935670474558","1.99245536239653","3.0108091430704","0.879211252531564","0.0684479861900335","0.0686524696231074","0.0523712712243819"
"ipw-yz","1.08259791850317","1.93993034476763","3.08318209958637","0.879140469046324","0.0703640786208009","0.0874410534245059","0.0452066656754318"
"acc","1.15515107321896","1.90452466238219","3.00886709374806","0.873656360647758","0.070748952690786","0.0783269732039459","0.0455010443321108"
"acc-eta1","1.23269083892486","1.85664231399669","2.82635973138121","0.913628059568695","0.11754037832986","0.0963937806871145","0.200318376082968"
"acc-w","1.02795892858972","1.87247451331633","3.04060262012848","0.883941378473888","0.0804155396636028","0.101564619824326","0.0562942798028258"
"acc-eta1-w","0.878350568053483","1.86204398148134","3.04137257764254","0.918168349370773","0.0978988411570822","0.1304830505632","0.072695019639083"
"acc-lambda","1.15685797494201","1.91267438849401","3.01723427518822","0.873474440127134","0.0710429345055399","0.0779047209226205","0.0462626896150951"
"acc-lambda-w","1.08982207781106","1.90750087874142","3.03368813709117","0.875902431449448","0.0711650562817717","0.0793543371152174","0.0467894921733208"
"macc","1.15729719788569","1.9241110097993","3.02128262772853","0.873549832768477","0.0709607386475777","0.0779825222054121","0.0465013772415822"
"macc-eta1","1.27576148579459","1.84532450229958","2.77186399000569","0.939947613948244","0.152692018884669","0.117496999830327","0.286611096098393"
"macc-w","0.893151299198099","1.84135241455258","2.99516420274292","0.915752188529094","0.0868509751193575","0.120622127402087","0.068340621894152"
"macc-eta1-w","0.878350568053483","1.86204398148134","3.04137257764254","0.918168349370773","0.0978988411570822","0.1304830505632","0.072695019639083"
"macc-lambda","1.16462988069035","1.9058114967639","3.00813478297499","0.873712480615069","0.0718389956071991","0.0794072111161311","0.0484255040699269"
"macc-lambda-w","1.1092387654674","1.8993918392633","3.02465351287327","0.874697366283882","0.0727896294179049","0.0805442536949182","0.0481573310758455"
"aipw","1.19472918419801","1.97170912812316","3.00822950681699","0.877294874185671","0.0750296358228064","0.100829154029343","0.047000734775158"
"aipw-eta1","1.20402442940999","1.93170242533224","2.9618027487626","0.879884117909889","0.0800363785311538","0.109057535257045","0.055722063701453"
"aipw-w","0.863594633704721","1.99423263622544","3.03936346390444","0.923254239532539","0.0776220001121627","0.0795604376467123","0.0596116761829279"
"aipw-eta1-w","1.01077787690065","1.98960292269781","3.04944267820819","0.887752726883585","0.0778720733514444","0.0808765224264519","0.0579723227137335"
"aipw-lambda","1.18604036015194","1.95735551104686","3.03848746135328","0.875106744297507","0.0726574752014401","0.097575569878829","0.0424588972588789"
"aipw-lambda-w","1.13034616387398","1.98397141284361","3.01181766788143","0.877568895197492","0.0681616009502118","0.0682803392607385","0.0484625834601242"
"mle","1.13416214943152","1.9105685408117","3.03008434329925","0.867601394837306","0.065442767701383","0.0723855973407598","0.0451560615438527"
"mle-w","0.129093386326515","1.49143586076276","2.72598995901642","1.84703085168629","0.153524074814198","0.147536646989962","0.126810062811655"
