"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.963345022087275","1.98181762454921","2.98357999301254","0.946015082314233","0.0542953422954968","0.058180250451534","0.0413878959885459"
"naive","-0.343337074090793","1.32018287927187","1.70766694286734","2.91595760623575","0.147387933101971","0.189782159034457","0.131079973674482"
"cc","0.989103405133811","1.95404228095692","3.00043434747658","0.978209946540892","0.0778808033065479","0.0808171558644986","0.0624521961577028"
"ipw","0.960305482435551","1.9613683245772","2.98789999587254","0.978974780290014","0.0835088435660193","0.0798711251216487","0.0687145454525851"
"ipw-w","1.00877700334815","1.93983198191336","2.9901029944916","0.978501629687616","0.0917397063137395","0.0924374722933356","0.064354559991667"
"ipw-yz","0.854705852389875","1.97054532918615","2.99690741185467","0.98785220551633","0.0891671044259922","0.0808248824499678","0.0750227981488043"
"acc","0.986680955417563","1.9653493855698","3.00496700187245","0.978270173033623","0.0745667337003951","0.0795735678686394","0.0593601682213269"
"acc-eta1","0.975114645553217","1.98802748276789","3.03429182795774","0.979257947971072","0.0822133009637164","0.0818992515985301","0.06454595841346"
"acc-w","0.832660872979886","1.97250099635207","2.96627054504261","0.993766967846381","0.0848945286132661","0.0869366956723672","0.0788328590189855"
"acc-eta1-w","0.677471308279274","2.00601752826761","3.00608702371492","1.0285601926054","0.101843649302118","0.104498548654154","0.0972044112369138"
"acc-lambda","0.986938149280826","1.95907168703203","3.00738947540987","0.97824868792487","0.0745829706064841","0.0795600284767855","0.058381997054889"
"acc-lambda-w","0.894325652438157","1.96527658457813","2.97832586189421","0.984050113859679","0.0752441738357363","0.0779037687361072","0.0589218027700858"
"macc","0.982477080072917","1.96311119492051","3.00962510968818","0.978297296211508","0.074656563742123","0.0790621313938345","0.0586549861284587"
"macc-eta1","0.95951709868935","1.99120347741461","3.03886740657491","0.979765040523946","0.0796222334349264","0.0806855368919412","0.0609041659897136"
"macc-w","0.718757569390633","1.94046224355523","2.88585971472222","1.0329709411254","0.0939481396802088","0.096031673242195","0.104864897395118"
"macc-eta1-w","0.677471308279274","2.00601752826761","3.00608702371492","1.0285601926054","0.101843649302118","0.104498548654154","0.0972044112369138"
"macc-lambda","0.978005300216255","1.96652200009049","3.01605490264316","0.9784429398111","0.074211917814035","0.0786358717238198","0.057424504533205"
"macc-lambda-w","0.911348186001848","1.97289802752984","3.00045387896416","0.981588072908736","0.0767904905428697","0.078565807937468","0.0615707727255873"
"aipw","0.947504008583627","1.97968481132892","3.02514151579206","0.979484083813662","0.0769446287061815","0.0780778445446698","0.0600650741938159"
"aipw-eta1","0.941563265268176","1.99379785088572","3.01830693425965","0.980024144549493","0.0769564880073508","0.0782075135524415","0.059420257293636"
"aipw-w","0.627973321181507","1.98659653107978","3.00980286607711","1.04318878691817","0.0922948612323063","0.0877604436439742","0.0627412221232636"
"aipw-eta1-w","0.756705659877705","2.00890918408817","3.0449072937451","1.00592750374654","0.0885988641980699","0.0826986875096688","0.0594117519293388"
"aipw-lambda","0.94132643052201","1.97812537206462","3.01322882093667","0.979594660114575","0.0765664519798826","0.0772839610254622","0.0592122858151645"
"aipw-lambda-w","0.850244331502378","1.98014264033629","3.00186808561922","0.988560749029263","0.0849722007129129","0.0785798574545067","0.0557047915519997"
"mle","1.01326745204266","1.96891231352431","2.99522393819774","0.958414507871589","0.0696283973965394","0.0713077809423421","0.0539680562407062"
"mle-w","0.292196137967419","1.82135511259826","2.91085375490319","1.47790879141378","0.158594669055487","0.118732458758715","0.101664117185737"
