"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.97294739990743","2.03600686224249","3.03777890856679","0.95939841671249","0.0553996541340899","0.0587455965529976","0.0462871427166872"
"naive","-0.37294324013792","1.49066307481826","1.45542639339784","3.25438596757069","0.165834052900739","0.201359404680564","0.139268566686508"
"cc","0.967940001534289","2.03042242977298","3.02283107903111","0.928889557836793","0.0743799295175223","0.0852493702022153","0.0662748170568893"
"ipw","0.982240552903391","1.97082193902224","2.97229857764663","0.931497600148323","0.075297921225023","0.0830063929295431","0.0659041421915921"
"ipw-w","0.997341455369651","1.93015463844931","2.94117295032073","0.935935287967692","0.0882859895070119","0.0954399595986637","0.0715014803456269"
"ipw-yz","0.88607318950249","2.00556039111009","2.98320083955482","0.934700436305361","0.0780868642447962","0.0853213634566235","0.0615684467549141"
"acc","0.946350056088545","2.02743661019373","3.04087850308779","0.929344904345708","0.0741133738115918","0.0844894869381369","0.0655976812181487"
"acc-eta1","0.916848666063311","2.03725237106853","3.07066525527206","0.931521111939105","0.0837581520719798","0.087896854918662","0.0712184621273901"
"acc-w","0.807858427135183","2.05339367645339","3.07217888779168","0.942294623413425","0.0827632379492119","0.0944064235081715","0.073633116769977"
"acc-eta1-w","0.646791050279468","2.08125354176759","3.12247382638435","0.981770139620887","0.0949965656462533","0.103531303187157","0.0842106674776835"
"acc-lambda","0.956907895388179","2.02034510038257","3.03452422294885","0.929132010330552","0.0732690574471247","0.0837403986046727","0.0640037448149042"
"acc-lambda-w","0.892866332598551","2.021857189158","3.01631713584284","0.93211396270482","0.0738692320651235","0.0849430728711706","0.0642643458164763"
"macc","0.951401634446642","2.01104388401335","3.02993212743971","0.929276098089318","0.0736833953233124","0.0832679207567078","0.0633993647031603"
"macc-eta1","0.930135242466107","2.02997488207246","3.05802258593145","0.930386401456893","0.0881277756450124","0.0894284256639443","0.0745095671579712"
"macc-w","0.711074235429065","2.04294470914666","3.02921360801588","0.963331152932616","0.0887425058618592","0.0987414372875975","0.081854261482733"
"macc-eta1-w","0.646791050279468","2.08125354176759","3.12247382638435","0.981770139620887","0.0949965656462533","0.103531303187157","0.0842106674776835"
"macc-lambda","0.964761727122679","2.02628305220551","3.02601887133267","0.928914089555944","0.0739311827249044","0.0839186688520531","0.0652343553579191"
"macc-lambda-w","0.898208653564151","2.05184624130101","3.06009188851469","0.93188601216075","0.0746990321226752","0.0859186100994275","0.0651499612028584"
"aipw","0.959931743006065","1.94875637896753","2.98620662539938","0.932078357932603","0.0763144012205193","0.0820255263578328","0.0651037935226668"
"aipw-eta1","0.955456485945749","1.96835030974007","2.99845071749009","0.930763599934324","0.0815039077554195","0.0866683436866158","0.0722338519363742"
"aipw-w","0.589227569369333","1.95172486791978","3.0236177733872","1.00617441027442","0.0989690311370724","0.113815246154095","0.0777778876633243"
"aipw-eta1-w","0.710380279907126","1.96510076313439","3.0530151248707","0.965519301860157","0.096343380276666","0.11338112917695","0.0784860100826394"
"aipw-lambda","0.977140352105452","1.96494881426481","2.97435124897385","0.931605677126283","0.0741539173784301","0.0821257117932788","0.065174388428657"
"aipw-lambda-w","0.854685600888681","1.97980600762921","3.00985010925675","0.937326296210147","0.0882533186916952","0.0985909903506301","0.0683602352663847"
"mle","0.961555054711359","2.04821278795588","3.02226224093106","0.911916011252138","0.0673146845810753","0.076893907697713","0.0574553904951742"
"mle-w","0.0484358619975324","1.92764718812648","2.86718539125374","1.75310394306021","0.201141125020467","0.163022118304378","0.180617141324334"
