"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.044952154981","2.11883236063159","2.99442033120258","1.0122181583177","0.0575436927965796","0.0626864552387904","0.0437374255432533"
"naive","-0.36081724981982","1.29634362251654","1.33605376222128","3.19743387411481","0.165508525646875","0.184771376616131","0.140277297960412"
"cc","1.08484594433737","2.02308671505824","2.96965690795435","1.04170916312545","0.093031645875061","0.0866022118347615","0.0673281638749788"
"ipw","1.1013681856494","1.99309033189579","2.93904598051289","1.04253315534209","0.0949698555077373","0.0967809020925915","0.0803393205881348"
"ipw-w","1.09682439126492","2.13476375917799","3.00486765528303","1.04758710505957","0.115190544479843","0.106012046895111","0.0993929341634661"
"ipw-yz","0.958927225600878","2.02552955005736","2.99039176194757","1.04918953577596","0.098924765247939","0.0914663901200011","0.0748371242360003"
"acc","1.05969047507062","1.98611499001446","2.95696894013253","1.04273261402063","0.0889128945983475","0.0848138608349148","0.0637230595576726"
"acc-eta1","1.04360208962834","1.96574899435506","2.96257981550532","1.0442513707732","0.100806771029353","0.0964487776380601","0.0819851852516241"
"acc-w","0.809784815975978","1.91363219468032","2.90383252172246","1.08766611200624","0.107703776968958","0.107924399610354","0.0847062409212318"
"acc-eta1-w","0.580513582185563","1.88727916798951","2.88716900575183","1.17493105589699","0.137577472361672","0.150290287275653","0.129394308209025"
"acc-lambda","1.06114823313011","1.98738626763748","2.96016042316761","1.04263509669067","0.0886567452366809","0.0842361457676193","0.0636293840824223"
"acc-lambda-w","0.975811707682045","1.9678209791769","2.94995661875588","1.04940935808585","0.0891774828061987","0.0853321447792263","0.0632728803798976"
"macc","1.07558345299362","1.98492470419482","2.95450688746571","1.04246646125798","0.0891099019817785","0.0833422961071746","0.0637406717400432"
"macc-eta1","1.04940821812139","1.95955112734961","2.96259217600541","1.044397848115","0.109767478350685","0.102770615621372","0.0914198299692719"
"macc-w","0.673968227272956","1.8809949347123","2.82649785868269","1.14699788978229","0.127880439154849","0.135021497787386","0.111025633097877"
"macc-eta1-w","0.580513582185563","1.88727916798951","2.88716900575183","1.17493105589699","0.137577472361672","0.150290287275653","0.129394308209025"
"macc-lambda","1.06649414694169","1.99891303354106","2.96978804157427","1.04219845785603","0.0907127550822233","0.085007368920887","0.0645740108198938"
"macc-lambda-w","0.990929093926714","1.97706146241098","2.96354796981364","1.04722692632379","0.0902835621466852","0.0867852872479564","0.0628056252004637"
"aipw","1.09214170592669","1.94430567704982","2.92206415620747","1.04497162938676","0.0912688305261675","0.0932808051162402","0.0756425059147305"
"aipw-eta1","1.06551280039328","1.9311106047143","2.92664827772976","1.04616679744045","0.0998258380240776","0.101710570007322","0.0813390198271062"
"aipw-w","0.577268622462012","2.09089047814863","3.01050880420669","1.15661697141721","0.122490426394047","0.129611944800103","0.0823849503065998"
"aipw-eta1-w","0.706331564454001","2.06912424192801","3.01252084501171","1.10673933625554","0.113855103125559","0.119341413444709","0.0739949097332194"
"aipw-lambda","1.08064460707643","1.96204807597138","2.93642610371109","1.04364333888242","0.0918167943815678","0.0941748775177575","0.0753137137817167"
"aipw-lambda-w","0.894457266813712","2.08366114990089","3.02909111744301","1.0597090412368","0.104661080645627","0.108807529685125","0.0725321383531279"
"mle","1.06360108393172","1.9881090755606","2.94261748355814","1.02928663937058","0.0780326223189009","0.0751921110825567","0.0561111797662994"
"mle-w","-0.0279540067552446","1.63333150758117","2.52407188304179","2.10962346285053","0.160300452268359","0.153232810516987","0.154658694772075"
