"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.98799809503879","2.08511300874279","3.05862540123819","1.02036236356893","0.0590690114566848","0.0675461803384521","0.0458728552505302"
"naive","-0.57688374193792","1.75394388697171","1.85898090637647","3.15308171796858","0.168668736921037","0.19874765921408","0.130615136353064"
"cc","0.949327040010328","2.10880875911205","3.04842665744976","1.00907411892897","0.0829726607005578","0.103134166570928","0.0730610044031156"
"ipw","0.950565965268438","2.12680334929036","3.07642987830395","1.00972622342424","0.0776875006198442","0.0988996962456286","0.0672698359159908"
"ipw-w","0.93780159610628","2.03568861247253","3.04937733405443","1.01164560911372","0.0964221237889486","0.137614470316459","0.0968572207272753"
"ipw-yz","0.845961664459871","2.11588980762454","3.07445980053861","1.01400929685362","0.0806393894240324","0.106432884388092","0.0705810538269706"
"acc","0.952653528837314","2.11797750870831","3.06294381658891","1.00926805041651","0.0796920545060822","0.10089799964846","0.067540406920678"
"acc-eta1","0.944995011524982","2.14086795522776","3.07655122518168","1.00981740764407","0.0886281939462805","0.103080416885772","0.0738700572820368"
"acc-w","0.741031072974904","2.03847951871729","2.97991506905179","1.03958870964712","0.100351579344222","0.134830677933418","0.108715102315676"
"acc-eta1-w","0.548719612124881","2.00747820914601","2.9708842210174","1.10225807159044","0.127021587628237","0.165583565990659","0.145608067984123"
"acc-lambda","0.952496247028702","2.11278226612662","3.05678199462601","1.00914476106227","0.0801024289565262","0.100287002782708","0.0680581847866304"
"acc-lambda-w","0.877991046877249","2.0970705436899","3.04776823549743","1.011689878953","0.0805617131568765","0.100719404714727","0.0678965234282797"
"macc","0.952141062417052","2.10266779229607","3.05162043141355","1.00911683544669","0.0795451403120953","0.100255422637769","0.0687201815482923"
"macc-eta1","0.939467120283114","2.13927395549944","3.07951735219202","1.00988693754249","0.0879464412912248","0.103644164210046","0.0727026111596442"
"macc-w","0.597009156375414","1.88368618527657","2.82358897261044","1.13711143204576","0.126912558052169","0.193052285161718","0.189332698133388"
"macc-eta1-w","0.548719612124881","2.00747820914601","2.9708842210174","1.10225807159044","0.127021587628237","0.165583565990659","0.145608067984123"
"macc-lambda","0.949442260412577","2.1216996879116","3.06154374040455","1.00923058521342","0.0803761887147288","0.100735950275539","0.0687360691411788"
"macc-lambda-w","0.889212373654053","2.12228943829417","3.07029335228912","1.0107933410615","0.082071421241588","0.102049161674798","0.0695564881865482"
"aipw","0.947530348177625","2.11981095131009","3.07573420926098","1.00966662899675","0.0750254831834299","0.0945897785015561","0.0634495060489808"
"aipw-eta1","0.949753579841798","2.15179134846955","3.09976652213722","1.01133140514714","0.0770934122782322","0.0984085793539854","0.0608258535469146"
"aipw-w","0.392014466144771","1.93950287400926","3.02853212507994","1.16847606776656","0.123843806333013","0.144498466846205","0.0933214773032517"
"aipw-eta1-w","0.572048995621792","2.0314417066296","3.08617494423821","1.0787106689799","0.113174874435793","0.13878560504686","0.0887403796646352"
"aipw-lambda","0.949245356724829","2.14085481392833","3.09182463525286","1.01063534048221","0.0744882651462586","0.0966204803770505","0.0605821184263872"
"aipw-lambda-w","0.832422188041912","2.02932617143348","3.0448535622498","1.0189587039027","0.0957012367205422","0.134505906919495","0.088407247595486"
"mle","0.960859930155395","2.1096349781446","3.03663219571766","1.00666237011639","0.0752404321304658","0.0897771442863396","0.0622512511999661"
"mle-w","0.0746694896671281","1.9900183278492","2.99912061445151","1.68530361316352","0.16177197906948","0.141960002422468","0.106924052805404"
