"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.909812319718175","2.06638079737727","3.03502575540562","1.05042225486944","0.0610854822137977","0.062740656430302","0.0428507958639975"
"naive","-0.634486165907919","1.44268296598711","1.74604485366264","3.31326103451637","0.177127658940973","0.226253823178732","0.137937870768753"
"cc","0.873944362004043","1.9943723379218","3.04993626042679","1.08842545795945","0.0906544780924702","0.0939398598831553","0.0713229496261848"
"ipw","0.898284009149007","1.9824130671866","3.05398497328444","1.08882735776155","0.0881796889266005","0.093700121574454","0.0627887895509123"
"ipw-w","0.79651446715525","2.06706339771299","3.11776273752726","1.094827426624","0.129375785850399","0.133790389948463","0.101976206487537"
"ipw-yz","0.765449012551061","1.97642990608702","3.06464525243944","1.09386424669958","0.0948623161544148","0.0986025583147591","0.0680916652274499"
"acc","0.844534827911673","2.01924712416683","3.06330414268629","1.08906061857908","0.0882195726281627","0.0916793971424915","0.0708983346295616"
"acc-eta1","0.781430681420977","2.03977863576278","3.09913619740102","1.09369521755333","0.0938525829479454","0.095116951866909","0.0788053413189495"
"acc-w","0.697131266353077","1.99218121361463","3.07075148081751","1.10225531359986","0.0914800253300605","0.092302210405086","0.078147186779376"
"acc-eta1-w","0.506653955325922","1.97278500230951","3.10235578088747","1.14738892140927","0.10663249701379","0.1024863785308","0.0898000403765746"
"acc-lambda","0.852024445303293","2.02109484181515","3.0675190820453","1.08899531984607","0.088165691562554","0.0899696635202001","0.0701717043423927"
"acc-lambda-w","0.754072549171692","1.97408391952313","3.0719519896918","1.09516671021016","0.0867014373670437","0.0897443730945408","0.0692922478283277"
"macc","0.850677871788611","2.01376151718435","3.06301447583624","1.08884214862401","0.0876639811983233","0.0888132995645399","0.0696235260490745"
"macc-eta1","0.771975442674215","2.03825518219377","3.09897856854562","1.09439213370307","0.093644511392902","0.0952652620673701","0.0783716367859312"
"macc-w","0.592813073556643","1.94340888405517","3.02552145990758","1.12664663192405","0.100628398340915","0.0950260128790835","0.0851961319285422"
"macc-eta1-w","0.506653955325922","1.97278500230951","3.10235578088747","1.14738892140927","0.10663249701379","0.1024863785308","0.0898000403765746"
"macc-lambda","0.840081023865099","2.00313715059043","3.05559629175594","1.08895793557978","0.0882812516729638","0.0907699769203555","0.0700515580078538"
"macc-lambda-w","0.740044165919151","1.95768580270405","3.07515507275245","1.09732833877331","0.0877357637217417","0.088313549919978","0.0704807905431819"
"aipw","0.855102156336056","2.00404319138999","3.07430663936353","1.08899947754611","0.0859528462962853","0.0875975162349045","0.0625601535253076"
"aipw-eta1","0.820711524975127","2.01131134393833","3.08059790181085","1.09017717140113","0.08883178193859","0.0938254042258227","0.0685529035433758"
"aipw-w","0.323635404696068","2.02484747858525","3.18616438723384","1.21882848074518","0.135019905331409","0.110162349770887","0.117619452783196"
"aipw-eta1-w","0.459063143992586","2.07444955375268","3.20166692877479","1.17020258849801","0.120025885881882","0.114437564513209","0.107966229647533"
"aipw-lambda","0.863797132125345","1.99271266281694","3.05499459658857","1.08848951512687","0.0860276167385498","0.0908144488079363","0.0619221988856375"
"aipw-lambda-w","0.546630886886604","1.96365823225439","3.18788633395319","1.14566819063142","0.117127949255311","0.110051991549804","0.0981701253345889"
"mle","0.902600391917615","2.01416634710596","3.04010125989739","1.07626128084472","0.0796361579354666","0.0822268208997073","0.0597760997954439"
"mle-w","-0.0751471279987071","1.72105680706029","2.84045472302809","1.9298133559634","0.18270206259891","0.157559834959027","0.126337341083605"
