"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.07399036862149","1.90713676021076","2.94740079990786","0.910690788782674","0.052899583184138","0.0538015148949343","0.0434011237198974"
"naive","-0.0951801890807922","1.34150777803752","1.63555465483727","2.88180994437001","0.149675179956512","0.187423782183537","0.159936669881048"
"cc","1.18302248009156","1.9403280862025","2.90878015815092","0.872337387244469","0.0714283170697774","0.0597810478516491","0.0562976697203605"
"ipw","1.16821184351356","1.95180460678839","2.91035003930264","0.872558195292485","0.0737372170551752","0.0649925260061318","0.0598669403187296"
"ipw-w","1.17240218283615","1.97603750780793","2.86483390572641","0.876863847769739","0.0822594094116177","0.0629657997816531","0.0674741075801436"
"ipw-yz","1.08586342691586","1.945683817957","2.91388926062011","0.877615360406652","0.0749541118896807","0.0664426719657997","0.0595180266317894"
"acc","1.17587452267113","1.94642297730207","2.92117099170123","0.872468220305815","0.0687861768476856","0.0556979938216179","0.0546500074417417"
"acc-eta1","1.18475287944485","1.94864638964147","2.91972044661768","0.872453268716439","0.0739786854118613","0.0575802786544557","0.0571652007297335"
"acc-w","1.05740624946804","1.90576018518893","2.89203705461783","0.882370986531775","0.0794653586595797","0.0750018629228866","0.0782638129274478"
"acc-eta1-w","0.940020792072069","1.87953555080936","2.88752457501294","0.907895741817997","0.0983876526134386","0.0982617330573691","0.0986660009058185"
"acc-lambda","1.17990381720555","1.94472265313996","2.91333537463921","0.872359348986721","0.0685869876907829","0.0551965305520894","0.0539800649769186"
"acc-lambda-w","1.09969258571995","1.93048420183624","2.91067201651182","0.87622484558737","0.069800039549995","0.0589300028047363","0.0553380581526918"
"macc","1.18557822227031","1.94370468457922","2.90933338954564","0.872347690808008","0.0686886100068823","0.0563270031973371","0.0550615097777227"
"macc-eta1","1.19880268217201","1.94664474941345","2.91497800500679","0.872548470056737","0.0774200831380955","0.0598736198202932","0.0597074709400576"
"macc-w","0.942299146706725","1.87125145968047","2.80924169604835","0.921004993748849","0.0869220537234504","0.0836992298514604","0.0983501229042106"
"macc-eta1-w","0.940020792072069","1.87953555080936","2.88752457501294","0.907895741817997","0.0983876526134386","0.0982617330573691","0.0986660009058185"
"macc-lambda","1.18893425184244","1.94327072402322","2.91235377097567","0.87237597181916","0.0694883301559363","0.0562426154315385","0.0541437571248252"
"macc-lambda-w","1.12525475218122","1.91498851092375","2.92531407359544","0.874737411001266","0.0709210425829452","0.0608792575168835","0.0565436384404156"
"aipw","1.18025677109146","1.95389731821691","2.90183734403998","0.872612549184159","0.070012693521841","0.0603830415846109","0.0576149216554426"
"aipw-eta1","1.18306423282189","1.95939680737267","2.9197530861599","0.872565451438506","0.0727436384319734","0.0599991459195751","0.058798301959475"
"aipw-w","0.806373243953002","1.94390267126825","2.84157367037302","0.964752049241445","0.0959257880414377","0.0759824506248322","0.0792867254659679"
"aipw-eta1-w","0.964065156635685","1.9395197154748","2.8818048735747","0.902548403191072","0.0941679112686503","0.0833965067164399","0.0834265258078877"
"aipw-lambda","1.17566351458676","1.95643142518008","2.9149445398749","0.872514192363849","0.070670848388046","0.059661937434151","0.057343241217265"
"aipw-lambda-w","1.07514545390153","1.9196703660052","2.88186346325139","0.880571850205885","0.0819401762207117","0.0641439060297914","0.0689178531252845"
"mle","1.19873371377343","1.92788026645189","2.8904279052534","0.874842393052159","0.0654916027813098","0.0589822933069333","0.0541300654349954"
"mle-w","0.44645661188472","1.80906099182776","2.90156062058685","1.41408008273672","0.140347246174851","0.100561653120364","0.0973774721809757"
