"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.939097823332614","1.90672544182379","2.95406382386455","1.02358804469987","0.0588431840365918","0.0670192867354682","0.0409276318846511"
"naive","-0.546717581064094","0.957471869969437","1.62228816345222","3.08530413003552","0.17166735165724","0.207303915055499","0.119179555698634"
"cc","0.802175583406823","1.88648875827399","3.01483877692668","1.01393942996782","0.0811699745599896","0.0865368543384068","0.0586192558216621"
"ipw","0.836291265242735","1.89923108222106","3.02334052167494","1.01467216542537","0.0872586334252614","0.0948616333478888","0.0617385358423051"
"ipw-w","0.77611307265903","1.94466896202478","3.01178347221989","1.01625591434655","0.0985222744267677","0.102940883291324","0.0651651347011049"
"ipw-yz","0.710944020227272","1.88917769856441","3.02353913334507","1.01790039371702","0.0860656304581329","0.0906155720984217","0.0611914976277382"
"acc","0.787072213928179","1.89200908562418","3.03521698642078","1.01434536809226","0.0796897568804757","0.0860672035166696","0.0578687993831676"
"acc-eta1","0.74250305756437","1.91869017897214","3.08397247433021","1.01873343885332","0.0854815212795489","0.0906313276333826","0.060595219130564"
"acc-w","0.626095172270792","1.94613512914251","3.08217883780442","1.03034358337244","0.0959540067721455","0.129023007302536","0.0761280246120079"
"acc-eta1-w","0.390588477568247","2.05337747556263","3.19135653476287","1.10488657733224","0.116771524571316","0.161789296693275","0.0938826766195901"
"acc-lambda","0.790744862927037","1.90257986784794","3.03077788287801","1.01420244491367","0.079726335400219","0.0853851573600855","0.0571774965169328"
"acc-lambda-w","0.727483712557922","1.8979015072142","3.05103895297535","1.01715346225293","0.0803601729953238","0.0853941366584629","0.0564931851850651"
"macc","0.788245047850992","1.90729620583128","3.03716098098275","1.01441843209616","0.0791537148742541","0.0848738413578537","0.0571876337838687"
"macc-eta1","0.741791176154916","1.91415167152013","3.08008855396349","1.01839699977836","0.0850685328222889","0.0912348586171578","0.0602900698171322"
"macc-w","0.445671002845764","2.00850226013062","3.0732386574608","1.07741150341102","0.109854858727095","0.157094139534085","0.0953576252775658"
"macc-eta1-w","0.390588477568247","2.05337747556263","3.19135653476287","1.10488657733224","0.116771524571316","0.161789296693275","0.0938826766195901"
"macc-lambda","0.785047320418709","1.8960980457614","3.02945552584813","1.01420471730015","0.0795627617614115","0.0852308947307783","0.0571610580561056"
"macc-lambda-w","0.717240665473573","1.92459242999789","3.08036055885334","1.01974488837762","0.0816010647078164","0.0858759209657253","0.0572046205566761"
"aipw","0.805858912450557","1.94492301443035","3.07091489623927","1.01703033081951","0.0865794061016433","0.0932409000723356","0.0608711041968803"
"aipw-eta1","0.792631110741513","1.91609716182779","3.07622045443839","1.01704669359268","0.0897208804887097","0.0992157663601008","0.0633176570758236"
"aipw-w","0.244374110894291","2.14741888146668","3.18781486578842","1.17285842690745","0.121216637248276","0.150702560982056","0.0758465064521891"
"aipw-eta1-w","0.466984354843146","2.063650185153","3.15364398728141","1.07812420481789","0.113359859582378","0.138606866735927","0.0723279683935799"
"aipw-lambda","0.814028617494218","1.90642552462914","3.03565796135465","1.01446955611592","0.08529615804479","0.0935548539591579","0.0605756978108424"
"aipw-lambda-w","0.631435237409559","2.0139168558417","3.10143035186231","1.03440806724892","0.0979431399498215","0.100558558625965","0.0611572879053213"
"mle","0.82595655196313","1.91599621314821","3.02652202288343","1.02600232234334","0.0743918317992561","0.0794909379962926","0.0555292116704962"
"mle-w","-0.17851465357805","1.43059974700656","2.65441319538606","2.01586385527302","0.146204701040332","0.163105286792033","0.134115655940469"
