"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.08677632632712","2.02287098539747","2.9511321967789","0.915246496545885","0.0530860611233146","0.0510715989858012","0.0417416558764648"
"naive","-0.288494661192701","1.34074196901997","1.48505027494393","3.1828024719325","0.164683202776566","0.204113877025099","0.123666017943672"
"cc","1.04811109179326","2.05982435484912","3.02295463754721","0.894556827834248","0.0769502297210729","0.0875259654440419","0.0610739782093881"
"ipw","1.03719647973982","2.03270351325512","3.02984504866505","0.89500740267685","0.0823900874399958","0.0880613315585028","0.0588729893059287"
"ipw-w","1.05684932126639","2.02533474892697","3.03617552740254","0.8955452333757","0.075686668115077","0.0901031559398499","0.063852239141247"
"ipw-yz","0.948823148042978","2.02181924857734","3.02447005615649","0.900357573756363","0.0851467824911968","0.08896253548968","0.0653868721094248"
"acc","1.02366818159622","2.09555857262116","3.01676890578773","0.895677515715387","0.0736085906650016","0.0824797666700864","0.0582483911164046"
"acc-eta1","1.00715588409691","2.12645839993844","3.00994304078551","0.898288128711995","0.0797284488930038","0.0849056512794654","0.0667459736052708"
"acc-w","0.861243049483631","2.06252219754431","2.99995255982207","0.916278889765117","0.0873305083132647","0.0925848224924366","0.0680546422638504"
"acc-eta1-w","0.724365404286763","2.09937674738436","2.9998540145557","0.956635059031752","0.0978017977770331","0.102069267035613","0.076318042671821"
"acc-lambda","1.04543342171982","2.09777667813784","3.01334318482366","0.895430486960597","0.0736608584785477","0.0819029801048792","0.0589848412549592"
"acc-lambda-w","0.98869693831844","2.07038176707953","3.02104939423129","0.896676131620651","0.0746565240239626","0.0835612095193058","0.0590458628364317"
"macc","1.05616109780165","2.10413104059596","3.01557470823049","0.895555193593742","0.0737629574987394","0.0806727097698984","0.0596991713534807"
"macc-eta1","1.00861794733686","2.11763436346305","3.0051181102087","0.898042829886096","0.081239837400903","0.0861987313307825","0.0717443502015782"
"macc-w","0.802767854818318","2.05669304503015","2.95822180413311","0.938343177750149","0.0950296051194944","0.100389057499971","0.072942648194123"
"macc-eta1-w","0.724365404286763","2.09937674738436","2.9998540145557","0.956635059031752","0.0978017977770331","0.102069267035613","0.076318042671821"
"macc-lambda","1.03274719236519","2.08565725622467","3.00692346252872","0.895552482772515","0.0736308956134325","0.0829315842860376","0.0603528158873607"
"macc-lambda-w","0.993645710816769","2.09292074113366","3.03005874405564","0.896581166945323","0.0758047828338557","0.0848492654986811","0.0604374918551505"
"aipw","1.06080969278611","2.09076668988033","3.0079264100942","0.895379967894666","0.0774851626810023","0.0808023788535352","0.0632961012004429"
"aipw-eta1","0.997149273717597","2.08242731652395","3.00444896783208","0.897245622378733","0.078157601998007","0.0833424001097863","0.0661645038432676"
"aipw-w","0.764214532701747","2.06535682537436","3.01436619671276","0.939718678364139","0.0895861643852965","0.095374381732296","0.0680046943929757"
"aipw-eta1-w","0.807252688511722","2.06463319619842","3.04158537452985","0.924992924387334","0.0854411278404495","0.0882415628528934","0.0707571405691125"
"aipw-lambda","1.01791774805125","2.067755898607","3.00753341895936","0.895618256809914","0.0764574383602584","0.080348156057402","0.0580329412261772"
"aipw-lambda-w","0.975248958454586","2.0909921104059","3.05438602982231","0.897779333023004","0.0743489326039257","0.0839195019585399","0.0645680333252556"
"mle","1.08159969220548","2.06881156199074","2.9906179698526","0.896688801099715","0.0699805559815997","0.0757479092548925","0.0563870239575651"
"mle-w","-0.00918564990608292","1.63466242742597","2.60618486233711","2.01618089333276","0.153469053060891","0.170053920935709","0.159929312487282"
