"beta1.x","beta2.x","beta0.x","beta1.y","beta2.y","beta0.y","Method"
0.198902391328734,0.134873408816782,0.0973862296330717,0.043539926757109,0.0410376681801466,0.0612008584411082,"acc-lambda"
0.216837267903118,0.244402470540641,-0.113227612621906,0.0441941617172777,0.0408699868164829,0.0636897633455853,"acc-lambda"
0.211673709343603,0.220554929921496,-0.0582089913958805,0.0460400614774933,0.0348195626952431,0.063716614477465,"acc-lambda"
0.195361444892928,0.187188560868728,0.0921437254998674,0.0466743230015126,0.0383979151477052,0.0626929445731187,"acc-lambda"
0.226070613562965,0.214744043934214,-0.0375627573575477,0.0439700097008829,0.0349621323027442,0.0668480622962799,"acc-lambda"
0.119724214313494,0.221750059696428,0.098919175854521,0.0413087687214578,0.0334539814201598,0.059758674313245,"acc-lambda"
0.177454959439773,0.169841816410482,0.0270730708881547,0.0459918380061487,0.0391661724264734,0.0657393254839258,"acc-lambda"
0.228627190678959,0.229145120171741,-0.0262119068753431,0.0382233802716295,0.0367152311055599,0.0663606026909922,"acc-lambda"
0.100112481707487,0.195313384939766,0.212276120865445,0.0416064738283806,0.0382392384157414,0.0628050086592302,"acc-lambda"
0.213370449495666,0.173183071834129,0.0251878460951699,0.042002191231325,0.0337316191412626,0.0616920662116701,"acc-lambda"
0.192791274665143,0.212169624729515,0.0316343457716278,0.0464478000480472,0.0393552995260626,0.0677953593935358,"acc-lambda"
0.151790483750828,0.139628823889964,0.140767133787099,0.0445520703303867,0.0322722830114026,0.0679287186584591,"acc-lambda"
0.262706149264231,0.204681426228206,-0.0700693079664812,0.0430309638801275,0.027596877141785,0.0624941718398403,"acc-lambda"
0.177190153843942,0.196538156396422,0.0568691274742887,0.0476173213094373,0.036228670617832,0.0700845154391986,"acc-lambda"
0.254895469664937,0.161462808178631,-0.0373227044742501,0.0456067200641139,0.0373438370901154,0.0695001539066016,"acc-lambda"
0.188149891361641,0.19809563382037,0.0133842162717414,0.0404064407680182,0.0313573441296662,0.0592612137127773,"acc-lambda"
0.243191944845422,0.181772846887631,0.00513797234272646,0.0385957278040534,0.0350259192327536,0.055249569117705,"acc-lambda"
0.243748600890109,0.183963967321387,0.0521389476450691,0.0413372113035583,0.037684166227225,0.0630859644630374,"acc-lambda"
0.172495301753378,0.255522399558952,-0.00637450435800486,0.0488059449495842,0.0376877246504233,0.0729632253121516,"acc-lambda"
0.124023887459857,0.210148414171575,0.0368959336594527,0.0461455329671899,0.0342692896529239,0.0593995225614887,"acc-lambda"
0.210184801286562,0.216996326009985,-0.0174033799224233,0.0460370341850541,0.0355779548269697,0.0686175174584608,"acc-lambda"
0.210607462095942,0.18503430049368,0.032156150905392,0.0402841255605411,0.0357223989386493,0.0587016209438283,"acc-lambda"
0.226771672047963,0.253702346168613,-0.0792774189968517,0.0391134873027223,0.0340717974662308,0.0573051014431151,"acc-lambda"
0.193810875169827,0.260946501201688,-0.103019753299676,0.0421954074603021,0.037023817626774,0.065347093640671,"acc-lambda"
0.0907623484606238,0.222464038982894,0.0090263818349418,0.0421221809302439,0.0380580211903506,0.0663465233566029,"acc-lambda"
0.18135843843178,0.207926981812713,-0.00259381223855801,0.040640030006762,0.0335512250744357,0.0639993002942603,"acc-lambda"
0.115080533510123,0.215034734586041,0.122348285826322,0.0410714316958046,0.0340854526414224,0.0602972410172179,"acc-lambda"
0.223955494549185,0.144272691834147,0.0119767197256341,0.0417412311961407,0.0383604598338083,0.0618251005242354,"acc-lambda"
0.2030391297885,0.211221771111279,0.00637868303033809,0.0422556368461938,0.0375275081719897,0.0649473752885627,"acc-lambda"
0.232142705020903,0.219733994704444,-0.0738715458686344,0.0444058302797841,0.0315548191102174,0.0595481464531544,"acc-lambda"
0.190584200820385,0.1657724073426,0.0748010667546392,0.0437519112179459,0.032206974292081,0.0638437103775063,"acc-lambda"
0.196911163157803,0.22681519953633,-0.0314469088158878,0.0426130776275891,0.0353483682187279,0.0581343848450436,"acc-lambda"
0.250318845071437,0.181399804931746,0.0102290773609054,0.0441308386967761,0.0362502296241723,0.0696700327455515,"acc-lambda"
0.181381170104535,0.173205256185143,0.0394656857844233,0.0480758448813264,0.0384766278049214,0.0698514166298386,"acc-lambda"
0.144907244371387,0.229518392946493,-0.0106895169559501,0.0439058208815704,0.0356530129165498,0.0657481924544446,"acc-lambda"
0.193249917982507,0.254024424798209,-0.0548968032375918,0.0457002962151021,0.0361407046714515,0.0651213951199701,"acc-lambda"
0.177672156824198,0.247882067682504,-0.00112785249429014,0.0432286148925581,0.0393687581088348,0.0649337707905036,"acc-lambda"
0.158868735027358,0.186375963114078,0.0537596896191272,0.0444374123290761,0.0410128942834894,0.0657702207691617,"acc-lambda"
0.157441995171761,0.252737574883038,0.0128508809213101,0.0450163365684699,0.0428525672586607,0.065699636768294,"acc-lambda"
0.155218981385693,0.289284683929526,-0.0454043249166727,0.0436692418467915,0.0353265386111145,0.0603099012670401,"acc-lambda"
0.168834040797271,0.154962281715922,0.0910355707252382,0.0391328224110387,0.031629483421461,0.0613095310584772,"acc-lambda"
0.219501435874576,0.243213856025927,-0.0632470313772265,0.042914836687285,0.0370608274924416,0.0634543131562542,"acc-lambda"
0.205220176872163,0.241913650890747,-0.0841903352883289,0.0450224432010989,0.0349623943139556,0.0593456031998799,"acc-lambda"
0.201406454878521,0.231426914240088,-0.0432502221310156,0.0425134853107521,0.0324533744664608,0.0675578885905153,"acc-lambda"
0.239511517027027,0.204078942447583,-0.0420101972831437,0.0393023906743701,0.0362198441475812,0.0568205317916871,"acc-lambda"
0.195807497787092,0.228288128656825,-0.0458656675551075,0.0463057030256433,0.0371884867258927,0.0631566472102134,"acc-lambda"
0.268041265323191,0.212087161439427,-0.0545042950092609,0.0443191969468939,0.0402765183385283,0.0654843159593117,"acc-lambda"
0.0947887312964745,0.218301069593692,0.0819064996973803,0.0485328213719274,0.0362513679330037,0.0639101351693453,"acc-lambda"
0.135056108131476,0.194229693295369,0.0123661855043935,0.0409761956550313,0.0346703972266269,0.0600474740953625,"acc-lambda"
0.22193615019106,0.168145141603664,-0.0923271851694515,0.0453341352033215,0.0381297259377766,0.0679649553505675,"acc-lambda"
0.199542805207632,0.182589183238402,0.0378064975478029,0.0507784590999636,0.0384717272588056,0.0671197451691883,"acc-lambda"
0.186606026990793,0.190578827149825,0.0283276659171034,0.0420161744529878,0.0392146613016745,0.0679531427759152,"acc-lambda"
0.268706903190508,0.166358857852483,-0.0281362214132026,0.0435933708809422,0.0358581071369829,0.0669485875525543,"acc-lambda"
0.172821174847687,0.183299801503008,-0.000382168607015556,0.0397596374953972,0.0362197370840858,0.0629433602542184,"acc-lambda"
0.226067477821502,0.235093610389854,-0.108249816495421,0.0401780970688989,0.0403520327994753,0.0614177941494797,"acc-lambda"
0.182252393251652,0.208012349423431,0.00593149854707342,0.0443542638415492,0.0346229922475734,0.0624336604650232,"acc-lambda"
0.170464707576668,0.172525682830811,0.0502710383088374,0.0444274565232437,0.0356332597639395,0.0633253254685317,"acc-lambda"
0.166574333256691,0.198821358054256,0.0358949089988392,0.0396194020442365,0.0372067814766797,0.0602180202532216,"acc-lambda"
0.324659273810079,0.186158677716473,-0.115301892488289,0.0469130024423622,0.037930736288991,0.0580505158366503,"acc-lambda"
0.1920664890637,0.166842697314271,0.042588353528468,0.0497798620142348,0.0355135694951504,0.0664685304467035,"acc-lambda"
0.154639130836826,0.202032026645269,0.0140355196007165,0.0369342309770539,0.0377285423188577,0.056638303997494,"acc-lambda"
0.248976782939553,0.161878512466247,0.0239929377058485,0.0434538125863051,0.0385900609645069,0.0724289418212828,"acc-lambda"
0.213710776029332,0.189678420780461,0.0415966114251519,0.0449479105272877,0.0366333180570364,0.0631912642888504,"acc-lambda"
0.20643242428284,0.187309634952298,0.0616738849945078,0.0419854256235713,0.0378521101819887,0.0627233466022363,"acc-lambda"
0.18917333691073,0.198904857197611,-0.0162776524357337,0.0449884949960464,0.0351961404800015,0.0680598791263344,"acc-lambda"
0.17266267488876,0.124304221864108,0.129729907514417,0.0459453902213743,0.0395039735138221,0.0719295286264949,"acc-lambda"
0.176112380687487,0.176358514945501,0.0382490867909095,0.0486046761317655,0.0383112534482348,0.0669190454114246,"acc-lambda"
0.170889172179458,0.183269268342918,0.0380419339832596,0.0427388036570786,0.0341673546966428,0.0578148725950327,"acc-lambda"
0.227808984993573,0.111998148640215,-0.0151843121114395,0.0469099566128927,0.0391550521588718,0.0662359708840659,"acc-lambda"
0.183666707480039,0.161092303040652,0.0929704480346217,0.0452134808325834,0.0347840872650805,0.0655687610637855,"acc-lambda"
0.182995746499729,0.161989426457648,0.113688904523952,0.0470996463942091,0.0349855511481884,0.0665992563031962,"acc-lambda"
0.218288003268717,0.197584990361814,-0.0741604223747688,0.0381998675379887,0.0337943163872337,0.0595956193383854,"acc-lambda"
0.30590949321962,0.155663817375247,-0.100250408461041,0.0391951594474734,0.0380639037972457,0.0613268456885212,"acc-lambda"
0.271312948537898,0.194892074341976,-0.107809213213096,0.0474097593333703,0.0421372873343231,0.0732204788600391,"acc-lambda"
0.184082336280318,0.239279266537762,0.00604076888011649,0.0438737917028931,0.0332520517584225,0.0613426278702798,"acc-lambda"
0.191071572021577,0.187327762356191,0.00202921222861901,0.0406888279118374,0.0369529504160061,0.0629774102686997,"acc-lambda"
0.259131024489205,0.233147994361344,-0.0803615549586073,0.0393785429472048,0.0362012115059122,0.0581596057175066,"acc-lambda"
0.215685281269401,0.168518919204807,-0.000278207538748283,0.043726999296155,0.0379465698319636,0.0618002941859362,"acc-lambda"
0.25922937948837,0.16401540112393,-0.037103513652335,0.0424711280377702,0.0377268398791839,0.0601549377087809,"acc-lambda"
0.254317840193406,0.190334275381227,-0.0293624183946105,0.0446632016126213,0.0379700245688488,0.0653895826795056,"acc-lambda"
0.288327616020516,0.145073018548862,-0.0304973961193188,0.0430017475860311,0.0390716529501269,0.0643917367387114,"acc-lambda"
0.186162483501276,0.0975908682139439,0.098278536353749,0.0449607838053916,0.0371208293818764,0.0736158948587217,"acc-lambda"
0.212918611183751,0.244891970488993,-0.0439694977461596,0.0432664755940185,0.0376621546020673,0.0675782420767331,"acc-lambda"
0.186335122802054,0.229439348605074,-0.057812298285977,0.0412512295167151,0.0354640869989864,0.0634702486338723,"acc-lambda"
0.180684075681539,0.22925306030392,-0.0376260085429262,0.0471992273878306,0.0422715279760754,0.0678921387611891,"acc-lambda"
0.311421502239906,0.208098759592621,-0.109490287965379,0.0404154457130407,0.0379620602105974,0.0654842118016204,"acc-lambda"
0.198018382712928,0.167797493503597,0.0365402305016165,0.0431736171285588,0.0357805125405431,0.0642439212848666,"acc-lambda"
0.212484752986688,0.248947591786083,-0.0202076710098959,0.0429142438513524,0.0330143211341647,0.0630407734050054,"acc-lambda"
0.198178592089566,0.202131531777063,-0.00801279917793147,0.0419657518359427,0.034343400546763,0.0607111074725575,"acc-lambda"
0.242590444045658,0.254992111322741,-0.0694351161591585,0.0421940790755326,0.0358147847081857,0.06086645154726,"acc-lambda"
0.22716903662299,0.199592379194534,-0.0374539118032882,0.0451489700710981,0.0383458631056868,0.0700845622277909,"acc-lambda"
0.172449491693103,0.200605589516138,0.0851016916160859,0.0416024813967016,0.0337123205314188,0.0621398340384579,"acc-lambda"
0.290810852213029,0.208676374884213,-0.0178132168250624,0.0415212616852705,0.0353075459457212,0.0593792769615463,"acc-lambda"
0.210499413619826,0.183546351879052,-0.0401644280367605,0.0429552528065923,0.0327022088564833,0.0665898533852324,"acc-lambda"
0.244208577717631,0.156582285888759,0.010243387494693,0.0411310940293623,0.0350332864980781,0.0621905932471348,"acc-lambda"
0.166816871304275,0.234064974741032,-0.0530020221818495,0.0477768928395435,0.0353225770022849,0.0666256349715738,"acc-lambda"
0.148757205206663,0.228022967473696,-0.0417785172209144,0.0439890285220286,0.0345435986803754,0.0638502714674216,"acc-lambda"
0.149162999927177,0.120262921374627,0.149927883316639,0.0436375782210971,0.0379855546738248,0.0705988968426752,"acc-lambda"
0.192315790363192,0.228210443326082,-0.0411862257429293,0.0399434357302598,0.0388092745153393,0.0656847826354609,"acc-lambda"
0.173249154196635,0.268796287192319,-0.0377402246371222,0.0427321639294005,0.0370731147092041,0.0632679911589505,"acc-lambda"
0.229218927944314,0.189991743624281,-4.34576572459219e-05,0.0446873124648445,0.0354774984408586,0.064412941955133,"acc-lambda"
0.162564963531731,0.237532603222185,0.00606288435466918,0.0395398561948254,0.037783750841795,0.0658875624444779,"acc-lambda"
0.204615380304835,0.180107091341787,0.0732455970499353,0.0452952158202389,0.0412689511056175,0.0638978156931272,"acc-lambda"
0.206929644795968,0.192156441747434,0.0135583473021168,0.0481112349602558,0.0391103103250057,0.0663513861802597,"acc-lambda"
0.121798384805676,0.267277057170494,0.00580482188296433,0.0444020342214749,0.041941388094994,0.0613760849388796,"acc-lambda"
0.17507733155709,0.254873879570525,-0.0570390290884517,0.0482229353303891,0.0383350597558757,0.0664246255181154,"acc-lambda"
0.270148823025572,0.213352269788413,-0.0895076402993044,0.043740359790709,0.0396040411557934,0.0654268771851263,"acc-lambda"
0.131031119433554,0.281519919901933,-0.0276339471263398,0.0447091690204083,0.0338686685362462,0.0627585618218295,"acc-lambda"
0.223849258760603,0.208798611778777,0.00816131228854675,0.0447874471115196,0.0379387449627287,0.0663444625640277,"acc-lambda"
0.251297520154911,0.164371863357753,-0.0119917547422375,0.0422861368593544,0.0375912014924407,0.0610934857836264,"acc-lambda"
0.236344292840303,0.204714382667343,-0.053075881548037,0.0391735073143496,0.0288392821403157,0.0605874105360913,"acc-lambda"
0.293448628957881,0.164411139025506,-0.0541767223427202,0.0438147071156783,0.0340593543322829,0.0664241133346854,"acc-lambda"
0.212597973694494,0.271837140692425,-0.07373560671535,0.0396000939427976,0.039146461573776,0.0659658368480342,"acc-lambda"
0.166839826654827,0.154714626496072,0.0587881430514748,0.0460724133819218,0.044868905096569,0.0736022124868993,"acc-lambda"
0.188504098012747,0.192718963974969,0.0244290211210385,0.0422401070353082,0.0388563524956494,0.0620967088586485,"acc-lambda"
0.217237700888659,0.216908754355741,-0.0956261096455005,0.0428488625207517,0.0352421207144431,0.0652012978555525,"acc-lambda"
0.18757022090246,0.160671843866736,0.0965330752101047,0.0448593185362487,0.0359305082091806,0.0645213406218942,"acc-lambda"
0.226044481844978,0.179563875165349,0.00741629626045152,0.0375924842574771,0.0395244153080073,0.0685328713106583,"acc-lambda"
0.152205756296713,0.225146017727236,0.0559524381875856,0.0402497088743952,0.0354644762517827,0.064420478140258,"acc-lambda"
0.233318999068512,0.140940665979886,-0.0266698541168863,0.0459897768698241,0.0358007143484928,0.0686886140868364,"acc-lambda"
0.221416393736977,0.204614974311024,0.00120507447676602,0.0423082099904679,0.0358040113333002,0.0591388537900739,"acc-lambda"
0.197933214241237,0.183582212914826,-0.0366002835801755,0.0478026347185994,0.0409184938863626,0.0704378494545452,"acc-lambda"
0.172284917243304,0.237913943633527,-0.00520991394047955,0.0429439979385128,0.035624440577123,0.0584439955473302,"acc-lambda"
0.238166302849501,0.210736599585669,-0.0357251313426369,0.0448666115081663,0.0364177419198904,0.0594961614531829,"acc-lambda"
0.138096281649196,0.253567307222607,-0.044015133949618,0.0427894212154329,0.0341635296066071,0.0625445000138953,"acc-lambda"
0.134611491206403,0.253016275274659,-0.0296543139004496,0.039937200004047,0.0384039558661304,0.06272521385383,"acc-lambda"
0.187320287523593,0.240637046829479,-0.055779633038054,0.0502790667071228,0.0365853704214559,0.068247580907154,"acc-lambda"
0.212083967567312,0.186883584790881,0.0114395694778917,0.0428092628469956,0.0390147017093444,0.0617436088552602,"acc-lambda"
0.123734893325765,0.244513708369363,0.012236611252846,0.0419116709902707,0.0343962237936016,0.063503379537813,"acc-lambda"
0.210945573182813,0.231430694865821,-0.038381048611197,0.0471674121248567,0.0341388317702923,0.0698685316512006,"acc-lambda"
0.118643053402299,0.191998589310861,0.0773949382603395,0.043982394686779,0.0361508474044918,0.0648663100708148,"acc-lambda"
0.189641439337461,0.213895085257894,0.00312268323655384,0.0419040174808801,0.0377246195279944,0.0592118653127054,"acc-lambda"
0.207299150169193,0.178520751974353,-0.00159156682202107,0.0439033210966496,0.033999088556615,0.0645755192603802,"acc-lambda"
0.209170295797317,0.168898083459941,-0.0310257662387029,0.0402784499076552,0.0360935150329802,0.0602026209639111,"acc-lambda"
0.180104398788727,0.213138654218368,0.0236419091564879,0.0432573720585142,0.0326332630989853,0.0565298024145265,"acc-lambda"
0.278388151923038,0.187316983532725,-0.0179599164318561,0.0455597650236531,0.0411849890793266,0.0727104619538518,"acc-lambda"
0.239026303569832,0.154047030188435,0.00577571906448355,0.0438245440665931,0.0361595464667705,0.0669233078100653,"acc-lambda"
0.234570772991032,0.129849791776708,0.0572630875833485,0.0415918147934147,0.0337785895091399,0.0658548299034798,"acc-lambda"
0.257051833456607,0.212555434092483,-0.0941460196697909,0.0471970162713703,0.0342748113407547,0.0613290810420632,"acc-lambda"
0.163097390703253,0.217818954796713,0.0635648522948942,0.0456702459299009,0.0359171227382328,0.0701868168057333,"acc-lambda"
0.262703429408555,0.177257899750843,-0.0293002075557391,0.0418221930063758,0.0385391611013802,0.0588263067585573,"acc-lambda"
0.185125412087761,0.241838275164684,-0.0449599006277461,0.0456893322507531,0.0439712684560456,0.0603122694944735,"acc-lambda"
0.148891810262682,0.175213061993935,0.0812651885033344,0.0418974380982712,0.0378413995920008,0.0648587899548902,"acc-lambda"
0.189343583750108,0.221565427226111,-0.00677933281267777,0.0447466793887558,0.0381972607138834,0.0670464495028422,"acc-lambda"
0.202410626006682,0.175141711148006,0.038820542168845,0.0402560721690164,0.0363864751828972,0.0612971289586806,"acc-lambda"
0.16243572439004,0.179175014246023,0.0257752079839574,0.0392772588691996,0.0382378653180953,0.0582259330068402,"acc-lambda"
0.178536002948985,0.206865742140578,0.0492263040913712,0.0395623521214258,0.0323508874549395,0.0575729698499043,"acc-lambda"
0.276190289447835,0.198162986499324,-0.0822612092738959,0.0447111182767934,0.0363532995712541,0.0688475221808883,"acc-lambda"
0.256688362630023,0.21917940990811,-0.05362330244433,0.0431576744049087,0.0355025682708329,0.0648143884735525,"acc-lambda"
0.202615182066591,0.14998629615634,0.0913152225595694,0.0445752298851552,0.0324580269348296,0.0653878855943396,"acc-lambda"
0.132273350878782,0.216085632135552,0.101733931019439,0.0429640782835588,0.0384266545783364,0.0665612543511455,"acc-lambda"
0.253735040334062,0.0974501717388722,0.076380429858813,0.0508714006464386,0.0376434745532006,0.0738870027345389,"acc-lambda"
0.287146771536263,0.167192816772329,-0.0766000550855602,0.0435516592337732,0.0392214750066112,0.0634026671606106,"acc-lambda"
0.228198159915826,0.18101388286872,0.0755316132982348,0.0455009304113829,0.0394495040802177,0.0695179073790712,"acc-lambda"
0.178240495969241,0.247826545861027,-0.0781093053362758,0.0373560884481633,0.0309198775337749,0.0574035273460082,"acc-lambda"
0.229894481642208,0.227927625810518,-0.0644077071249265,0.0504504541844916,0.038885984754461,0.070230243259378,"acc-lambda"
0.17634943523177,0.191587232626095,-0.0483461664126697,0.0431851009005012,0.0399783676076809,0.0646020984860267,"acc-lambda"
0.219357999888127,0.227661032223361,-0.0288350117491986,0.0479561432607661,0.0380512523346437,0.0644898118570919,"acc-lambda"
0.194159206645612,0.208459252554015,-0.00917239988837223,0.0432872190093153,0.0351634911347198,0.0631378706713928,"acc-lambda"
0.189595161374677,0.168331439885585,0.0434290789122684,0.0471125616720608,0.0365583124157396,0.0648397242313571,"acc-lambda"
0.243274212273757,0.195764222911869,-0.055126675892907,0.0438152712325769,0.042851238172784,0.0682891388263858,"acc-lambda"
0.242179968505599,0.191530238578953,-0.0894492313159788,0.0443462779081951,0.0346706533020682,0.065162779881288,"acc-lambda"
0.22413251647951,0.250848369180446,-0.141175270338259,0.0417561042855766,0.0402311353716389,0.0644933273227775,"acc-lambda"
0.198430681213594,0.172331019632694,-0.0445932801546324,0.0439882570985346,0.0342618786786326,0.0682951916869246,"acc-lambda"
0.162573493728239,0.222691291522033,-0.0268641378120243,0.0455809317061094,0.0379587229083824,0.0664194024737157,"acc-lambda"
0.227646248361334,0.174333729755286,0.0613047298806568,0.0429619053799119,0.0363696411831233,0.0617425668377381,"acc-lambda"
0.194168334396699,0.22756604756803,-0.00986944675511112,0.0388393309050011,0.0361332197625423,0.0623426079340995,"acc-lambda"
0.201108231914377,0.142287976078298,0.0299005912658584,0.0461874704311269,0.0380567031384534,0.0640762533050541,"acc-lambda"
0.189459295970593,0.212331619394913,-0.00531325106272269,0.0434558543497128,0.0405121111453614,0.0644674121628256,"acc-lambda"
0.174405298216986,0.192129958729152,0.0369596109053104,0.042163403413748,0.0318241788169971,0.0649708162043045,"acc-lambda"
0.285563364058228,0.242519854137142,-0.0528483277647876,0.045051479107503,0.0370814965652131,0.0683768835708625,"acc-lambda"
0.216930593571247,0.169781720298534,0.0642454706583478,0.0424875399704136,0.0358311464419185,0.0635289959532031,"acc-lambda"
0.164828669527646,0.135742381734636,0.094468135478069,0.0432069788047243,0.0376274298443055,0.0666794018481858,"acc-lambda"
0.122130942420652,0.18332273347515,0.0913069931706161,0.04939453988545,0.0354919846072358,0.0686833484651887,"acc-lambda"
0.209326703844424,0.210372225282903,-0.0322797811228444,0.0451254593586897,0.0364574075895099,0.0639454805121364,"acc-lambda"
0.306672863474124,0.187495258867514,-0.0656310663234675,0.0449008475822852,0.0426632553391852,0.0731462495678261,"acc-lambda"
0.250048209932872,0.242953542332605,-0.0854750532003336,0.0440975068948789,0.0380673464253891,0.0649150649328881,"acc-lambda"
0.231834314906769,0.219934534194804,-0.0679617998528085,0.0458332908143474,0.0332961119574841,0.0639697018371808,"acc-lambda"
0.162851387575518,0.220919543292117,0.00919506462562839,0.04713513397816,0.0394034928206963,0.0633301316996941,"acc-lambda"
0.200640605220872,0.207507173899436,0.0368116272520287,0.0413539183955967,0.0406497274440672,0.0630556966169861,"acc-lambda"
0.142700096844231,0.215200154453173,0.0422197030232535,0.0423133463360684,0.0383125980676876,0.0624882908943361,"acc-lambda"
0.152130351450637,0.245368284766001,-0.000630241126772407,0.0493741688376487,0.0336288676895809,0.0664892863595552,"acc-lambda"
0.155961660070055,0.1882895415185,0.104821091456507,0.0406538420689311,0.0349302566835448,0.0631474544880481,"acc-lambda"
0.181383997385845,0.198155377425045,0.0324730615120632,0.0424218174716385,0.0349469051748248,0.0612877205963474,"acc-lambda"
0.193867086881984,0.145600109991646,0.0530812140607638,0.0438164462423602,0.035583723103601,0.0584636210328517,"acc-lambda"
0.161888735739081,0.175322355680467,0.115188579462097,0.047587273877546,0.0359871989839625,0.0704948880840723,"acc-lambda"
0.193908673639436,0.258883900955306,-0.00762265072338627,0.0457834361738646,0.0377394863835436,0.0696064100074123,"acc-lambda"
0.22394004712591,0.161953582724716,-0.00342459925379883,0.043389345521578,0.03801236327959,0.0687870847490164,"acc-lambda"
0.210766848501008,0.177502073120569,0.00346333732147751,0.0456411403546754,0.0338395556422637,0.0647698436229463,"acc-lambda"
0.251669813926694,0.238500418469573,-0.0982283006991744,0.0425858564776419,0.041190125011227,0.0643377615705288,"acc-lambda"
0.129798808578499,0.279905380622916,0.023081016912836,0.0457880870718852,0.0396603942921956,0.0711441859416147,"acc-lambda"
0.176096384231799,0.220922686919804,0.0149644214429048,0.051699278374118,0.038709788506085,0.068532086657982,"acc-lambda"
0.214904524541502,0.202788515317586,-0.0398370663888199,0.043183277812383,0.0396113951537532,0.0681572841815441,"acc-lambda"
0.0846537839337155,0.196028483958599,0.0976988251132064,0.0460359763485101,0.0389206002610289,0.0616587865577464,"acc-lambda"
0.152054681659229,0.221106122217133,0.0356415117824015,0.050069179569895,0.0376613524727429,0.069461713122775,"acc-lambda"
0.192253455934495,0.190851854416934,0.0827680221434021,0.0495481027732207,0.0392611897203719,0.0680841437185037,"acc-lambda"
0.235532477081202,0.223314032288484,-0.045198325840866,0.0446283547955175,0.0346770001452406,0.0563012744810723,"acc-lambda"
0.192502643376692,0.145035411987091,0.0568705565879718,0.0423052271980911,0.0344290445370198,0.0638962858309944,"acc-lambda"
0.19330708191043,0.198649593360323,0.0239681159652219,0.0421357959678126,0.0415611878417125,0.0681080756737053,"acc-lambda"
0.229402027938254,0.220539988197212,-0.0768981826846302,0.0439846942631799,0.0377244500294056,0.0588601107641733,"acc-lambda"
