"beta1.x","beta2.x","beta0.x","beta1.y","beta2.y","beta0.y","Method"
0.213718136564094,0.215112639661397,-0.0173246139038477,0.0458560906631214,0.0356697116195394,0.0685838719376665,"acc-lambda-eta1"
0.211149681520963,0.183278475090093,0.035061884760483,0.0401958868695431,0.0356438238723697,0.0585216563154492,"acc-lambda-eta1"
0.232385179219924,0.253702289876532,-0.0843300195557839,0.0388950949464427,0.0341038481563694,0.057293487131162,"acc-lambda-eta1"
0.199841263478109,0.261677277312711,-0.111177114182656,0.0414121053642802,0.0372922823216955,0.0648267483604937,"acc-lambda-eta1"
0.089035503017846,0.222275709830464,0.0107107517695544,0.0419019328926867,0.0380635573460944,0.0662813410349266,"acc-lambda-eta1"
0.176052200825159,0.2103732677932,0.00103508311572082,0.0406843151926461,0.033461663366482,0.0638813052789506,"acc-lambda-eta1"
0.115352544820275,0.2148449918582,0.122238831130618,0.0411690479289916,0.0340333401565802,0.0601359286567873,"acc-lambda-eta1"
0.223021591966986,0.144314356471172,0.0125349730268768,0.0408595270668804,0.0378590352603641,0.0617519159119668,"acc-lambda-eta1"
0.192242017345488,0.2234893645219,0.00135585103408489,0.0415908561411716,0.0366340699667577,0.0649532268464983,"acc-lambda-eta1"
0.243563902598348,0.225716222841849,-0.0951735844584985,0.0441879788638745,0.0315195727594004,0.0588257929051411,"acc-lambda-eta1"
0.176727643592659,0.167087295373509,0.0902062832581178,0.0426073306627626,0.0320672933017042,0.0627710501433579,"acc-lambda-eta1"
0.193100198370284,0.225631211984498,-0.0290231882559766,0.0426496630741791,0.0351436128638584,0.0581378223270971,"acc-lambda-eta1"
0.250997133436225,0.181519066220196,0.00697430730100143,0.0435939271744012,0.0359012124876384,0.0699000874988577,"acc-lambda-eta1"
0.180386607947754,0.171995700652,0.0419620630514205,0.04801955061463,0.0386041060431116,0.0697351066089591,"acc-lambda-eta1"
0.142886523525433,0.231053954630938,-0.0102545358613245,0.0434904104910889,0.0355772820861981,0.0653205205775836,"acc-lambda-eta1"
0.196830628688939,0.254334328053257,-0.0578119725079379,0.0454713234940244,0.0360330614615883,0.065100882460423,"acc-lambda-eta1"
0.169309623544865,0.253568976678083,-0.00126032588618055,0.0428025114355024,0.0393006595384118,0.0647785450764925,"acc-lambda-eta1"
0.16145103153904,0.182420004763871,0.0555817953416441,0.0441717180844444,0.0407346191011739,0.0657479989785217,"acc-lambda-eta1"
0.166789965876004,0.249344761072763,0.00827691478149559,0.0447192471941801,0.042778166809765,0.0656398374699327,"acc-lambda-eta1"
0.152281442501859,0.291194309763708,-0.0441128251064728,0.0436317442329366,0.0353723981098829,0.0603421457915091,"acc-lambda-eta1"
0.168989677329486,0.15695134155315,0.0886483412937508,0.0386256082697584,0.031789059893092,0.0611295006559888,"acc-lambda-eta1"
0.226837620006737,0.242079166044292,-0.0727451341518848,0.0419438951325988,0.0370654965838138,0.0625728524343939,"acc-lambda-eta1"
0.205975235810389,0.242834133621389,-0.0864805532700917,0.044341275104513,0.0348715877249971,0.0591147459323522,"acc-lambda-eta1"
0.218776179865171,0.229801558581807,-0.0630953657865068,0.042170716620184,0.0324449201911369,0.0678507149218294,"acc-lambda-eta1"
0.228245469966087,0.210217541418936,-0.0421530582555066,0.0385874715621482,0.0360509901641578,0.0567224670052895,"acc-lambda-eta1"
0.203107520504285,0.224693478306097,-0.0485252044862306,0.0462736703201654,0.0370571533642067,0.0633002275543428,"acc-lambda-eta1"
0.264907573916914,0.211571211414774,-0.050941943919553,0.0426462902869614,0.0399753910821288,0.0646422846834143,"acc-lambda-eta1"
0.0933963959828765,0.21965861350875,0.0789168378439025,0.0484943665291518,0.0361978227126922,0.0639569342674653,"acc-lambda-eta1"
0.131831976993502,0.194583802111862,0.0122330780372911,0.0410515086824222,0.0347020890380458,0.059978171300482,"acc-lambda-eta1"
0.221534828877143,0.1643371463453,-0.0893422871363524,0.0449227937618286,0.0382973756414623,0.0676569777122195,"acc-lambda-eta1"
0.191190075543309,0.186194389820192,0.0402587194425283,0.0501475952689291,0.0382054709758709,0.0669561402516101,"acc-lambda-eta1"
0.190803909866478,0.187312074762379,0.0275382134981273,0.0421503517297679,0.0391826534282475,0.0679331934193283,"acc-lambda-eta1"
0.265142438304449,0.169897683377659,-0.0279140429512364,0.0416022547455865,0.0356477091031605,0.0662571791256391,"acc-lambda-eta1"
0.174606814255243,0.183325525638893,-0.00210819485620145,0.0395646991992851,0.036246416603386,0.0627764733556582,"acc-lambda-eta1"
0.22857290995958,0.232346649782243,-0.107996693451714,0.0397434444139281,0.040201009960428,0.0614753023634898,"acc-lambda-eta1"
0.17837538862261,0.209047247400375,0.010000406373827,0.0440643292409463,0.0344521528082968,0.0623832759161133,"acc-lambda-eta1"
0.16011593027268,0.176552290906355,0.0556932278974168,0.0441150997177774,0.0356714413735156,0.0630981170419277,"acc-lambda-eta1"
0.179513235002317,0.201434789172352,0.025042680953651,0.0391776530998685,0.0372103208921175,0.0601048992808435,"acc-lambda-eta1"
0.327849842861184,0.19084954391177,-0.121457360288582,0.0453780051262256,0.0379208994656225,0.0575700384774551,"acc-lambda-eta1"
0.162399266783964,0.173343914723045,0.0693951161890538,0.0469824553145007,0.0351949592809791,0.0647323719042915,"acc-lambda-eta1"
0.161127952558229,0.200462259826585,0.00873346254361808,0.0362827352680384,0.0377075319959869,0.0565006731295459,"acc-lambda-eta1"
0.254266937990058,0.159502995632227,0.021671438051391,0.0431115734032149,0.038572044174381,0.0725677045840028,"acc-lambda-eta1"
0.219741915795468,0.188496362212596,0.037244007521071,0.0447220250953634,0.0367210613623534,0.0630486971662415,"acc-lambda-eta1"
0.209222066215233,0.185456969571692,0.0605058863576975,0.041457236108167,0.0378496468655268,0.0624433216524073,"acc-lambda-eta1"
0.191175310711005,0.197041705514321,-0.0135847180667177,0.0449785437640131,0.0349893277967379,0.0677535229073481,"acc-lambda-eta1"
0.162658810545374,0.121863586936086,0.145288257668536,0.0445764000718103,0.0394440955324184,0.0699161998062356,"acc-lambda-eta1"
0.174824614192248,0.175326134463903,0.0399219251064769,0.0485282398529262,0.0383386761476166,0.066906890442111,"acc-lambda-eta1"
0.171466220306903,0.185647882669158,0.0311833996302905,0.0424307815508329,0.0342815459655175,0.0578966137687837,"acc-lambda-eta1"
0.223398874307026,0.114531956900176,-0.0134858456418368,0.046307261955251,0.0392691028413909,0.0658937893837845,"acc-lambda-eta1"
0.164695330483634,0.160746165257914,0.113046072900464,0.0445561105391535,0.0346985639547029,0.0648588765979084,"acc-lambda-eta1"
0.177728639254956,0.166402993838096,0.114045540568249,0.0465794792082765,0.0349378090589341,0.0664738098191611,"acc-lambda-eta1"
0.21692938148606,0.19780297493095,-0.0755927531174934,0.0378642625249682,0.033377422510645,0.059580839053061,"acc-lambda-eta1"
0.29673435355001,0.163472113352344,-0.100126832957295,0.038177380026199,0.0375408045959755,0.0610991345547319,"acc-lambda-eta1"
0.267472889344612,0.189601310079723,-0.09967312654044,0.0471033025163083,0.0422883205879611,0.072758253678648,"acc-lambda-eta1"
0.180505108932047,0.242004325383293,0.00847650065836917,0.0438354732556992,0.0331148303469256,0.0613496991194821,"acc-lambda-eta1"
0.188680530128759,0.188185468811364,0.00344263818426057,0.0401286199942766,0.0369855600669322,0.0630168259826813,"acc-lambda-eta1"
0.244125075625561,0.237567689109899,-0.0652333724511028,0.0388772485354714,0.0358745984994373,0.0576883999274377,"acc-lambda-eta1"
0.215424218365651,0.169137188737602,-0.000499222269366591,0.0434343880042367,0.037875996086238,0.0612056349128072,"acc-lambda-eta1"
0.256953898052464,0.162783295248898,-0.0338329617900495,0.0412964614502806,0.0373347273521153,0.0599235701787378,"acc-lambda-eta1"
0.244949036420739,0.19142040912528,-0.0224106238488734,0.0438318391369344,0.0377307801971263,0.0650004378617801,"acc-lambda-eta1"
0.27294471380621,0.150085247339287,-0.0198884388029851,0.0418928813841298,0.0391139674396453,0.0639001107148485,"acc-lambda-eta1"
0.187105934773211,0.0971840037937168,0.0974957951850936,0.0445669151547101,0.036711979561546,0.0735574551904597,"acc-lambda-eta1"
0.212497301302613,0.247545555761569,-0.0453684922631729,0.0428372257332874,0.0375745011011362,0.0669941524122272,"acc-lambda-eta1"
0.190365349580657,0.231318436081094,-0.0623133567572142,0.0411238287417767,0.0355610536637789,0.0634722348403677,"acc-lambda-eta1"
0.174818754529236,0.228601672933327,-0.0323561117199506,0.0468156553639725,0.0420791429204529,0.0675535638835558,"acc-lambda-eta1"
0.297390510908043,0.210259432498735,-0.098625123713525,0.0394744543444845,0.0377038422564892,0.0649237809014426,"acc-lambda-eta1"
0.194327580093317,0.16799619734036,0.0389128389511536,0.0430573203936864,0.036001184618639,0.0645215560428067,"acc-lambda-eta1"
0.208374477831072,0.255151016703264,-0.0245908936170278,0.041934313427164,0.0323154184378351,0.0630525682510124,"acc-lambda-eta1"
0.198000914328892,0.202194524526034,-0.00770766076539202,0.0415514507775389,0.0344329534017325,0.0608001490341512,"acc-lambda-eta1"
0.251748172994988,0.257158773789984,-0.0821774580862981,0.0420986035302226,0.0357959547558604,0.0606467729547004,"acc-lambda-eta1"
0.211211288527023,0.204715727059273,-0.0235242745470524,0.0441809464415245,0.0381446854681028,0.0689518921402886,"acc-lambda-eta1"
0.177760865734839,0.19565442570166,0.0893805321922414,0.041291660113704,0.0334140804639779,0.0621425196120371,"acc-lambda-eta1"
0.2976447509307,0.205347268061717,-0.0201082650212504,0.0410790420408681,0.0352542820464475,0.0596218484171208,"acc-lambda-eta1"
0.206854810616925,0.18295477050682,-0.0338486499692985,0.0429163535246903,0.0326508686159141,0.0664293091480463,"acc-lambda-eta1"
0.248656945184275,0.153567189464178,0.00921389144379496,0.0402633943514524,0.0348466170718748,0.0621049415433734,"acc-lambda-eta1"
0.163472201683428,0.237398104378805,-0.0523400226295732,0.0463866309515792,0.0353867490353007,0.0655951523909732,"acc-lambda-eta1"
0.162432832571602,0.219446782370022,-0.0460906857493903,0.0440035985215067,0.0348386654719007,0.0630845208222459,"acc-lambda-eta1"
0.154994849485583,0.122218679038761,0.137452753548437,0.0436402605296042,0.0380232177089222,0.070785260439375,"acc-lambda-eta1"
0.187430070116976,0.228259344577158,-0.036487443708282,0.0397801182878695,0.0385113562581274,0.0655886350211043,"acc-lambda-eta1"
0.174810293727326,0.265863639467305,-0.0363012719497718,0.0420732902855662,0.0369117342466512,0.0629586554109292,"acc-lambda-eta1"
0.232288144403472,0.189722807785788,-0.00356934435083518,0.0439012021192536,0.0352245056393327,0.0643609104969443,"acc-lambda-eta1"
0.15905809664162,0.234826079439095,0.0108112917375689,0.0395026453597425,0.0379062550227418,0.0658658446249737,"acc-lambda-eta1"
0.206007715996171,0.178873660872376,0.0711248045764814,0.0449161486559415,0.0413039728043463,0.0633402721695472,"acc-lambda-eta1"
0.196580581036021,0.194415400584964,0.0204644289320039,0.0466618536963308,0.0389269253314622,0.0657466168734512,"acc-lambda-eta1"
0.124933451485565,0.264351454975704,0.00629542481135407,0.0441225209055083,0.0418842254670081,0.0613674352066136,"acc-lambda-eta1"
0.178624037080475,0.257795830094066,-0.065865600049472,0.0477472737919846,0.0384582092894188,0.066243350908024,"acc-lambda-eta1"
0.283462923244652,0.209545187026945,-0.100151623196775,0.042683003853473,0.0396678197572603,0.0656698556667813,"acc-lambda-eta1"
0.129345194687549,0.281591907189275,-0.0258492874407611,0.0445336277311057,0.0339692607928353,0.0625880595659634,"acc-lambda-eta1"
0.225742018693302,0.209904576571268,0.0009400786457459,0.0447684108569065,0.0381335191079283,0.0666944479079056,"acc-lambda-eta1"
0.242968751975771,0.167834458372116,-0.00719013485320228,0.0412861807538105,0.0376384616440475,0.0608823670738672,"acc-lambda-eta1"
0.232676953653963,0.211034757275368,-0.0563263794797977,0.039064455391662,0.0286026446383568,0.0606508312622566,"acc-lambda-eta1"
0.275097942575464,0.175785358109547,-0.0486733156664817,0.0415604301422677,0.0334849709182651,0.0662697497025637,"acc-lambda-eta1"
0.217042638890614,0.271130261751385,-0.0786020223713277,0.0394243711234526,0.0390524049829912,0.0657401753379123,"acc-lambda-eta1"
0.16850628415818,0.148166735776312,0.0720584493104949,0.0457278721037569,0.0448994101333891,0.0730872877667895,"acc-lambda-eta1"
0.188156184553493,0.196279962930631,0.0202075812872141,0.0416965565310502,0.0379674923829185,0.0618657079284528,"acc-lambda-eta1"
0.21793408053589,0.222499505070914,-0.108754048594181,0.0423793427547728,0.0351535807195044,0.0655290553594769,"acc-lambda-eta1"
0.182234831822742,0.161938403576345,0.0991877890402641,0.0444781313301995,0.0361326858870586,0.0644694707950221,"acc-lambda-eta1"
0.229678907887546,0.178215458347285,0.00427349413740675,0.0370559154783149,0.0392683735121312,0.0684035563523212,"acc-lambda-eta1"
0.148945391279206,0.225313026801333,0.0575038546037285,0.0399486309195083,0.035431879664059,0.0643500128980597,"acc-lambda-eta1"
0.237177258994167,0.140082463252854,-0.0288543908797121,0.0456029632578683,0.0357506593384472,0.0685907748489981,"acc-lambda-eta1"
0.230128216322715,0.204925497118541,-0.00946660523764412,0.0410949344546828,0.035652745185347,0.0589012077446891,"acc-lambda-eta1"
0.190945211717427,0.180785066214182,-0.024269697041337,0.0469903071632713,0.0408318633198817,0.0690186548547193,"acc-lambda-eta1"
0.177710302373539,0.238470277547445,-0.011552431512145,0.0427105845186322,0.035613822174799,0.0584184962072648,"acc-lambda-eta1"
0.245213005067818,0.20588507531304,-0.0354076394754071,0.0439345477473054,0.0361002397314135,0.0598704602272356,"acc-lambda-eta1"
0.140416933312821,0.253211652152729,-0.0468676333275485,0.0425696100755469,0.0341522582432095,0.0624593633205171,"acc-lambda-eta1"
0.134405135736986,0.254056936467438,-0.0315848579298013,0.0396768138032039,0.0385400274833469,0.0628547982615619,"acc-lambda-eta1"
0.182824603812553,0.239010211967577,-0.0532221505263653,0.0500189656543904,0.0366367332355113,0.0682353736500827,"acc-lambda-eta1"
0.213666267050625,0.18862858951638,0.00774614983414471,0.0425656912985825,0.0390032232989544,0.0613918016255107,"acc-lambda-eta1"
0.12113256333356,0.249489930331937,0.00750271677378515,0.0417451064235409,0.0342364921927176,0.0635826753279739,"acc-lambda-eta1"
0.209988829434543,0.231884442038688,-0.0376940304244243,0.0459145169955983,0.0343887384537367,0.068642909482699,"acc-lambda-eta1"
0.117239803814049,0.191754119759156,0.0778290729545316,0.0437792921403423,0.0360298921847544,0.0648443560078354,"acc-lambda-eta1"
0.187028515470801,0.214746798631603,0.00512675308036959,0.041774670655332,0.0375935953985665,0.0591841269681759,"acc-lambda-eta1"
0.205674819223569,0.180218423531764,-0.00142007038572191,0.0435549570443289,0.0338317102723995,0.0640925954869072,"acc-lambda-eta1"
0.218258562129492,0.167422626056398,-0.039560864040696,0.0400123485257726,0.0359676469371725,0.060047835302349,"acc-lambda-eta1"
0.178919114488277,0.215709237356131,0.0223217117608064,0.0433617742557058,0.0326019628492324,0.0568285311428892,"acc-lambda-eta1"
0.274007528388582,0.190726943236831,-0.017099836106172,0.0433660577490135,0.0406042838858968,0.0720913415951223,"acc-lambda-eta1"
0.245914692050332,0.15198099825708,0.00029473011754688,0.0432477150793209,0.0361537614783198,0.066661000635544,"acc-lambda-eta1"
0.22250944928884,0.130441460921735,0.0662584373317306,0.0411257531243118,0.033837275552951,0.0656323825326069,"acc-lambda-eta1"
0.255685107379118,0.216599080753873,-0.096831032287533,0.0461256957575674,0.0339727372402245,0.0612487216369732,"acc-lambda-eta1"
0.174664421942682,0.215102089685405,0.0549937312405187,0.0453407430239134,0.0358539001488356,0.0698374851057084,"acc-lambda-eta1"
0.256514118736076,0.17900279852577,-0.0255667740807928,0.0410180510986472,0.0386037933091886,0.0584512878446228,"acc-lambda-eta1"
0.200005570312896,0.242394508491671,-0.0601261355782954,0.0450811715006208,0.0441739597427892,0.0602912663574526,"acc-lambda-eta1"
0.150201546745286,0.172082617537955,0.0815279474131542,0.0418557001576318,0.0372865187498748,0.0642379931895776,"acc-lambda-eta1"
0.186187213504719,0.22188783709863,-0.00461352175153437,0.0445536449354873,0.0383584748395792,0.0670852503623915,"acc-lambda-eta1"
0.200751654814755,0.177187494345225,0.0389997254176154,0.0397063747252486,0.0361436228753163,0.0611656766940534,"acc-lambda-eta1"
0.167488007981823,0.175499611041127,0.0220622649251513,0.0390802672154972,0.0382240523008122,0.0582010931959601,"acc-lambda-eta1"
0.188865077685374,0.208146270515254,0.0399668849802879,0.0389613189065011,0.0323875603161646,0.057640411844174,"acc-lambda-eta1"
0.259261054950785,0.212238571754469,-0.082882824005192,0.0438495219121228,0.0356084535348714,0.0689056620226259,"acc-lambda-eta1"
0.258179251543245,0.218040441699595,-0.0537476671029624,0.0419209435383695,0.0352749135055349,0.0646189775291895,"acc-lambda-eta1"
0.20051494349443,0.15350392358008,0.0917448391189599,0.0434247487015627,0.0322359086789036,0.0649291609113753,"acc-lambda-eta1"
0.131400175215954,0.216854489021255,0.102450626320122,0.0427270828534505,0.0382682321485301,0.0665018997908481,"acc-lambda-eta1"
0.236174441922585,0.0981461741313515,0.0973115630237261,0.0496738873609736,0.0379402052313842,0.0730162688263514,"acc-lambda-eta1"
0.276941129376024,0.16818401715617,-0.0675449542573138,0.0419171495568458,0.0389232411084156,0.0628113262255269,"acc-lambda-eta1"
0.223153015404198,0.179962144143027,0.0826499497698189,0.0444698105848345,0.0395581760062922,0.0687459069951618,"acc-lambda-eta1"
0.180689855258549,0.247759265596293,-0.0813875976850259,0.0372283278177502,0.0309990965074053,0.0571621710092234,"acc-lambda-eta1"
0.205440617002992,0.239029900145323,-0.0528287309356123,0.0494784712132447,0.038593928426198,0.0699665368642451,"acc-lambda-eta1"
0.183474879892758,0.191986395957281,-0.057443235709229,0.0425639199943239,0.0401280914718524,0.0638897784725945,"acc-lambda-eta1"
0.203957740853449,0.231428059481023,-0.0179153433641078,0.0468350778410813,0.0377055652915476,0.0637064249640918,"acc-lambda-eta1"
0.190684113012448,0.211312493323203,-0.00878092245244761,0.0427472254669176,0.034930431121947,0.0628109224225373,"acc-lambda-eta1"
0.18115253257745,0.165588364164069,0.054315300909921,0.0462521674690655,0.0365710476859771,0.0642704715373355,"acc-lambda-eta1"
0.240838638850869,0.194328139568175,-0.0517952702063519,0.0434740625787131,0.0428774612763029,0.0680209574373408,"acc-lambda-eta1"
0.230497064582671,0.199122911723159,-0.091187356639286,0.0438822272005041,0.0341547545566072,0.0651375744338907,"acc-lambda-eta1"
0.226993581253851,0.247243164521009,-0.14057844734158,0.0414357608406525,0.040203753934423,0.0640674414927909,"acc-lambda-eta1"
0.199309256572833,0.174323390003298,-0.0489215251374322,0.0435769179157076,0.0341842724362778,0.0683314613624513,"acc-lambda-eta1"
0.161577961589096,0.224385550715875,-0.0257085507057042,0.0453560538247097,0.0375019333351707,0.0664318109626266,"acc-lambda-eta1"
0.221976869644646,0.172931270553203,0.068177114725584,0.0425022866434951,0.0363215966548338,0.0613148613020477,"acc-lambda-eta1"
0.196429334351428,0.226856468893806,-0.0122723200953724,0.038775278238818,0.0362616804876771,0.0625149424269072,"acc-lambda-eta1"
0.208507871692152,0.142762000942216,0.0249564174901329,0.0456779374274801,0.0378680615567145,0.0637477706565291,"acc-lambda-eta1"
0.189540783338621,0.209126890723923,-0.0019068057145268,0.0425358442838695,0.0404503792150172,0.0640870876497728,"acc-lambda-eta1"
0.172445796884704,0.192852816590049,0.0375891261499755,0.0418168264179552,0.031872044420054,0.0646988944488037,"acc-lambda-eta1"
0.265476184521829,0.254873734585441,-0.0480557497524237,0.0436309255620448,0.0364030123542511,0.0683965070722876,"acc-lambda-eta1"
0.218738274371862,0.169393333090448,0.063172654941115,0.042405516219741,0.0357132724728702,0.0635198962881043,"acc-lambda-eta1"
0.166169902352755,0.134545439906255,0.0931348312407963,0.0431076343698552,0.0378212924193597,0.0667257281043409,"acc-lambda-eta1"
0.126174704788445,0.181305427619206,0.0894382650081139,0.0492043432270214,0.0356081922741863,0.0679976397488626,"acc-lambda-eta1"
0.210838084590691,0.206924705831456,-0.0314881122265306,0.0448310036166609,0.0362438850294707,0.0639591055296411,"acc-lambda-eta1"
0.288678792023396,0.196298585391586,-0.0475490631876445,0.0441641904543287,0.041987482775714,0.0725478553970922,"acc-lambda-eta1"
0.262048771422116,0.238226697021649,-0.0916784151424992,0.04387400587396,0.0382394725622761,0.0650486879856023,"acc-lambda-eta1"
0.230522803496593,0.219188370198789,-0.0650158937594975,0.0450707586376516,0.0331428659663629,0.0632151852592775,"acc-lambda-eta1"
0.166723589547486,0.22035097473148,0.00653764717574241,0.0468855445949217,0.0394788711505301,0.0632450832035527,"acc-lambda-eta1"
0.204545912761944,0.199275521024605,0.042774068455645,0.0410963373033203,0.0399142248442049,0.0629781701601197,"acc-lambda-eta1"
0.154946193910761,0.20351173101708,0.04218831086243,0.0423278328308453,0.0381242673589536,0.0624631227468222,"acc-lambda-eta1"
0.147770240865345,0.246422545280631,0.003752872423538,0.0490464930949531,0.0334937605498336,0.0664119741369073,"acc-lambda-eta1"
0.160315359794379,0.186668768673474,0.104347774288344,0.0404092485222142,0.0349196837448257,0.0630640854540459,"acc-lambda-eta1"
0.181048463469059,0.200357332950954,0.0312510872903199,0.0423528333789885,0.0349900576365109,0.061397368440782,"acc-lambda-eta1"
0.194964564009387,0.144478712558114,0.0558734750094871,0.0434700800737317,0.0352823521628766,0.0590511032300688,"acc-lambda-eta1"
0.148656919060912,0.172347917169908,0.138920138515675,0.046911519807324,0.0359180775618544,0.0694796861280316,"acc-lambda-eta1"
0.186319823176812,0.259975625301345,0.000795830335001889,0.0449199397292942,0.037415108971073,0.0687098696634329,"acc-lambda-eta1"
